VJcombo	Pt52_on_Reads	Pt52_on_Freq
TRBV10-2.TRBJ2-5	22	0.0003908470722
TRBV10-2.TRBJ2-4	1	1.77657760091e-05
TRBV10-2.TRBJ2-7	48	0.000852757248437
TRBV10-2.TRBJ2-6	2	3.55315520182e-05
TRBV10-2.TRBJ2-1	30	0.000532973280273
TRBV10-2.TRBJ2-3	26	0.000461910176236
TRBV10-2.TRBJ2-2	14	0.000248720864127
TRBV12-3.TRBJ1-5	173	0.00307347924957
TRBV6-7.TRBJ1-4	1	1.77657760091e-05
TRBV6-7.TRBJ1-1	1	1.77657760091e-05
TRBV12-3.TRBJ1-3	37	0.000657333712337
TRBV23-1.TRBJ1-4	2	3.55315520182e-05
TRBV10-1.TRBJ2-2	59	0.00104818078454
TRBV10-1.TRBJ2-1	164	0.00291358726549
TRBV5-8.TRBJ1-5	5	8.88288800455e-05
TRBV5-8.TRBJ1-4	1	1.77657760091e-05
TRBV4-1.TRBJ1-5	16	0.000284252416146
TRBV4-1.TRBJ1-4	61	0.00108371233655
TRBV4-1.TRBJ1-6	51	0.000906054576464
TRBV4-1.TRBJ1-1	122	0.00216742467311
TRBV4-1.TRBJ1-3	16	0.000284252416146
TRBV4-1.TRBJ1-2	87	0.00154562251279
TRBV4-1.TRBJ2-6	20	0.000355315520182
TRBV4-1.TRBJ2-7	238	0.00422825469016
TRBV4-1.TRBJ2-4	4	7.10631040364e-05
TRBV4-1.TRBJ2-5	49	0.000870523024446
TRBV4-1.TRBJ2-2	53	0.000941586128482
TRBV4-1.TRBJ2-3	81	0.00143902785674
TRBV4-1.TRBJ2-1	167	0.00296688459352
TRBV14-1.TRBJ1-5	3	5.32973280273e-05
TRBV14-1.TRBJ1-4	21	0.000373081296191
TRBV14-1.TRBJ1-6	8	0.000142126208073
TRBV14-1.TRBJ1-1	303	0.00538303013076
TRBV14-1.TRBJ1-3	11	0.0001954235361
TRBV14-1.TRBJ1-2	60	0.00106594656055
TRBV14-1.TRBJ2-6	9	0.000159891984082
TRBV14-1.TRBJ2-7	176	0.0031267765776
TRBV9-1.TRBJ1-6	30	0.000532973280273
TRBV14-1.TRBJ2-5	30	0.000532973280273
TRBV14-1.TRBJ2-2	30	0.000532973280273
TRBV9-1.TRBJ1-1	237	0.00421048891416
TRBV9-1.TRBJ1-2	196	0.00348209209778
TRBV9-1.TRBJ1-3	39	0.000692865264355
TRBV7-6.TRBJ2-2	50	0.000888288800455
TRBV7-6.TRBJ2-3	36	0.000639567936327
TRBV7-6.TRBJ2-1	57	0.00101264923252
