SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
Pt27_on	39258	32301	592	12718	12964	12842	14.5	1.0	8	8	8	8	14	14	14	14	8.04024055658	11.7974499589	11.8370647313	11.8169410354	3.79682417477	3.05203976191	0.0124400605694	9.20945336563	13.6345841935	13.6622233053	13.6485822834	251_aaCDR3,455_reads	3056_aaCDR3,6502_reads	0_aaCDR3,0_reads	0_aaCDR3,0_reads	2017-10-12 12:0:24	 TCRseq_sample_report.py Pt27_on.tsv -t IMSQ2 -vj -r -aa -nt -cl -ca -ac -j
