VJcombo	Pt37_pre_Reads	Pt37_pre_Freq
TRBV10-2.TRBJ2-5	1	4.45156695157e-05
TRBV10-2.TRBJ2-7	9	0.000400641025641
TRBV10-2.TRBJ2-6	2	8.90313390313e-05
TRBV10-2.TRBJ2-1	5	0.000222578347578
TRBV10-2.TRBJ2-3	5	0.000222578347578
TRBV10-2.TRBJ2-2	13	0.000578703703704
TRBV23-1.TRBJ1-3	1	4.45156695157e-05
TRBV23-1.TRBJ1-2	1	4.45156695157e-05
TRBV23-1.TRBJ1-5	1	4.45156695157e-05
TRBV10-1.TRBJ2-2	3	0.000133547008547
TRBV6-2.TRBJ2-3	15	0.000667735042735
TRBV10-1.TRBJ2-1	11	0.000489672364672
TRBV4-2.TRBJ1-2	10	0.000445156695157
TRBV5-8.TRBJ1-4	5	0.000222578347578
TRBV4-1.TRBJ1-5	14	0.000623219373219
TRBV4-1.TRBJ1-4	17	0.000756766381766
TRBV4-1.TRBJ1-6	13	0.000578703703704
TRBV4-1.TRBJ1-1	88	0.00391737891738
TRBV4-1.TRBJ1-3	27	0.00120192307692
TRBV4-1.TRBJ1-2	83	0.0036948005698
TRBV4-1.TRBJ2-6	3	0.000133547008547
TRBV4-1.TRBJ2-7	65	0.00289351851852
TRBV4-1.TRBJ2-5	13	0.000578703703704
TRBV4-1.TRBJ2-2	19	0.000845797720798
TRBV4-1.TRBJ2-3	45	0.00200320512821
TRBV4-1.TRBJ2-1	19	0.000845797720798
TRBV14-1.TRBJ1-4	6	0.000267094017094
TRBV14-1.TRBJ1-6	9	0.000400641025641
TRBV14-1.TRBJ1-1	22	0.000979344729345
TRBV14-1.TRBJ1-3	13	0.000578703703704
TRBV14-1.TRBJ1-2	52	0.00231481481481
TRBV14-1.TRBJ2-6	3	0.000133547008547
TRBV14-1.TRBJ2-7	28	0.00124643874644
TRBV9-1.TRBJ1-6	20	0.000890313390313
TRBV14-1.TRBJ2-5	37	0.00164707977208
TRBV14-1.TRBJ2-2	15	0.000667735042735
TRBV9-1.TRBJ1-1	64	0.002849002849
TRBV9-1.TRBJ1-2	40	0.00178062678063
TRBV9-1.TRBJ1-3	13	0.000578703703704
TRBV7-6.TRBJ2-2	336	0.0149572649573
TRBV7-6.TRBJ2-3	14	0.000623219373219
TRBV7-6.TRBJ2-1	4	0.000178062678063
TRBV7-6.TRBJ2-6	6	0.000267094017094
TRBV7-6.TRBJ2-7	115	0.0051193019943
TRBV7-6.TRBJ2-5	22	0.000979344729345
TRBV10-2.TRBJ1-6	2	8.90313390313e-05
TRBV10-2.TRBJ1-4	4	0.000178062678063
TRBV10-2.TRBJ1-5	23	0.00102386039886
TRBV10-2.TRBJ1-2	10	0.000445156695157
TRBV10-2.TRBJ1-3	1	4.45156695157e-05
TRBV10-2.TRBJ1-1	10	0.000445156695157
TRBV24-1.TRBJ2-3	37	0.00164707977208
TRBV24-1.TRBJ2-2	51	0.0022702991453
TRBV24-1.TRBJ2-1	50	0.00222578347578
TRBV24-1.TRBJ2-7	43	0.00191417378917
TRBV24-1.TRBJ2-6	6	0.000267094017094
TRBV24-1.TRBJ2-5	23	0.00102386039886
TRBV24-1.TRBJ2-4	3	0.000133547008547
TRBV4-3.TRBJ2-1	10	0.000445156695157
TRBV4-3.TRBJ2-2	7	0.00031160968661
TRBV7-8.TRBJ2-3	12	0.000534188034188
TRBV21-1.TRBJ1-1	5	0.000222578347578
TRBV4-3.TRBJ2-4	2	8.90313390313e-05
TRBV21-1.TRBJ1-3	1	4.45156695157e-05
TRBV21-1.TRBJ1-2	3	0.000133547008547
TRBV21-1.TRBJ1-5	3	0.000133547008547
TRBV21-1.TRBJ1-4	9	0.000400641025641
TRBV7-8.TRBJ2-5	14	0.000623219373219
TRBV21-1.TRBJ2-2	1	4.45156695157e-05
TRBV21-1.TRBJ2-3	1	4.45156695157e-05
TRBV21-1.TRBJ2-1	7	0.00031160968661
TRBV21-1.TRBJ2-7	6	0.000267094017094
TRBV21-1.TRBJ2-5	4	0.000178062678063
TRBV4-2.TRBJ2-3	11	0.000489672364672
TRBV6-1.TRBJ2-6	26	0.00115740740741
TRBV4-3.TRBJ2-7	24	0.00106837606838
TRBV6-1.TRBJ2-1	27	0.00120192307692
TRBV6-1.TRBJ2-2	26	0.00115740740741
TRBV6-1.TRBJ2-3	27	0.00120192307692
TRBV12-3.TRBJ2-6	9	0.000400641025641
TRBV12-3.TRBJ2-7	148	0.00658831908832
TRBV12-3.TRBJ2-5	19	0.000845797720798
TRBV12-3.TRBJ2-2	21	0.000934829059829
TRBV12-3.TRBJ2-3	45	0.00200320512821
TRBV6-2.TRBJ2-2	16	0.000712250712251
TRBV24-1.TRBJ1-1	70	0.0031160968661
TRBV24-1.TRBJ1-2	37	0.00164707977208
TRBV24-1.TRBJ1-3	1	4.45156695157e-05
TRBV24-1.TRBJ1-4	12	0.000534188034188
TRBV24-1.TRBJ1-5	30	0.00133547008547
TRBV24-1.TRBJ1-6	6	0.000267094017094
TRBV4-3.TRBJ1-3	7	0.00031160968661
TRBV4-3.TRBJ1-2	42	0.00186965811966
TRBV7-8.TRBJ1-1	40	0.00178062678063
TRBV4-3.TRBJ1-6	12	0.000534188034188
TRBV4-3.TRBJ1-5	10	0.000445156695157
TRBV7-8.TRBJ1-4	8	0.000356125356125
TRBV9-1.TRBJ2-3	93	0.00413995726496
TRBV6-2.TRBJ2-6	5	0.000222578347578
TRBV6-2.TRBJ2-5	15	0.000667735042735
TRBV7-6.TRBJ1-1	106	0.00471866096866
TRBV7-6.TRBJ1-3	28	0.00124643874644
TRBV7-6.TRBJ1-2	20	0.000890313390313
TRBV7-6.TRBJ1-5	68	0.00302706552707
TRBV7-6.TRBJ1-4	9	0.000400641025641
TRBV7-6.TRBJ1-6	5	0.000222578347578
TRBV6-1.TRBJ1-6	45	0.00200320512821
TRBV6-1.TRBJ1-5	49	0.00218126780627
TRBV6-1.TRBJ1-4	18	0.000801282051282
TRBV6-1.TRBJ1-3	9	0.000400641025641
TRBV6-1.TRBJ1-2	60	0.00267094017094
TRBV6-1.TRBJ1-1	141	0.00627670940171
TRBV11-3.TRBJ2-1	18	0.000801282051282
TRBV23-1.TRBJ2-3	2	8.90313390313e-05
TRBV23-1.TRBJ2-5	1	4.45156695157e-05
TRBV11-3.TRBJ2-2	7	0.00031160968661
TRBV12-3.TRBJ1-5	72	0.00320512820513
TRBV12-3.TRBJ1-4	16	0.000712250712251
TRBV23-1.TRBJ1-1	3	0.000133547008547
TRBV12-3.TRBJ1-6	38	0.0016915954416
TRBV12-3.TRBJ1-1	48	0.00213675213675
TRBV12-3.TRBJ1-3	21	0.000934829059829
TRBV12-3.TRBJ1-2	60	0.00267094017094
TRBV11-3.TRBJ2-7	10	0.000445156695157
TRBV27-1.TRBJ1-6	60	0.00267094017094
TRBV27-1.TRBJ1-5	35	0.00155804843305
TRBV27-1.TRBJ1-4	45	0.00200320512821
TRBV27-1.TRBJ1-3	8	0.000356125356125
TRBV27-1.TRBJ1-2	129	0.00574252136752
TRBV27-1.TRBJ1-1	63	0.00280448717949
TRBV11-3.TRBJ2-5	1	4.45156695157e-05
TRBV7-8.TRBJ2-1	29	0.00129095441595
TRBV7-8.TRBJ2-2	8	0.000356125356125
TRBV4-3.TRBJ2-3	23	0.00102386039886
TRBV7-8.TRBJ2-4	2	8.90313390313e-05
TRBV4-3.TRBJ2-5	82	0.00365028490028
TRBV7-8.TRBJ2-6	3	0.000133547008547
TRBV7-8.TRBJ2-7	36	0.00160256410256
TRBV9-1.TRBJ2-7	48	0.00213675213675
TRBV9-1.TRBJ2-6	4	0.000178062678063
TRBV6-2.TRBJ2-1	49	0.00218126780627
TRBV9-1.TRBJ2-4	2	8.90313390313e-05
TRBV6-2.TRBJ2-7	71	0.00316061253561
TRBV9-1.TRBJ2-2	39	0.00173611111111
TRBV9-1.TRBJ2-1	54	0.00240384615385
TRBV6-2.TRBJ2-4	1	4.45156695157e-05
TRBV11-3.TRBJ2-4	1	4.45156695157e-05
TRBV28-1.TRBJ1-4	13	0.000578703703704
TRBV28-1.TRBJ1-5	71	0.00316061253561
TRBV28-1.TRBJ1-6	30	0.00133547008547
TRBV28-1.TRBJ1-1	90	0.00400641025641
TRBV28-1.TRBJ1-2	106	0.00471866096866
TRBV28-1.TRBJ1-3	10	0.000445156695157
TRBV4-2.TRBJ2-1	32	0.0014245014245
TRBV7-9.TRBJ1-2	246	0.0109508547009
TRBV27-1.TRBJ2-4	9	0.000400641025641
TRBV27-1.TRBJ2-5	24	0.00106837606838
TRBV27-1.TRBJ2-6	21	0.000934829059829
TRBV7-9.TRBJ2-2	74	0.00329415954416
TRBV27-1.TRBJ2-1	44	0.00195868945869
TRBV27-1.TRBJ2-2	37	0.00164707977208
TRBV27-1.TRBJ2-3	55	0.00244836182336
TRBV4-2.TRBJ2-5	4	0.000178062678063
TRBV5-2.TRBJ1-2	2	8.90313390313e-05
TRBV4-2.TRBJ2-4	1	4.45156695157e-05
TRBV5-7.TRBJ2-3	1	4.45156695157e-05
TRBV4-2.TRBJ2-7	15	0.000667735042735
TRBV5-7.TRBJ2-7	1	4.45156695157e-05
TRBV5-7.TRBJ1-4	1	4.45156695157e-05
TRBV11-2.TRBJ2-1	33	0.00146901709402
TRBV11-2.TRBJ2-2	17	0.000756766381766
TRBV11-2.TRBJ2-3	18	0.000801282051282
TRBV11-2.TRBJ2-4	8	0.000356125356125
TRBV11-2.TRBJ2-5	32	0.0014245014245
TRBV11-2.TRBJ2-6	2	8.90313390313e-05
TRBV11-2.TRBJ2-7	62	0.00275997150997
TRBV4-2.TRBJ1-1	25	0.00111289173789
TRBV6-2.TRBJ1-1	44	0.00195868945869
TRBV6-2.TRBJ1-2	25	0.00111289173789
TRBV6-2.TRBJ1-3	9	0.000400641025641
TRBV6-2.TRBJ1-4	9	0.000400641025641
TRBV6-2.TRBJ1-5	82	0.00365028490028
TRBV6-2.TRBJ1-6	28	0.00124643874644
TRBV28-1.TRBJ2-7	106	0.00471866096866
TRBV28-1.TRBJ2-6	3	0.000133547008547
TRBV28-1.TRBJ2-5	25	0.00111289173789
TRBV28-1.TRBJ2-4	19	0.000845797720798
