VJcombo	Pt28_pre_Reads	Pt28_pre_Freq
TRBV27-1.TRBJ1-2	60	0.00190168298945
TRBV27-1.TRBJ1-1	48	0.00152134639156
TRBV7-8.TRBJ2-1	32	0.0010142309277
TRBV7-8.TRBJ2-2	16	0.000507115463852
TRBV7-8.TRBJ2-3	20	0.000633894329815
TRBV7-8.TRBJ2-4	1	3.16947164908e-05
TRBV7-8.TRBJ2-5	16	0.000507115463852
TRBV7-8.TRBJ2-6	1	3.16947164908e-05
TRBV7-8.TRBJ2-7	24	0.000760673195778
TRBV9-1.TRBJ2-7	57	0.00180659883997
TRBV9-1.TRBJ2-6	13	0.00041203131438
TRBV9-1.TRBJ2-5	27	0.000855757345251
TRBV6-2.TRBJ2-7	22	0.000697283762797
TRBV9-1.TRBJ2-2	33	0.0010459256442
TRBV6-2.TRBJ2-5	12	0.000380336597889
TRBV6-2.TRBJ2-4	3	9.50841494723e-05
TRBV11-3.TRBJ2-4	1	3.16947164908e-05
TRBV28-1.TRBJ1-4	22	0.000697283762797
TRBV28-1.TRBJ1-5	266	0.00843079458654
TRBV28-1.TRBJ1-6	49	0.00155304110805
TRBV28-1.TRBJ1-1	52	0.00164812525752
TRBV28-1.TRBJ1-2	366	0.0116002662356
TRBV28-1.TRBJ1-3	15	0.000475420747361
TRBV4-2.TRBJ2-1	13	0.00041203131438
TRBV7-9.TRBJ2-3	132	0.00418370257678
TRBV27-1.TRBJ2-4	1	3.16947164908e-05
TRBV27-1.TRBJ2-5	333	0.0105543405914
TRBV27-1.TRBJ2-6	34	0.00107762036069
TRBV4-2.TRBJ2-2	17	0.000538810180343
TRBV27-1.TRBJ2-1	58	0.00183829355646
TRBV27-1.TRBJ2-2	24	0.000760673195778
TRBV27-1.TRBJ2-3	24	0.000760673195778
TRBV4-2.TRBJ2-5	29	0.000919146778232
TRBV4-2.TRBJ2-4	3	9.50841494723e-05
TRBV4-2.TRBJ2-7	11	0.000348641881398
TRBV7-9.TRBJ1-3	98	0.00310608221609
TRBV4-2.TRBJ1-2	95	0.00301099806662
TRBV11-2.TRBJ2-2	18	0.000570504896834
TRBV11-2.TRBJ2-3	117	0.00370828182942
TRBV11-2.TRBJ2-4	8	0.000253557731926
TRBV11-2.TRBJ2-5	28	0.000887452061741
TRBV11-2.TRBJ2-6	4	0.000126778865963
TRBV20-1.TRBJ2-6	23	0.000728978479288
TRBV10-1.TRBJ2-5	1	3.16947164908e-05
TRBV18-1.TRBJ2-7	41	0.00129948337612
TRBV20-1.TRBJ2-4	14	0.000443726030871
TRBV20-1.TRBJ2-3	199	0.00630724858166
TRBV6-2.TRBJ1-2	126	0.00399353427784
TRBV6-2.TRBJ1-3	8	0.000253557731926
TRBV6-2.TRBJ1-5	43	0.0013628728091
TRBV6-2.TRBJ1-6	7	0.000221863015435
TRBV28-1.TRBJ2-7	363	0.0115051820861
TRBV28-1.TRBJ2-6	8	0.000253557731926
TRBV28-1.TRBJ2-5	20	0.000633894329815
TRBV28-1.TRBJ2-4	13	0.00041203131438
TRBV28-1.TRBJ2-3	23	0.000728978479288
TRBV7-9.TRBJ1-4	64	0.00202846185541
TRBV28-1.TRBJ2-1	26	0.00082406262876
TRBV4-2.TRBJ1-5	7	0.000221863015435
TRBV7-4.TRBJ2-3	1	3.16947164908e-05
TRBV7-9.TRBJ1-1	111	0.00351811353047
TRBV10-3.TRBJ2-4	1	3.16947164908e-05
TRBV10-3.TRBJ2-5	6	0.000190168298945
TRBV10-3.TRBJ2-6	22	0.000697283762797
TRBV10-3.TRBJ2-7	26	0.00082406262876
TRBV10-3.TRBJ2-1	19	0.000602199613324
TRBV10-3.TRBJ2-2	17	0.000538810180343
TRBV10-3.TRBJ2-3	7	0.000221863015435
TRBV11-2.TRBJ1-3	12	0.000380336597889
TRBV11-2.TRBJ1-2	25	0.000792367912269
TRBV11-2.TRBJ1-1	57	0.00180659883997
TRBV11-2.TRBJ1-6	153	0.00484929162309
TRBV11-2.TRBJ1-5	20	0.000633894329815
TRBV11-2.TRBJ1-4	23	0.000728978479288
TRBV7-4.TRBJ1-5	2	6.33894329815e-05
TRBV27-1.TRBJ2-7	68	0.00215524072137
TRBV7-4.TRBJ1-3	1	3.16947164908e-05
TRBV20-1.TRBJ1-4	312	0.00988875154512
TRBV6-5.TRBJ2-1	141	0.0044689550252
TRBV20-1.TRBJ1-6	622	0.0197141136573
TRBV6-5.TRBJ2-3	76	0.0024087984533
TRBV25-1.TRBJ2-2	14	0.000443726030871
TRBV20-1.TRBJ1-1	358	0.0113467085037
TRBV20-1.TRBJ1-2	170	0.00538810180343
TRBV6-5.TRBJ2-7	3411	0.10811067795
TRBV7-2.TRBJ1-5	29	0.000919146778232
TRBV7-2.TRBJ1-4	8	0.000253557731926
TRBV7-2.TRBJ1-6	23	0.000728978479288
TRBV7-2.TRBJ1-1	18	0.000570504896834
TRBV7-2.TRBJ1-3	11	0.000348641881398
TRBV7-2.TRBJ1-2	28	0.000887452061741
TRBV7-2.TRBJ2-6	6	0.000190168298945
TRBV7-2.TRBJ2-7	25	0.000792367912269
TRBV7-2.TRBJ2-4	4	0.000126778865963
TRBV7-2.TRBJ2-5	24	0.000760673195778
TRBV7-2.TRBJ2-2	15	0.000475420747361
TRBV7-2.TRBJ2-3	27	0.000855757345251
TRBV7-2.TRBJ2-1	27	0.000855757345251
TRBV10-3.TRBJ1-6	14	0.000443726030871
TRBV10-3.TRBJ1-5	19	0.000602199613324
TRBV10-3.TRBJ1-4	8	0.000253557731926
TRBV10-3.TRBJ1-3	6	0.000190168298945
TRBV10-3.TRBJ1-2	13	0.00041203131438
TRBV10-3.TRBJ1-1	40	0.00126778865963
TRBV7-7.TRBJ2-3	6	0.000190168298945
TRBV7-7.TRBJ2-2	4	0.000126778865963
TRBV7-7.TRBJ2-1	16	0.000507115463852
TRBV7-7.TRBJ2-7	4	0.000126778865963
TRBV7-7.TRBJ2-5	12	0.000380336597889
TRBV25-1.TRBJ1-4	6	0.000190168298945
TRBV25-1.TRBJ1-6	8	0.000253557731926
TRBV25-1.TRBJ1-1	21	0.000665589046306
TRBV25-1.TRBJ1-3	2	6.33894329815e-05
TRBV25-1.TRBJ1-2	16	0.000507115463852
TRBV4-2.TRBJ1-6	6	0.000190168298945
TRBV1-1.TRBJ2-5	5	0.000158473582454
TRBV4-2.TRBJ1-4	7	0.000221863015435
TRBV11-2.TRBJ2-1	130	0.0041203131438
TRBV7-7.TRBJ1-1	7	0.000221863015435
TRBV7-7.TRBJ1-4	1	3.16947164908e-05
TRBV7-9.TRBJ2-1	50	0.00158473582454
TRBV4-2.TRBJ2-3	83	0.00263066146873
TRBV7-9.TRBJ2-2	78	0.00247218788628
TRBV7-9.TRBJ2-5	74	0.00234540902032
TRBV7-9.TRBJ2-4	39	0.00123609394314
TRBV7-9.TRBJ2-7	78	0.00247218788628
TRBV4-2.TRBJ2-6	11	0.000348641881398
TRBV7-9.TRBJ1-2	79	0.00250388260277
TRBV4-2.TRBJ1-3	19	0.000602199613324
TRBV20-1.TRBJ2-5	270	0.00855757345251
TRBV4-2.TRBJ1-1	13	0.00041203131438
TRBV7-9.TRBJ1-6	85	0.00269405090171
TRBV20-1.TRBJ2-2	122	0.00386675541187
TRBV20-1.TRBJ2-1	142	0.00450064974169
TRBV7-9.TRBJ1-5	29	0.000919146778232
TRBV2-1.TRBJ2-1	48	0.00152134639156
TRBV2-1.TRBJ2-2	75	0.00237710373681
TRBV2-1.TRBJ2-3	2781	0.0881430065608
TRBV2-1.TRBJ2-4	14	0.000443726030871
TRBV2-1.TRBJ2-5	53	0.00167981997401
TRBV2-1.TRBJ2-6	7	0.000221863015435
TRBV2-1.TRBJ2-7	69	0.00218693543786
TRBV30-1.TRBJ2-1	1	3.16947164908e-05
TRBV11-2.TRBJ2-7	53	0.00167981997401
TRBV6-6.TRBJ1-4	14	0.000443726030871
TRBV6-6.TRBJ1-5	87	0.0027574403347
TRBV6-6.TRBJ1-6	15	0.000475420747361
TRBV6-6.TRBJ1-1	114	0.00361319767995
TRBV6-6.TRBJ1-2	32	0.0010142309277
TRBV6-6.TRBJ1-3	3	9.50841494723e-05
TRBV30-1.TRBJ2-7	2	6.33894329815e-05
TRBV6-5.TRBJ2-5	36	0.00114100979367
TRBV9-1.TRBJ1-5	24	0.000760673195778
TRBV14-1.TRBJ2-4	5	0.000158473582454
TRBV5-8.TRBJ2-6	1	3.16947164908e-05
TRBV9-1.TRBJ1-1	53	0.00167981997401
TRBV6-6.TRBJ2-7	84	0.00266235618522
TRBV6-6.TRBJ2-6	11	0.000348641881398
TRBV6-6.TRBJ2-5	25	0.000792367912269
TRBV6-6.TRBJ2-4	8	0.000253557731926
TRBV6-6.TRBJ2-3	23	0.000728978479288
TRBV6-6.TRBJ2-2	22	0.000697283762797
TRBV6-6.TRBJ2-1	78	0.00247218788628
TRBV9-1.TRBJ1-3	13	0.00041203131438
TRBV6-2.TRBJ1-1	61	0.00193337770594
TRBV6-4.TRBJ2-1	14	0.000443726030871
TRBV6-4.TRBJ2-3	9	0.000285252448417
TRBV6-4.TRBJ2-2	41	0.00129948337612
TRBV6-4.TRBJ2-4	3	9.50841494723e-05
TRBV6-4.TRBJ2-7	62	0.00196507242243
TRBV5-6.TRBJ2-1	177	0.00560996481886
TRBV5-6.TRBJ2-2	17	0.000538810180343
TRBV5-6.TRBJ2-3	27	0.000855757345251
TRBV5-6.TRBJ2-4	3	9.50841494723e-05
TRBV5-6.TRBJ2-5	12	0.000380336597889
TRBV5-6.TRBJ2-6	1	3.16947164908e-05
TRBV5-6.TRBJ2-7	12	0.000380336597889
TRBV5-6.TRBJ1-3	276	0.00874774175145
TRBV5-6.TRBJ1-2	58	0.00183829355646
TRBV5-6.TRBJ1-1	40	0.00126778865963
TRBV6-4.TRBJ1-1	22	0.000697283762797
TRBV5-6.TRBJ1-6	16	0.000507115463852
TRBV5-6.TRBJ1-5	28	0.000887452061741
TRBV5-6.TRBJ1-4	933	0.0295711704859
TRBV5-5.TRBJ2-1	13	0.00041203131438
TRBV6-5.TRBJ1-3	28	0.000887452061741
TRBV6-5.TRBJ1-2	93	0.00294760863364
TRBV6-5.TRBJ1-1	154	0.00488098633958
TRBV6-5.TRBJ1-6	66	0.00209185128839
TRBV6-5.TRBJ1-5	58	0.00183829355646
TRBV6-5.TRBJ1-4	31	0.000982536211214
TRBV6-2.TRBJ2-2	6	0.000190168298945
TRBV25-1.TRBJ2-7	5	0.000158473582454
TRBV12-5.TRBJ1-6	2	6.33894329815e-05
TRBV12-5.TRBJ1-5	1	3.16947164908e-05
TRBV12-5.TRBJ1-2	2	6.33894329815e-05
TRBV12-5.TRBJ1-1	89	0.00282082976768
TRBV7-3.TRBJ1-4	5	0.000158473582454
TRBV7-3.TRBJ1-5	7	0.000221863015435
TRBV7-3.TRBJ1-6	23	0.000728978479288
TRBV7-3.TRBJ1-1	40	0.00126778865963
TRBV7-3.TRBJ1-2	33	0.0010459256442
TRBV7-3.TRBJ1-3	10	0.000316947164908
TRBV20-1.TRBJ2-7	235	0.00744825837533
TRBV12-5.TRBJ2-5	13	0.00041203131438
TRBV12-5.TRBJ2-6	1	3.16947164908e-05
TRBV12-5.TRBJ2-1	1	3.16947164908e-05
TRBV12-5.TRBJ2-2	5	0.000158473582454
TRBV12-5.TRBJ2-3	6	0.000190168298945
TRBV7-3.TRBJ2-7	15	0.000475420747361
TRBV7-3.TRBJ2-6	7	0.000221863015435
TRBV7-3.TRBJ2-5	31	0.000982536211214
TRBV7-3.TRBJ2-4	7	0.000221863015435
TRBV7-3.TRBJ2-3	219	0.00694114291148
TRBV7-3.TRBJ2-2	42	0.00133117809261
TRBV7-3.TRBJ2-1	340	0.0107762036069
TRBV1-1.TRBJ1-5	5	0.000158473582454
TRBV1-1.TRBJ1-1	2	6.33894329815e-05
TRBV1-1.TRBJ1-2	2	6.33894329815e-05
TRBV5-3.TRBJ2-1	1	3.16947164908e-05
TRBV5-3.TRBJ2-3	9	0.000285252448417
TRBV5-3.TRBJ2-2	1	3.16947164908e-05
TRBV5-3.TRBJ1-6	4	0.000126778865963
TRBV5-3.TRBJ1-4	1	3.16947164908e-05
TRBV5-3.TRBJ1-2	1	3.16947164908e-05
TRBV2-1.TRBJ1-3	19	0.000602199613324
TRBV2-1.TRBJ1-2	151	0.0047859021901
TRBV2-1.TRBJ1-1	284	0.00900129948338
TRBV2-1.TRBJ1-6	76	0.0024087984533
TRBV2-1.TRBJ1-5	799	0.0253240784761
TRBV2-1.TRBJ1-4	25	0.000792367912269
TRBV5-5.TRBJ1-4	6	0.000190168298945
TRBV5-5.TRBJ1-5	4	0.000126778865963
TRBV5-5.TRBJ1-6	4	0.000126778865963
TRBV30-1.TRBJ2-4	1	3.16947164908e-05
TRBV5-5.TRBJ1-1	94	0.00297930335013
TRBV5-5.TRBJ1-2	9	0.000285252448417
TRBV5-5.TRBJ1-3	39	0.00123609394314
TRBV5-5.TRBJ2-7	25	0.000792367912269
TRBV5-5.TRBJ2-6	3	9.50841494723e-05
TRBV5-5.TRBJ2-5	3	9.50841494723e-05
TRBV5-5.TRBJ2-4	2	6.33894329815e-05
TRBV5-5.TRBJ2-3	5	0.000158473582454
TRBV5-5.TRBJ2-2	27	0.000855757345251
TRBV30-1.TRBJ1-5	40	0.00126778865963
TRBV25-1.TRBJ2-1	6	0.000190168298945
TRBV6-8.TRBJ2-7	3	9.50841494723e-05
TRBV19-1.TRBJ2-7	264	0.00836740515356
TRBV19-1.TRBJ2-6	16	0.000507115463852
TRBV19-1.TRBJ2-5	33	0.0010459256442
TRBV19-1.TRBJ2-4	6	0.000190168298945
TRBV19-1.TRBJ2-3	33	0.0010459256442
TRBV19-1.TRBJ2-2	76	0.0024087984533
TRBV19-1.TRBJ2-1	306	0.00969858324617
TRBV6-9.TRBJ2-7	8	0.000253557731926
TRBV12-1.TRBJ1-5	2	6.33894329815e-05
TRBV19-1.TRBJ1-4	90	0.00285252448417
TRBV19-1.TRBJ1-5	123	0.00389845012836
TRBV19-1.TRBJ1-6	54	0.0017115146905
TRBV19-1.TRBJ1-1	112	0.00354980824697
TRBV19-1.TRBJ1-2	431	0.0136604228075
TRBV19-1.TRBJ1-3	105	0.00332794523153
TRBV5-4.TRBJ1-5	12	0.000380336597889
TRBV5-4.TRBJ1-4	24	0.000760673195778
TRBV5-4.TRBJ1-6	8	0.000253557731926
TRBV5-4.TRBJ1-1	22	0.000697283762797
TRBV5-4.TRBJ1-3	7	0.000221863015435
TRBV5-4.TRBJ1-2	128	0.00405692371082
TRBV5-4.TRBJ2-6	5	0.000158473582454
TRBV5-4.TRBJ2-7	20	0.000633894329815
TRBV5-4.TRBJ2-4	5	0.000158473582454
TRBV5-4.TRBJ2-5	32	0.0010142309277
TRBV5-4.TRBJ2-2	13	0.00041203131438
TRBV5-4.TRBJ2-3	12	0.000380336597889
TRBV5-4.TRBJ2-1	17	0.000538810180343
TRBV18-1.TRBJ1-1	185	0.00586352255079
TRBV18-1.TRBJ1-3	22	0.000697283762797
TRBV18-1.TRBJ1-2	53	0.00167981997401
TRBV18-1.TRBJ1-5	46	0.00145795695858
TRBV18-1.TRBJ1-4	36	0.00114100979367
TRBV18-1.TRBJ1-6	76	0.0024087984533
TRBV12-1.TRBJ2-7	11	0.000348641881398
TRBV25-1.TRBJ2-6	6	0.000190168298945
TRBV20-1.TRBJ1-5	128	0.00405692371082
TRBV6-5.TRBJ2-2	59	0.00186998827295
TRBV25-1.TRBJ2-5	9	0.000285252448417
TRBV6-5.TRBJ2-4	10	0.000316947164908
TRBV25-1.TRBJ2-3	10	0.000316947164908
TRBV18-1.TRBJ2-2	30	0.000950841494723
TRBV18-1.TRBJ2-3	27	0.000855757345251
TRBV18-1.TRBJ2-1	38	0.00120439922665
TRBV18-1.TRBJ2-6	10	0.000316947164908
TRBV6-5.TRBJ2-6	19	0.000602199613324
TRBV18-1.TRBJ2-4	2	6.33894329815e-05
TRBV18-1.TRBJ2-5	33	0.0010459256442
TRBV20-1.TRBJ1-3	48	0.00152134639156
TRBV29-1.TRBJ1-1	54	0.0017115146905
TRBV6-4.TRBJ1-2	291	0.00922316249881
TRBV29-1.TRBJ1-3	6	0.000190168298945
TRBV29-1.TRBJ1-2	129	0.00408861842731
TRBV29-1.TRBJ1-5	15	0.000475420747361
TRBV29-1.TRBJ1-4	26	0.00082406262876
TRBV29-1.TRBJ2-2	14	0.000443726030871
TRBV29-1.TRBJ2-3	44	0.00139456752559
TRBV29-1.TRBJ2-1	20	0.000633894329815
TRBV29-1.TRBJ2-6	2	6.33894329815e-05
TRBV29-1.TRBJ2-7	47	0.00148965167507
TRBV29-1.TRBJ2-4	1	3.16947164908e-05
TRBV29-1.TRBJ2-5	21	0.000665589046306
TRBV6-4.TRBJ1-5	3	9.50841494723e-05
TRBV12-2.TRBJ1-2	12	0.000380336597889
TRBV24-1.TRBJ1-5	14	0.000443726030871
TRBV15-1.TRBJ1-1	17	0.000538810180343
TRBV15-1.TRBJ1-2	30	0.000950841494723
TRBV15-1.TRBJ1-3	11	0.000348641881398
TRBV15-1.TRBJ1-4	16	0.000507115463852
TRBV15-1.TRBJ1-5	11	0.000348641881398
TRBV15-1.TRBJ1-6	11	0.000348641881398
TRBV4-3.TRBJ1-2	1	3.16947164908e-05
TRBV4-3.TRBJ1-6	1	3.16947164908e-05
TRBV3-1.TRBJ2-5	74	0.00234540902032
TRBV3-1.TRBJ2-4	14	0.000443726030871
TRBV3-1.TRBJ2-7	221	0.00700453234446
TRBV3-1.TRBJ2-6	20	0.000633894329815
TRBV3-1.TRBJ2-1	145	0.00459573389116
TRBV3-1.TRBJ2-3	54	0.0017115146905
TRBV3-1.TRBJ2-2	107	0.00339133466451
TRBV3-1.TRBJ1-6	197	0.00624385914868
TRBV13-1.TRBJ2-4	3	9.50841494723e-05
TRBV3-1.TRBJ1-4	24	0.000760673195778
TRBV3-1.TRBJ1-5	90	0.00285252448417
TRBV3-1.TRBJ1-2	101	0.00320116636557
TRBV3-1.TRBJ1-3	71	0.00225032487084
TRBV13-1.TRBJ2-3	3	9.50841494723e-05
TRBV13-1.TRBJ2-2	116	0.00367658711293
TRBV13-1.TRBJ1-6	3	9.50841494723e-05
TRBV13-1.TRBJ1-4	1	3.16947164908e-05
TRBV13-1.TRBJ1-2	5	0.000158473582454
TRBV13-1.TRBJ1-3	4	0.000126778865963
TRBV13-1.TRBJ1-1	8	0.000253557731926
TRBV15-1.TRBJ2-3	30	0.000950841494723
TRBV15-1.TRBJ2-2	5	0.000158473582454
TRBV15-1.TRBJ2-1	22	0.000697283762797
TRBV15-1.TRBJ2-7	36	0.00114100979367
TRBV15-1.TRBJ2-6	3	9.50841494723e-05
TRBV15-1.TRBJ2-5	13	0.00041203131438
TRBV15-1.TRBJ2-4	1	3.16947164908e-05
TRBV10-1.TRBJ1-1	9	0.000285252448417
TRBV10-1.TRBJ1-3	1	3.16947164908e-05
TRBV10-1.TRBJ1-2	7	0.000221863015435
TRBV10-1.TRBJ1-5	3	9.50841494723e-05
TRBV10-1.TRBJ1-4	2	6.33894329815e-05
TRBV10-1.TRBJ1-6	4	0.000126778865963
TRBV10-1.TRBJ2-2	31	0.000982536211214
TRBV10-1.TRBJ2-3	22	0.000697283762797
TRBV5-8.TRBJ1-3	14	0.000443726030871
TRBV5-8.TRBJ1-2	46	0.00145795695858
TRBV5-8.TRBJ1-5	4	0.000126778865963
TRBV5-8.TRBJ1-4	10	0.000316947164908
TRBV10-1.TRBJ2-4	1	3.16947164908e-05
TRBV5-8.TRBJ1-6	2	6.33894329815e-05
TRBV11-3.TRBJ2-1	12	0.000380336597889
TRBV5-8.TRBJ2-3	13	0.00041203131438
TRBV11-3.TRBJ2-3	5	0.000158473582454
TRBV5-8.TRBJ2-1	18	0.000570504896834
TRBV11-3.TRBJ2-5	6	0.000190168298945
TRBV5-8.TRBJ2-7	13	0.00041203131438
TRBV11-3.TRBJ2-7	9	0.000285252448417
TRBV5-8.TRBJ2-5	4	0.000126778865963
TRBV11-3.TRBJ1-2	33	0.0010459256442
TRBV11-3.TRBJ1-3	4	0.000126778865963
TRBV11-3.TRBJ1-1	5	0.000158473582454
TRBV11-3.TRBJ1-6	2	6.33894329815e-05
TRBV11-3.TRBJ1-4	2	6.33894329815e-05
TRBV11-3.TRBJ1-5	4	0.000126778865963
TRBV12-2.TRBJ2-7	2	6.33894329815e-05
TRBV12-2.TRBJ2-2	5	0.000158473582454
TRBV12-2.TRBJ2-1	1	3.16947164908e-05
