VJcombo	Pt101_pre_Reads	Pt101_pre_Freq
TRBV10-2.TRBJ2-5	82	0.000427345973046
TRBV10-2.TRBJ2-4	11	5.73268988232e-05
TRBV10-2.TRBJ2-7	258	0.00134457635422
TRBV10-2.TRBJ2-6	10	5.21153625666e-05
TRBV10-2.TRBJ2-1	122	0.000635807423312
TRBV10-2.TRBJ2-3	77	0.000401288291763
TRBV10-2.TRBJ2-2	68	0.000354384465453
TRBV6-7.TRBJ1-5	7	3.64807537966e-05
TRBV23-1.TRBJ1-2	88	0.000458615190586
TRBV6-7.TRBJ1-6	3	1.563460877e-05
TRBV6-7.TRBJ1-1	4	2.08461450266e-05
TRBV23-1.TRBJ1-5	58	0.000302269102886
TRBV23-1.TRBJ1-4	23	0.000119865333903
TRBV5-8.TRBJ1-1	50	0.000260576812833
TRBV6-2.TRBJ2-3	192	0.00100061496128
TRBV6-7.TRBJ2-3	3	1.563460877e-05
TRBV5-8.TRBJ1-2	92	0.000479461335613
TRBV10-1.TRBJ2-6	3	1.563460877e-05
TRBV5-8.TRBJ1-4	32	0.000166769160213
TRBV4-1.TRBJ1-5	299	0.00155824934074
TRBV4-1.TRBJ1-4	145	0.000755672757215
TRBV4-1.TRBJ1-6	123	0.000641018959569
TRBV4-1.TRBJ1-1	381	0.00198559531379
TRBV4-1.TRBJ1-3	140	0.000729615075932
TRBV4-1.TRBJ1-2	531	0.00276732575229
TRBV4-1.TRBJ2-6	26	0.000135499942673
TRBV4-1.TRBJ2-7	924	0.00481545950115
TRBV4-1.TRBJ2-4	67	0.000349172929196
TRBV4-1.TRBJ2-5	263	0.0013706340355
TRBV4-1.TRBJ2-2	238	0.00124034562908
TRBV4-1.TRBJ2-3	313	0.00163121084833
TRBV4-1.TRBJ2-1	453	0.00236082592427
TRBV14-1.TRBJ1-5	37	0.000192826841496
TRBV14-1.TRBJ1-4	63	0.000328326784169
TRBV14-1.TRBJ1-6	103	0.000536788234436
TRBV14-1.TRBJ1-1	178	0.000927653453685
TRBV14-1.TRBJ1-3	69	0.000359596001709
TRBV14-1.TRBJ1-2	300	0.001563460877
TRBV9-1.TRBJ1-4	237	0.00123513409283
TRBV14-1.TRBJ2-7	434	0.00226180673539
TRBV9-1.TRBJ1-6	339	0.00176671079101
TRBV14-1.TRBJ2-5	182	0.000948499598712
TRBV14-1.TRBJ2-2	139	0.000724403539675
TRBV9-1.TRBJ1-1	573	0.00298621027506
TRBV9-1.TRBJ1-2	969	0.0050499786327
TRBV9-1.TRBJ1-3	305	0.00158951855828
TRBV7-6.TRBJ2-2	191	0.000995403425022
TRBV7-6.TRBJ2-3	474	0.00247026818566
TRBV7-6.TRBJ2-1	330	0.0017198069647
TRBV7-6.TRBJ2-6	33	0.00017198069647
TRBV7-6.TRBJ2-7	528	0.00275169114352
TRBV7-6.TRBJ2-4	20	0.000104230725133
TRBV7-6.TRBJ2-5	248	0.00129246099165
TRBV10-2.TRBJ1-6	6	3.12692175399e-05
TRBV10-2.TRBJ1-4	34	0.000177192232726
TRBV10-2.TRBJ1-5	104	0.000541999770692
TRBV10-2.TRBJ1-2	119	0.000620172814542
TRBV10-2.TRBJ1-3	16	8.33845801065e-05
TRBV10-2.TRBJ1-1	46	0.000239730667806
TRBV24-1.TRBJ2-3	259	0.00134978789047
TRBV24-1.TRBJ2-2	159	0.000828634264809
TRBV24-1.TRBJ2-1	360	0.0018761530524
TRBV24-1.TRBJ2-7	215	0.00112048029518
TRBV24-1.TRBJ2-6	24	0.00012507687016
TRBV24-1.TRBJ2-5	187	0.000974557279995
TRBV24-1.TRBJ2-4	24	0.00012507687016
TRBV4-3.TRBJ2-1	3	1.563460877e-05
