VJcombo	EC05_Reads	EC05_Freq
TRBV21-1.TRBJ2-3	12	0.000322788896062
TRBV21-1.TRBJ2-1	327	0.00879599741769
TRBV21-1.TRBJ2-6	8	0.000215192597375
TRBV21-1.TRBJ2-7	94	0.00252851301915
TRBV21-1.TRBJ2-4	10	0.000268990746718
TRBV21-1.TRBJ2-5	16	0.000430385194749
TRBV6-1.TRBJ2-4	37	0.000995265762858
TRBV6-1.TRBJ2-5	103	0.0027706046912
TRBV6-1.TRBJ2-6	10	0.000268990746718
TRBV6-1.TRBJ2-7	130	0.00349687970734
TRBV6-1.TRBJ2-1	84	0.00225952227243
TRBV6-1.TRBJ2-2	98	0.00263610931784
TRBV6-1.TRBJ2-3	119	0.00320098988595
TRBV7-8.TRBJ1-3	6	0.000161394448031
TRBV4-3.TRBJ1-2	35	0.000941467613514
TRBV7-8.TRBJ1-1	72	0.00193673337637
TRBV7-8.TRBJ1-6	21	0.000564880568108
TRBV4-3.TRBJ1-5	14	0.000376587045406
TRBV7-8.TRBJ1-4	19	0.000511082418765
TRBV7-6.TRBJ1-1	42	0.00112976113622
TRBV7-6.TRBJ1-3	7	0.000188293522703
TRBV7-6.TRBJ1-2	46	0.0012373574349
TRBV7-6.TRBJ1-5	9	0.000242091672046
TRBV7-6.TRBJ1-4	5	0.000134495373359
TRBV7-6.TRBJ1-6	3	8.06972240155e-05
TRBV6-1.TRBJ1-6	33	0.00088766946417
TRBV6-1.TRBJ1-5	146	0.00392726490209
TRBV6-1.TRBJ1-4	38	0.00102216483753
TRBV6-1.TRBJ1-3	33	0.00088766946417
TRBV6-1.TRBJ1-2	151	0.00406176027545
TRBV6-1.TRBJ1-1	120	0.00322788896062
TRBV5-8.TRBJ2-2	10	0.000268990746718
TRBV23-1.TRBJ2-2	3	8.06972240155e-05
TRBV23-1.TRBJ2-3	8	0.000215192597375
TRBV23-1.TRBJ2-4	14	0.000376587045406
TRBV23-1.TRBJ2-5	5	0.000134495373359
TRBV23-1.TRBJ2-6	1	2.68990746718e-05
TRBV23-1.TRBJ2-7	22	0.00059177964278
TRBV5-8.TRBJ2-1	18	0.000484183344093
TRBV6-7.TRBJ1-5	3	8.06972240155e-05
TRBV6-7.TRBJ1-4	145	0.00390036582742
TRBV23-1.TRBJ1-1	9	0.000242091672046
TRBV23-1.TRBJ1-6	3	8.06972240155e-05
TRBV23-1.TRBJ1-5	12	0.000322788896062
TRBV11-3.TRBJ2-4	5	0.000134495373359
TRBV6-7.TRBJ2-7	3	8.06972240155e-05
TRBV6-7.TRBJ2-3	1	2.68990746718e-05
TRBV6-7.TRBJ2-1	5	0.000134495373359
TRBV27-1.TRBJ1-6	55	0.00147944910695
TRBV27-1.TRBJ1-5	71	0.0019098343017
TRBV27-1.TRBJ1-4	71	0.0019098343017
TRBV27-1.TRBJ1-3	13	0.000349687970734
TRBV27-1.TRBJ1-2	315	0.00847320852163
TRBV27-1.TRBJ1-1	316	0.0085001075963
TRBV7-8.TRBJ2-1	62	0.00166774262965
TRBV4-3.TRBJ2-2	47	0.00126425650958
TRBV7-8.TRBJ2-3	55	0.00147944910695
TRBV4-3.TRBJ2-4	9	0.000242091672046
TRBV4-3.TRBJ2-5	38	0.00102216483753
TRBV7-8.TRBJ2-6	44	0.00118355928556
TRBV4-3.TRBJ2-7	77	0.00207122874973
TRBV9-1.TRBJ2-7	230	0.00618678717452
TRBV9-1.TRBJ2-6	15	0.000403486120077
TRBV9-1.TRBJ2-5	128	0.00344308155799
TRBV9-1.TRBJ2-4	13	0.000349687970734
TRBV9-1.TRBJ2-3	186	0.00500322788896
TRBV9-1.TRBJ2-2	128	0.00344308155799
TRBV9-1.TRBJ2-1	668	0.0179685818808
TRBV28-1.TRBJ1-4	67	0.00180223800301
TRBV28-1.TRBJ1-5	260	0.00699375941468
TRBV28-1.TRBJ1-6	51	0.00137185280826
TRBV28-1.TRBJ1-1	116	0.00312029266193
TRBV28-1.TRBJ1-2	153	0.00411555842479
TRBV28-1.TRBJ1-3	88	0.00236711857112
TRBV4-2.TRBJ2-1	161	0.00433075102216
TRBV4-2.TRBJ2-3	87	0.00234021949645
TRBV27-1.TRBJ2-4	40	0.00107596298687
TRBV27-1.TRBJ2-5	134	0.00360447600603
TRBV27-1.TRBJ2-6	9	0.000242091672046
TRBV4-2.TRBJ2-2	137	0.00368517323004
TRBV27-1.TRBJ2-1	186	0.00500322788896
TRBV27-1.TRBJ2-2	59	0.00158704540564
TRBV27-1.TRBJ2-3	245	0.0065902732946
TRBV7-9.TRBJ2-5	138	0.00371207230471
TRBV7-9.TRBJ2-4	25	0.000672476866796
TRBV5-7.TRBJ2-1	3	8.06972240155e-05
TRBV4-2.TRBJ2-7	77	0.00207122874973
TRBV5-7.TRBJ2-6	2	5.37981493437e-05
TRBV7-9.TRBJ2-6	6	0.000161394448031
TRBV4-2.TRBJ1-2	66	0.00177533892834
TRBV11-2.TRBJ2-2	110	0.0029588982139
TRBV11-2.TRBJ2-3	120	0.00322788896062
TRBV11-2.TRBJ2-4	22	0.00059177964278
TRBV11-2.TRBJ2-5	121	0.00325478803529
TRBV11-2.TRBJ2-6	19	0.000511082418765
TRBV11-2.TRBJ2-7	188	0.0050570260383
TRBV18-1.TRBJ2-7	110	0.0029588982139
TRBV7-9.TRBJ1-1	199	0.00535291585969
TRBV20-1.TRBJ1-3	5	0.000134495373359
TRBV17-1.TRBJ2-1	1	2.68990746718e-05
TRBV7-9.TRBJ1-6	16	0.000430385194749
TRBV28-1.TRBJ2-7	161	0.00433075102216
TRBV28-1.TRBJ2-6	18	0.000484183344093
TRBV28-1.TRBJ2-5	103	0.0027706046912
TRBV28-1.TRBJ2-4	9	0.000242091672046
TRBV28-1.TRBJ2-3	180	0.00484183344093
TRBV20-1.TRBJ2-1	78	0.0020981278244
TRBV28-1.TRBJ2-1	72	0.00193673337637
TRBV7-4.TRBJ2-5	1	2.68990746718e-05
TRBV7-4.TRBJ2-6	1	2.68990746718e-05
TRBV4-2.TRBJ1-5	12	0.000322788896062
TRBV7-4.TRBJ2-1	2	5.37981493437e-05
TRBV7-4.TRBJ2-2	1	2.68990746718e-05
TRBV7-4.TRBJ2-3	1	2.68990746718e-05
TRBV10-3.TRBJ2-4	5	0.000134495373359
TRBV10-3.TRBJ2-5	138	0.00371207230471
TRBV10-3.TRBJ2-6	10	0.000268990746718
TRBV10-3.TRBJ2-7	154	0.00414245749946
TRBV10-3.TRBJ2-1	62	0.00166774262965
TRBV10-3.TRBJ2-2	64	0.001721540779
TRBV10-3.TRBJ2-3	78	0.0020981278244
TRBV11-2.TRBJ1-3	11	0.00029588982139
TRBV11-2.TRBJ1-2	77	0.00207122874973
TRBV11-2.TRBJ1-1	91	0.00244781579514
TRBV11-2.TRBJ1-6	18	0.000484183344093
TRBV11-2.TRBJ1-5	39	0.0010490639122
TRBV11-2.TRBJ1-4	19	0.000511082418765
TRBV7-4.TRBJ1-5	1	2.68990746718e-05
TRBV27-1.TRBJ2-7	403	0.0108403270927
TRBV7-4.TRBJ1-2	2	5.37981493437e-05
TRBV7-4.TRBJ1-1	25	0.000672476866796
TRBV25-1.TRBJ2-6	4	0.000107596298687
TRBV25-1.TRBJ2-7	103	0.0027706046912
TRBV25-1.TRBJ2-4	9	0.000242091672046
TRBV25-1.TRBJ2-5	204	0.00548741123305
TRBV25-1.TRBJ2-2	17	0.000457284269421
TRBV6-5.TRBJ2-5	123	0.00330858618464
TRBV20-1.TRBJ1-2	60	0.00161394448031
TRBV25-1.TRBJ2-1	217	0.00583709920379
TRBV5-5.TRBJ1-5	13	0.000349687970734
TRBV4-2.TRBJ1-3	13	0.000349687970734
TRBV7-2.TRBJ1-5	75	0.00201743060039
TRBV7-2.TRBJ1-4	19	0.000511082418765
TRBV7-2.TRBJ1-6	4	0.000107596298687
TRBV7-2.TRBJ1-1	288	0.00774693350549
TRBV7-2.TRBJ1-3	15	0.000403486120077
TRBV7-2.TRBJ1-2	92	0.00247471486981
TRBV7-2.TRBJ2-6	13	0.000349687970734
TRBV7-2.TRBJ2-7	268	0.00720895201205
TRBV7-2.TRBJ2-4	8	0.000215192597375
TRBV7-2.TRBJ2-5	107	0.00287820098989
TRBV7-2.TRBJ2-2	74	0.00199053152572
TRBV7-2.TRBJ2-3	144	0.00387346675274
TRBV7-2.TRBJ2-1	189	0.00508392511298
TRBV10-3.TRBJ1-6	24	0.000645577792124
TRBV10-3.TRBJ1-5	51	0.00137185280826
TRBV10-3.TRBJ1-4	29	0.000780073165483
TRBV10-3.TRBJ1-3	20	0.000537981493437
TRBV10-3.TRBJ1-2	88	0.00236711857112
TRBV10-3.TRBJ1-1	79	0.00212502689907
TRBV7-7.TRBJ2-3	5	0.000134495373359
TRBV7-7.TRBJ2-2	13	0.000349687970734
TRBV7-7.TRBJ2-1	6	0.000161394448031
TRBV7-7.TRBJ2-7	37	0.000995265762858
TRBV7-7.TRBJ2-5	16	0.000430385194749
TRBV25-1.TRBJ1-5	13	0.000349687970734
TRBV25-1.TRBJ1-4	11	0.00029588982139
TRBV25-1.TRBJ1-6	35	0.000941467613514
TRBV25-1.TRBJ1-1	156	0.00419625564881
TRBV25-1.TRBJ1-3	6	0.000161394448031
TRBV25-1.TRBJ1-2	58	0.00156014633097
TRBV5-5.TRBJ1-1	17	0.000457284269421
TRBV1-1.TRBJ2-7	2	5.37981493437e-05
TRBV4-2.TRBJ1-4	14	0.000376587045406
TRBV11-2.TRBJ2-1	139	0.00373897137938
TRBV7-7.TRBJ1-1	3	8.06972240155e-05
TRBV7-7.TRBJ1-2	1	2.68990746718e-05
TRBV7-7.TRBJ1-5	2	5.37981493437e-05
TRBV7-9.TRBJ2-1	179	0.00481493436626
TRBV7-9.TRBJ2-3	183	0.00492253066495
TRBV7-9.TRBJ2-2	119	0.00320098988595
TRBV4-2.TRBJ2-5	43	0.00115666021089
TRBV4-2.TRBJ2-4	4	0.000107596298687
TRBV7-9.TRBJ2-7	250	0.00672476866796
TRBV4-2.TRBJ2-6	5	0.000134495373359
TRBV7-9.TRBJ1-2	138	0.00371207230471
TRBV7-9.TRBJ1-3	42	0.00112976113622
TRBV20-1.TRBJ2-5	7	0.000188293522703
TRBV4-2.TRBJ1-1	63	0.00169464170433
TRBV4-2.TRBJ1-6	13	0.000349687970734
TRBV20-1.TRBJ2-2	2	5.37981493437e-05
TRBV7-9.TRBJ1-4	60	0.00161394448031
TRBV7-9.TRBJ1-5	64	0.001721540779
TRBV2-1.TRBJ2-1	190	0.00511082418765
TRBV2-1.TRBJ2-2	187	0.00503012696363
TRBV2-1.TRBJ2-3	95	0.00255541209382
TRBV2-1.TRBJ2-4	18	0.000484183344093
TRBV2-1.TRBJ2-5	201	0.00540671400904
TRBV2-1.TRBJ2-6	33	0.00088766946417
TRBV2-1.TRBJ2-7	388	0.0104368409727
TRBV28-1.TRBJ2-2	20	0.000537981493437
TRBV5-5.TRBJ1-6	5	0.000134495373359
TRBV6-6.TRBJ1-4	28	0.000753174090811
TRBV6-6.TRBJ1-5	26	0.000699375941468
TRBV6-6.TRBJ1-6	4	0.000107596298687
TRBV6-6.TRBJ1-1	76	0.00204432967506
TRBV6-6.TRBJ1-2	51	0.00137185280826
TRBV6-6.TRBJ1-3	24	0.000645577792124
TRBV30-1.TRBJ2-6	13	0.000349687970734
TRBV5-5.TRBJ1-3	12	0.000322788896062
TRBV9-1.TRBJ1-4	32	0.000860770389499
TRBV7-8.TRBJ2-7	75	0.00201743060039
TRBV14-1.TRBJ2-7	68	0.00182913707768
TRBV14-1.TRBJ2-4	1	2.68990746718e-05
TRBV14-1.TRBJ2-3	61	0.00164084355498
TRBV6-6.TRBJ2-7	82	0.00220572412309
TRBV6-6.TRBJ2-6	5	0.000134495373359
TRBV6-6.TRBJ2-5	20	0.000537981493437
TRBV6-6.TRBJ2-4	6	0.000161394448031
TRBV6-6.TRBJ2-3	2586	0.0695610071014
TRBV6-6.TRBJ2-2	22	0.00059177964278
TRBV6-6.TRBJ2-1	46	0.0012373574349
TRBV9-1.TRBJ1-3	31	0.000833871314827
TRBV6-4.TRBJ2-1	41	0.00110286206155
TRBV6-4.TRBJ2-3	15	0.000403486120077
TRBV6-4.TRBJ2-2	9	0.000242091672046
TRBV6-4.TRBJ2-5	6	0.000161394448031
TRBV6-4.TRBJ2-7	13	0.000349687970734
TRBV6-4.TRBJ2-6	3	8.06972240155e-05
TRBV5-6.TRBJ2-1	88	0.00236711857112
TRBV5-6.TRBJ2-2	128	0.00344308155799
TRBV5-6.TRBJ2-3	174	0.0046804389929
TRBV5-6.TRBJ2-4	13	0.000349687970734
TRBV5-6.TRBJ2-5	187	0.00503012696363
TRBV5-6.TRBJ2-6	9	0.000242091672046
TRBV5-6.TRBJ2-7	123	0.00330858618464
TRBV5-5.TRBJ2-7	35	0.000941467613514
TRBV4-3.TRBJ2-6	9	0.000242091672046
TRBV5-5.TRBJ2-6	3	8.06972240155e-05
TRBV5-5.TRBJ2-5	11	0.00029588982139
TRBV5-6.TRBJ1-3	18	0.000484183344093
TRBV5-6.TRBJ1-2	149	0.0040079621261
TRBV5-6.TRBJ1-1	76	0.00204432967506
TRBV6-4.TRBJ1-1	32	0.000860770389499
TRBV6-4.TRBJ1-6	6	0.000161394448031
TRBV5-6.TRBJ1-6	24	0.000645577792124
TRBV5-6.TRBJ1-5	32	0.000860770389499
TRBV5-6.TRBJ1-4	132	0.00355067785668
TRBV30-1.TRBJ1-6	33	0.00088766946417
TRBV5-5.TRBJ2-1	19	0.000511082418765
TRBV6-5.TRBJ1-3	22	0.00059177964278
TRBV6-5.TRBJ1-2	242	0.00650957607058
TRBV6-5.TRBJ1-1	160	0.00430385194749
TRBV6-5.TRBJ1-6	118	0.00317409081128
TRBV6-5.TRBJ1-5	24	0.000645577792124
TRBV6-5.TRBJ1-4	79	0.00212502689907
TRBV1-1.TRBJ2-1	2	5.37981493437e-05
TRBV7-4.TRBJ2-7	2	5.37981493437e-05
TRBV5-8.TRBJ2-4	1	2.68990746718e-05
TRBV12-5.TRBJ1-6	5	0.000134495373359
TRBV12-5.TRBJ1-5	41	0.00110286206155
TRBV12-5.TRBJ1-4	17	0.000457284269421
TRBV12-5.TRBJ1-3	3	8.06972240155e-05
TRBV12-5.TRBJ1-2	29	0.000780073165483
TRBV12-5.TRBJ1-1	35	0.000941467613514
TRBV7-3.TRBJ1-4	9	0.000242091672046
TRBV7-3.TRBJ1-5	7	0.000188293522703
TRBV7-3.TRBJ1-6	5	0.000134495373359
TRBV7-3.TRBJ1-1	31	0.000833871314827
TRBV7-3.TRBJ1-2	18	0.000484183344093
TRBV7-3.TRBJ1-3	5	0.000134495373359
TRBV20-1.TRBJ2-7	27	0.000726275016139
TRBV12-5.TRBJ2-4	3	8.06972240155e-05
TRBV12-5.TRBJ2-5	15	0.000403486120077
TRBV12-5.TRBJ2-6	3	8.06972240155e-05
TRBV12-5.TRBJ2-7	58	0.00156014633097
TRBV12-5.TRBJ2-1	22	0.00059177964278
TRBV12-5.TRBJ2-2	15	0.000403486120077
TRBV12-5.TRBJ2-3	33	0.00088766946417
TRBV7-3.TRBJ2-7	87	0.00234021949645
TRBV7-3.TRBJ2-6	16	0.000430385194749
TRBV7-3.TRBJ2-5	45	0.00121045836023
TRBV7-3.TRBJ2-3	73	0.00196363245104
TRBV7-3.TRBJ2-2	93	0.00250161394448
TRBV7-3.TRBJ2-1	57	0.00153324725629
TRBV1-1.TRBJ1-4	1	2.68990746718e-05
TRBV1-1.TRBJ1-5	5	0.000134495373359
TRBV1-1.TRBJ1-1	3	8.06972240155e-05
TRBV1-1.TRBJ1-2	1	2.68990746718e-05
TRBV1-1.TRBJ1-3	1	2.68990746718e-05
TRBV5-3.TRBJ2-7	6	0.000161394448031
TRBV5-3.TRBJ2-1	3	8.06972240155e-05
TRBV5-3.TRBJ2-3	9	0.000242091672046
TRBV5-3.TRBJ1-6	1	2.68990746718e-05
TRBV5-3.TRBJ1-5	1	2.68990746718e-05
TRBV5-3.TRBJ1-2	16	0.000430385194749
TRBV2-1.TRBJ1-3	58	0.00156014633097
TRBV2-1.TRBJ1-2	158	0.00425005379815
TRBV2-1.TRBJ1-1	131	0.00352377878201
TRBV1-1.TRBJ2-4	2	5.37981493437e-05
TRBV1-1.TRBJ2-3	9	0.000242091672046
TRBV2-1.TRBJ1-6	21	0.000564880568108
TRBV2-1.TRBJ1-5	106	0.00285130191521
TRBV2-1.TRBJ1-4	53	0.00142565095761
TRBV5-5.TRBJ1-4	18	0.000484183344093
TRBV30-1.TRBJ2-1	105	0.00282440284054
TRBV30-1.TRBJ2-2	64	0.001721540779
TRBV30-1.TRBJ2-3	77	0.00207122874973
TRBV30-1.TRBJ2-4	5	0.000134495373359
TRBV30-1.TRBJ2-5	225	0.00605229180116
TRBV5-5.TRBJ1-2	35	0.000941467613514
TRBV30-1.TRBJ2-7	157	0.00422315472348
TRBV30-1.TRBJ1-3	68	0.00182913707768
TRBV30-1.TRBJ1-2	119	0.00320098988595
TRBV30-1.TRBJ1-1	194	0.00521842048634
TRBV5-5.TRBJ2-4	2	5.37981493437e-05
TRBV5-5.TRBJ2-3	16	0.000430385194749
TRBV5-5.TRBJ2-2	11	0.00029588982139
TRBV30-1.TRBJ1-5	45	0.00121045836023
TRBV30-1.TRBJ1-4	78	0.0020981278244
TRBV20-1.TRBJ2-3	5	0.000134495373359
TRBV6-8.TRBJ2-5	1	2.68990746718e-05
TRBV6-8.TRBJ2-1	1	2.68990746718e-05
TRBV6-8.TRBJ1-6	1	2.68990746718e-05
TRBV6-8.TRBJ1-2	1	2.68990746718e-05
TRBV6-8.TRBJ1-3	1	2.68990746718e-05
TRBV19-1.TRBJ2-7	247	0.00664407144394
TRBV19-1.TRBJ2-6	72	0.00193673337637
TRBV19-1.TRBJ2-5	85	0.00228642134711
TRBV19-1.TRBJ2-4	407	0.0109479233914
TRBV19-1.TRBJ2-3	201	0.00540671400904
TRBV19-1.TRBJ2-2	94	0.00252851301915
TRBV19-1.TRBJ2-1	260	0.00699375941468
TRBV6-9.TRBJ2-5	1	2.68990746718e-05
TRBV6-9.TRBJ2-7	6	0.000161394448031
TRBV6-9.TRBJ2-3	4	0.000107596298687
TRBV6-9.TRBJ1-3	1	2.68990746718e-05
TRBV6-9.TRBJ1-1	1	2.68990746718e-05
TRBV19-1.TRBJ1-4	67	0.00180223800301
TRBV19-1.TRBJ1-5	260	0.00699375941468
TRBV19-1.TRBJ1-6	83	0.00223262319776
TRBV19-1.TRBJ1-1	527	0.0141758123521
TRBV19-1.TRBJ1-2	399	0.0107327307941
TRBV19-1.TRBJ1-3	394	0.0105982354207
TRBV5-4.TRBJ1-5	2	5.37981493437e-05
TRBV5-4.TRBJ1-4	19	0.000511082418765
TRBV5-4.TRBJ1-6	25	0.000672476866796
TRBV5-4.TRBJ1-1	115	0.00309339358726
TRBV5-4.TRBJ1-3	15	0.000403486120077
TRBV5-4.TRBJ1-2	96	0.0025823111685
TRBV5-4.TRBJ2-6	7	0.000188293522703
TRBV5-4.TRBJ2-7	78	0.0020981278244
TRBV5-4.TRBJ2-4	6	0.000161394448031
TRBV5-4.TRBJ2-5	80	0.00215192597375
TRBV5-4.TRBJ2-2	57	0.00153324725629
TRBV5-4.TRBJ2-3	537	0.0144448030988
TRBV5-4.TRBJ2-1	86	0.00231332042178
TRBV18-1.TRBJ1-1	93	0.00250161394448
TRBV18-1.TRBJ1-3	38	0.00102216483753
TRBV18-1.TRBJ1-2	86	0.00231332042178
TRBV18-1.TRBJ1-5	40	0.00107596298687
TRBV18-1.TRBJ1-4	14	0.000376587045406
TRBV18-1.TRBJ1-6	26	0.000699375941468
TRBV12-1.TRBJ2-3	7	0.000188293522703
TRBV12-1.TRBJ2-6	11	0.00029588982139
TRBV12-1.TRBJ2-7	3	8.06972240155e-05
TRBV20-1.TRBJ2-4	1	2.68990746718e-05
TRBV20-1.TRBJ1-4	1	2.68990746718e-05
TRBV6-5.TRBJ2-1	71	0.0019098343017
TRBV6-5.TRBJ2-2	159	0.00427695287282
TRBV6-5.TRBJ2-3	112	0.00301269636325
TRBV6-5.TRBJ2-4	11	0.00029588982139
TRBV21-1.TRBJ1-6	4	0.000107596298687
TRBV25-1.TRBJ2-3	51	0.00137185280826
TRBV18-1.TRBJ2-2	28	0.000753174090811
TRBV18-1.TRBJ2-3	52	0.00139875188294
TRBV18-1.TRBJ2-1	44	0.00118355928556
TRBV18-1.TRBJ2-6	18	0.000484183344093
TRBV6-5.TRBJ2-6	10	0.000268990746718
TRBV18-1.TRBJ2-4	28	0.000753174090811
TRBV18-1.TRBJ2-5	78	0.0020981278244
TRBV6-5.TRBJ2-7	228	0.00613298902518
TRBV29-1.TRBJ1-1	211	0.00567570475576
TRBV6-4.TRBJ1-2	9	0.000242091672046
TRBV29-1.TRBJ1-3	27	0.000726275016139
TRBV29-1.TRBJ1-2	418	0.0112438132128
TRBV29-1.TRBJ1-5	30	0.000806972240155
TRBV29-1.TRBJ1-4	27	0.000726275016139
TRBV29-1.TRBJ2-2	56	0.00150634818162
TRBV29-1.TRBJ2-3	126	0.00338928340865
TRBV29-1.TRBJ2-1	199	0.00535291585969
TRBV29-1.TRBJ2-6	88	0.00236711857112
TRBV29-1.TRBJ2-7	161	0.00433075102216
TRBV29-1.TRBJ2-4	9	0.000242091672046
TRBV29-1.TRBJ2-5	136	0.00365827415537
TRBV6-4.TRBJ1-4	2	5.37981493437e-05
TRBV6-4.TRBJ1-5	4	0.000107596298687
TRBV20-1.TRBJ1-5	2	5.37981493437e-05
TRBV7-1.TRBJ2-6	1	2.68990746718e-05
TRBV5-7.TRBJ2-4	1	2.68990746718e-05
TRBV12-2.TRBJ1-5	15	0.000403486120077
TRBV12-2.TRBJ1-1	3	8.06972240155e-05
TRBV12-2.TRBJ1-2	3	8.06972240155e-05
TRBV15-1.TRBJ1-1	45	0.00121045836023
TRBV15-1.TRBJ1-2	66	0.00177533892834
TRBV15-1.TRBJ1-3	9	0.000242091672046
TRBV15-1.TRBJ1-4	37	0.000995265762858
TRBV15-1.TRBJ1-5	26	0.000699375941468
TRBV15-1.TRBJ1-6	10	0.000268990746718
TRBV4-3.TRBJ1-3	1	2.68990746718e-05
TRBV7-8.TRBJ1-2	41	0.00110286206155
TRBV4-3.TRBJ1-1	56	0.00150634818162
TRBV20-1.TRBJ1-1	54	0.00145255003228
TRBV7-8.TRBJ1-5	20	0.000537981493437
TRBV4-3.TRBJ1-4	15	0.000403486120077
TRBV13-1.TRBJ2-5	32	0.000860770389499
TRBV13-1.TRBJ2-4	2	5.37981493437e-05
TRBV13-1.TRBJ2-7	42	0.00112976113622
TRBV13-1.TRBJ2-6	2	5.37981493437e-05
TRBV13-1.TRBJ2-1	48	0.00129115558425
TRBV13-1.TRBJ2-3	50	0.00134495373359
TRBV13-1.TRBJ2-2	6	0.000161394448031
TRBV13-1.TRBJ1-6	3	8.06972240155e-05
TRBV13-1.TRBJ1-4	4	0.000107596298687
TRBV13-1.TRBJ1-5	1	2.68990746718e-05
TRBV13-1.TRBJ1-2	13	0.000349687970734
TRBV13-1.TRBJ1-3	20	0.000537981493437
TRBV13-1.TRBJ1-1	14	0.000376587045406
TRBV15-1.TRBJ2-3	41	0.00110286206155
TRBV15-1.TRBJ2-2	22	0.00059177964278
TRBV15-1.TRBJ2-1	38	0.00102216483753
TRBV15-1.TRBJ2-7	43	0.00115666021089
TRBV15-1.TRBJ2-6	5	0.000134495373359
TRBV15-1.TRBJ2-5	37	0.000995265762858
TRBV15-1.TRBJ2-4	4	0.000107596298687
TRBV10-1.TRBJ1-1	9	0.000242091672046
TRBV10-1.TRBJ1-3	6	0.000161394448031
TRBV10-1.TRBJ1-2	4	0.000107596298687
TRBV10-1.TRBJ1-5	6	0.000161394448031
TRBV10-1.TRBJ1-4	3	8.06972240155e-05
TRBV10-1.TRBJ1-6	1	2.68990746718e-05
TRBV5-8.TRBJ1-1	15	0.000403486120077
TRBV10-1.TRBJ2-3	14	0.000376587045406
TRBV5-8.TRBJ1-3	2	5.37981493437e-05
TRBV5-8.TRBJ1-2	37	0.000995265762858
