VJcombo	Pt28_on_Reads	Pt28_on_Freq
TRBV10-2.TRBJ2-5	18	0.000129692340947
TRBV10-2.TRBJ2-4	3	2.16153901578e-05
TRBV10-2.TRBJ2-7	18	0.000129692340947
TRBV10-2.TRBJ2-1	17	0.000122487210894
TRBV10-2.TRBJ2-2	8	5.76410404208e-05
TRBV23-1.TRBJ1-2	278	0.00200302615462
TRBV12-3.TRBJ1-1	2329	0.0167807478925
TRBV23-1.TRBJ1-5	4	2.88205202104e-05
TRBV23-1.TRBJ1-4	1	7.2051300526e-06
TRBV10-1.TRBJ2-2	193	0.00139059010015
TRBV6-2.TRBJ2-3	58	0.000417897543051
TRBV10-1.TRBJ2-1	11	7.92564305786e-05
TRBV4-2.TRBJ1-2	337	0.00242812882773
TRBV5-8.TRBJ1-4	50	0.00036025650263
TRBV4-1.TRBJ1-5	105	0.000756538655523
TRBV4-1.TRBJ1-4	13	9.36666906838e-05
TRBV4-1.TRBJ1-6	355	0.00255782116867
TRBV4-1.TRBJ1-1	134	0.000965487427048
TRBV4-1.TRBJ1-3	23	0.00016571799121
TRBV4-1.TRBJ1-2	225	0.00162115426183
TRBV4-1.TRBJ2-6	4	2.88205202104e-05
TRBV4-1.TRBJ2-7	413	0.00297571871172
TRBV4-1.TRBJ2-4	2	1.44102601052e-05
TRBV4-1.TRBJ2-5	25	0.000180128251315
TRBV4-1.TRBJ2-2	473	0.00340802651488
TRBV4-1.TRBJ2-3	38	0.000273794941999
TRBV4-1.TRBJ2-1	284	0.00204625693494
TRBV14-1.TRBJ1-5	1	7.2051300526e-06
TRBV14-1.TRBJ1-4	51	0.000367461632682
TRBV14-1.TRBJ1-6	22	0.000158512861157
TRBV14-1.TRBJ1-1	96	0.000691692485049
TRBV14-1.TRBJ1-3	4	2.88205202104e-05
TRBV14-1.TRBJ1-2	24	0.000172923121262
TRBV9-1.TRBJ1-4	62	0.000446718063261
TRBV14-1.TRBJ2-7	61	0.000439512933208
TRBV9-1.TRBJ1-6	61	0.000439512933208
TRBV14-1.TRBJ2-5	35	0.000252179551841
TRBV14-1.TRBJ2-2	7	5.04359103682e-05
TRBV9-1.TRBJ1-1	68	0.000489948843577
TRBV9-1.TRBJ1-2	202	0.00145543627062
TRBV9-1.TRBJ1-3	25	0.000180128251315
TRBV7-6.TRBJ2-2	16	0.000115282080842
TRBV7-6.TRBJ2-3	107	0.000770948915628
TRBV7-6.TRBJ2-1	9	6.48461704734e-05
TRBV7-6.TRBJ2-6	2	1.44102601052e-05
TRBV7-6.TRBJ2-7	10	7.2051300526e-05
TRBV7-6.TRBJ2-4	1	7.2051300526e-06
TRBV7-6.TRBJ2-5	34	0.000244974421788
TRBV10-2.TRBJ1-6	2	1.44102601052e-05
TRBV10-2.TRBJ1-4	2	1.44102601052e-05
TRBV10-2.TRBJ1-5	12	8.64615606312e-05
TRBV10-2.TRBJ1-2	10	7.2051300526e-05
TRBV10-2.TRBJ1-3	5	3.6025650263e-05
TRBV10-2.TRBJ1-1	4	2.88205202104e-05
TRBV24-1.TRBJ2-3	119	0.000857410476259
TRBV24-1.TRBJ2-2	79	0.000569205274155
TRBV24-1.TRBJ2-1	19	0.000136897470999
TRBV24-1.TRBJ2-7	36	0.000259384681894
TRBV24-1.TRBJ2-6	1	7.2051300526e-06
TRBV24-1.TRBJ2-5	100	0.00072051300526
TRBV4-3.TRBJ2-1	4	2.88205202104e-05
TRBV7-8.TRBJ2-2	9	6.48461704734e-05
TRBV21-1.TRBJ1-1	26	0.000187333381368
TRBV21-1.TRBJ1-3	1	7.2051300526e-06
TRBV21-1.TRBJ1-2	9	6.48461704734e-05
TRBV21-1.TRBJ1-5	6	4.32307803156e-05
TRBV21-1.TRBJ1-4	34	0.000244974421788
TRBV21-1.TRBJ1-6	7	5.04359103682e-05
TRBV21-1.TRBJ2-2	18	0.000129692340947
TRBV21-1.TRBJ2-3	12	8.64615606312e-05
TRBV21-1.TRBJ2-1	9	6.48461704734e-05
TRBV21-1.TRBJ2-6	1	7.2051300526e-06
TRBV21-1.TRBJ2-7	266	0.00191656459399
TRBV21-1.TRBJ2-5	2	1.44102601052e-05
TRBV6-1.TRBJ2-4	45	0.000324230852367
TRBV6-1.TRBJ2-5	57	0.000410692412998
TRBV6-1.TRBJ2-6	19	0.000136897470999
TRBV6-1.TRBJ2-7	753	0.00542546292961
TRBV6-1.TRBJ2-1	55	0.000396282152893
TRBV6-1.TRBJ2-2	58	0.000417897543051
TRBV6-1.TRBJ2-3	72	0.000518769363787
TRBV12-3.TRBJ2-6	11	7.92564305786e-05
TRBV12-3.TRBJ2-7	179	0.00128971827941
TRBV12-3.TRBJ2-4	11	7.92564305786e-05
TRBV12-3.TRBJ2-5	156	0.00112400028821
TRBV12-3.TRBJ2-2	105	0.000756538655523
TRBV12-3.TRBJ2-3	238	0.00171482095252
TRBV6-2.TRBJ2-2	33	0.000237769291736
TRBV24-1.TRBJ1-1	88	0.000634051444629
TRBV24-1.TRBJ1-2	117	0.000843000216154
TRBV24-1.TRBJ1-3	2	1.44102601052e-05
TRBV24-1.TRBJ1-4	3	2.16153901578e-05
TRBV24-1.TRBJ1-5	11	7.92564305786e-05
TRBV9-1.TRBJ2-5	35	0.000252179551841
TRBV7-8.TRBJ1-3	35	0.000252179551841
TRBV7-8.TRBJ1-2	156	0.00112400028821
TRBV7-8.TRBJ1-1	45	0.000324230852367
TRBV7-8.TRBJ1-6	49	0.000353051372577
TRBV7-8.TRBJ1-5	46	0.000331435982419
TRBV7-8.TRBJ1-4	18	0.000129692340947
TRBV9-1.TRBJ2-3	245	0.00176525686289
TRBV6-2.TRBJ2-6	6	4.32307803156e-05
TRBV6-2.TRBJ2-5	13	9.36666906838e-05
TRBV7-6.TRBJ1-1	31	0.000223359031631
TRBV7-6.TRBJ1-3	5	3.6025650263e-05
TRBV7-6.TRBJ1-2	3	2.16153901578e-05
TRBV7-6.TRBJ1-5	3	2.16153901578e-05
