VJcombo	Pt11_on_Reads	Pt11_on_Freq
TRBV10-2.TRBJ2-5	8	9.25625954552e-05
TRBV10-2.TRBJ2-4	2	2.31406488638e-05
TRBV10-2.TRBJ2-7	82	0.000948766603416
TRBV10-2.TRBJ2-6	1	1.15703244319e-05
TRBV10-2.TRBJ2-1	30	0.000347109732957
TRBV10-2.TRBJ2-3	34	0.000393391030685
TRBV10-2.TRBJ2-2	10	0.000115703244319
TRBV23-1.TRBJ1-3	9	0.000104132919887
TRBV12-3.TRBJ1-4	46	0.000532234923867
TRBV12-3.TRBJ1-3	26	0.000300828435229
TRBV23-1.TRBJ1-4	9	0.000104132919887
TRBV5-8.TRBJ1-1	8	9.25625954552e-05
TRBV10-1.TRBJ2-1	23	0.000266117461934
TRBV10-1.TRBJ2-6	5	5.78516221595e-05
TRBV5-8.TRBJ1-4	5	5.78516221595e-05
TRBV4-1.TRBJ1-5	42	0.00048595362614
TRBV4-1.TRBJ1-4	29	0.000335539408525
TRBV4-1.TRBJ1-6	39	0.000451242652844
TRBV4-1.TRBJ1-1	54	0.000624797519322
TRBV4-1.TRBJ1-3	29	0.000335539408525
TRBV4-1.TRBJ1-2	446	0.00516036469663
TRBV4-1.TRBJ2-6	54	0.000624797519322
TRBV4-1.TRBJ2-7	524	0.00606285000231
TRBV4-1.TRBJ2-4	4	4.62812977276e-05
TRBV4-1.TRBJ2-5	138	0.0015967047716
TRBV4-1.TRBJ2-2	51	0.000590086546027
TRBV4-1.TRBJ2-3	91	0.0010528995233
TRBV4-1.TRBJ2-1	80	0.000925625954552
TRBV14-1.TRBJ1-5	13	0.000150414217615
TRBV14-1.TRBJ1-4	19	0.000219836164206
TRBV14-1.TRBJ1-6	11	0.000127273568751
TRBV14-1.TRBJ1-1	53	0.000613227194891
TRBV14-1.TRBJ1-3	19	0.000219836164206
TRBV14-1.TRBJ1-2	58	0.00067107881705
TRBV9-1.TRBJ1-4	137	0.00158513444717
TRBV14-1.TRBJ2-7	276	0.0031934095432
TRBV9-1.TRBJ1-6	111	0.00128430601194
TRBV14-1.TRBJ2-5	46	0.000532234923867
TRBV14-1.TRBJ2-2	33	0.000381820706253
TRBV9-1.TRBJ1-1	184	0.00212893969547
TRBV9-1.TRBJ1-2	161	0.00186282223354
TRBV9-1.TRBJ1-3	140	0.00161984542047
TRBV7-6.TRBJ2-2	60	0.000694219465914
TRBV7-6.TRBJ2-3	43	0.000497523950572
TRBV7-6.TRBJ2-1	143	0.00165455639376
TRBV7-6.TRBJ2-6	6	6.94219465914e-05
TRBV7-6.TRBJ2-7	630	0.0072893043921
TRBV7-6.TRBJ2-4	12	0.000138843893183
TRBV7-6.TRBJ2-5	35	0.000404961355116
TRBV10-2.TRBJ1-6	5	5.78516221595e-05
TRBV10-2.TRBJ1-4	20	0.000231406488638
TRBV10-2.TRBJ1-5	7	8.09922710233e-05
TRBV10-2.TRBJ1-2	27	0.000312398759661
TRBV10-2.TRBJ1-3	2	2.31406488638e-05
TRBV10-2.TRBJ1-1	25	0.000289258110797
TRBV24-1.TRBJ2-3	207	0.0023950571574
TRBV24-1.TRBJ2-2	76	0.000879344656824
TRBV24-1.TRBJ2-1	130	0.00150414217615
TRBV24-1.TRBJ2-7	118	0.00136529828296
TRBV24-1.TRBJ2-6	5	5.78516221595e-05
TRBV24-1.TRBJ2-5	75	0.000867774332392
TRBV24-1.TRBJ2-4	2	2.31406488638e-05
TRBVA-or09_02.TRBJ2-7	2	2.31406488638e-05
TRBV9-1.TRBJ2-7	2107	0.024378673578
TRBV7-8.TRBJ2-1	109	0.00126116536308
TRBV4-3.TRBJ2-2	67	0.000775211736937
TRBV4-3.TRBJ2-3	115	0.00133058730967
TRBV21-1.TRBJ1-1	21	0.00024297681307
TRBV4-3.TRBJ2-4	17	0.000196695515342
