VJcombo	Pt3_on_Reads	Pt3_on_Freq
TRBV10-2.TRBJ2-5	13	0.000490011307953
TRBV10-2.TRBJ2-4	1	3.76931775349e-05
TRBV10-2.TRBJ2-7	51	0.00192235205428
TRBV10-2.TRBJ2-1	12	0.000452318130418
TRBV10-2.TRBJ2-3	29	0.00109310214851
TRBV10-2.TRBJ2-2	32	0.00120618168112
TRBV23-1.TRBJ1-2	8	0.000301545420279
TRBV6-7.TRBJ1-3	2	7.53863550697e-05
TRBV28-1.TRBJ2-2	9	0.000339238597814
TRBV23-1.TRBJ1-4	2	7.53863550697e-05
TRBV10-1.TRBJ2-2	11	0.000414624952884
TRBV10-1.TRBJ2-1	19	0.000716170373162
TRBV5-8.TRBJ1-4	2	7.53863550697e-05
TRBV4-1.TRBJ1-5	42	0.00158311345646
TRBV4-1.TRBJ1-4	41	0.00154542027893
TRBV4-1.TRBJ1-6	2	7.53863550697e-05
TRBV4-1.TRBJ1-1	62	0.00233697700716
TRBV4-1.TRBJ1-3	4	0.000150772710139
TRBV4-1.TRBJ1-2	426	0.0160572936299
TRBV4-1.TRBJ2-7	80	0.00301545420279
TRBV4-1.TRBJ2-5	39	0.00147003392386
TRBV4-1.TRBJ2-2	30	0.00113079532605
TRBV4-1.TRBJ2-3	26	0.000980022615907
TRBV4-1.TRBJ2-1	50	0.00188465887674
TRBV7-8.TRBJ1-4	9	0.000339238597814
TRBV14-1.TRBJ1-6	25	0.000942329438372
TRBV14-1.TRBJ1-1	51	0.00192235205428
TRBV14-1.TRBJ1-3	5	0.000188465887674
TRBV14-1.TRBJ1-2	18	0.000678477195628
TRBV9-1.TRBJ1-4	6	0.000226159065209
TRBV9-1.TRBJ1-5	20	0.000753863550697
TRBV9-1.TRBJ1-6	15	0.000565397663023
TRBV14-1.TRBJ2-5	12	0.000452318130418
TRBV14-1.TRBJ2-2	4	0.000150772710139
TRBV9-1.TRBJ1-1	43	0.001620806634
TRBV9-1.TRBJ1-2	57	0.00214851111949
TRBV9-1.TRBJ1-3	7	0.000263852242744
TRBV7-6.TRBJ2-2	4	0.000150772710139
TRBV7-6.TRBJ2-3	30	0.00113079532605
TRBV7-6.TRBJ2-1	31	0.00116848850358
TRBV7-6.TRBJ2-7	68	0.00256313607237
TRBV7-6.TRBJ2-5	24	0.000904636260837
TRBV10-2.TRBJ1-4	1	3.76931775349e-05
TRBV10-2.TRBJ1-5	21	0.000791556728232
TRBV10-2.TRBJ1-2	19	0.000716170373162
TRBV10-2.TRBJ1-3	6	0.000226159065209
TRBV10-2.TRBJ1-1	28	0.00105540897098
TRBV24-1.TRBJ2-3	14	0.000527704485488
TRBV24-1.TRBJ2-2	35	0.00131926121372
TRBV24-1.TRBJ2-1	47	0.00177157934414
TRBV24-1.TRBJ2-7	15	0.000565397663023
TRBV24-1.TRBJ2-5	7	0.000263852242744
TRBV24-1.TRBJ2-4	1	3.76931775349e-05
TRBV9-1.TRBJ2-7	142	0.00535243120995
TRBV4-3.TRBJ2-1	13	0.000490011307953
TRBV4-3.TRBJ2-2	11	0.000414624952884
TRBV7-8.TRBJ2-3	34	0.00128156803619
TRBV21-1.TRBJ1-1	6	0.000226159065209
TRBV7-8.TRBJ2-4	1	3.76931775349e-05
TRBV21-1.TRBJ1-3	2	7.53863550697e-05
TRBV21-1.TRBJ1-2	10	0.000376931775349
TRBV21-1.TRBJ1-5	6	0.000226159065209
TRBV7-8.TRBJ2-5	46	0.0017338861666
TRBV21-1.TRBJ2-2	9	0.000339238597814
TRBV21-1.TRBJ2-3	17	0.000640784018093
TRBV21-1.TRBJ2-1	13	0.000490011307953
TRBV21-1.TRBJ2-7	20	0.000753863550697
TRBV21-1.TRBJ2-4	3	0.000113079532605
TRBV21-1.TRBJ2-5	2	7.53863550697e-05
TRBV6-1.TRBJ2-4	7	0.000263852242744
TRBV6-1.TRBJ2-5	69	0.00260082924991
TRBV6-1.TRBJ2-6	8	0.000301545420279
TRBV6-1.TRBJ2-7	208	0.00784018092725
TRBV6-1.TRBJ2-1	270	0.0101771579344
TRBV6-1.TRBJ2-2	64	0.00241236336223
TRBV6-1.TRBJ2-3	100	0.00376931775349
TRBV12-3.TRBJ2-6	12	0.000452318130418
TRBV12-3.TRBJ2-7	71	0.00267621560498
TRBV12-3.TRBJ2-4	5	0.000188465887674
TRBV12-3.TRBJ2-5	174	0.00655861289107
TRBV12-3.TRBJ2-2	43	0.001620806634
TRBV12-3.TRBJ2-3	47	0.00177157934414
TRBV12-3.TRBJ2-1	114	0.00429702223897
TRBV24-1.TRBJ1-1	4	0.000150772710139
TRBV24-1.TRBJ1-2	30	0.00113079532605
TRBV24-1.TRBJ1-3	1	3.76931775349e-05
TRBV6-2.TRBJ2-1	93	0.00350546551074
TRBV24-1.TRBJ1-6	3	0.000113079532605
TRBV4-3.TRBJ1-3	8	0.000301545420279
TRBV4-3.TRBJ1-2	55	0.00207312476442
TRBV4-3.TRBJ1-1	75	0.00282698831511
TRBV4-3.TRBJ1-6	21	0.000791556728232
TRBV7-8.TRBJ1-5	71	0.00267621560498
TRBV4-3.TRBJ1-4	110	0.00414624952884
TRBV9-1.TRBJ2-3	29	0.00109310214851
TRBV9-1.TRBJ2-2	23	0.000866943083302
TRBV9-1.TRBJ2-1	189	0.00712401055409
TRBV7-6.TRBJ1-1	6	0.000226159065209
TRBV7-6.TRBJ1-3	19	0.000716170373162
TRBV7-6.TRBJ1-2	7	0.000263852242744
TRBV7-6.TRBJ1-5	11	0.000414624952884
TRBV7-6.TRBJ1-4	3	0.000113079532605
TRBV7-6.TRBJ1-6	6	0.000226159065209
TRBV6-1.TRBJ1-6	24	0.000904636260837
TRBV6-1.TRBJ1-5	63	0.0023746701847
TRBV6-1.TRBJ1-4	32	0.00120618168112
TRBV6-1.TRBJ1-3	65	0.00245005653977
TRBV6-1.TRBJ1-2	92	0.00346777233321
TRBV6-1.TRBJ1-1	109	0.0041085563513
TRBV11-3.TRBJ2-1	47	0.00177157934414
TRBV23-1.TRBJ2-3	2	7.53863550697e-05
TRBV12-5.TRBJ1-3	1	3.76931775349e-05
TRBV23-1.TRBJ2-7	17	0.000640784018093
TRBV5-8.TRBJ2-1	5	0.000188465887674
TRBV12-3.TRBJ1-5	52	0.00196004523181
TRBV12-3.TRBJ1-4	56	0.00211081794195
TRBV23-1.TRBJ1-1	4	0.000150772710139
TRBV12-3.TRBJ1-6	15	0.000565397663023
TRBV12-3.TRBJ1-1	165	0.00621937429325
TRBV23-1.TRBJ1-6	3	0.000113079532605
