VJcombo	EC04_Reads	EC04_Freq
TRBV23-1.TRBJ2-7	4	0.00077399380805
TRBV5-8.TRBJ2-1	5	0.000967492260062
TRBV23-1.TRBJ1-2	4	0.00077399380805
TRBV6-7.TRBJ1-1	1	0.000193498452012
TRBV23-1.TRBJ1-5	2	0.000386996904025
TRBV6-7.TRBJ2-5	2	0.000386996904025
TRBV27-1.TRBJ1-6	15	0.00290247678019
TRBV27-1.TRBJ1-5	13	0.00251547987616
TRBV27-1.TRBJ1-4	1	0.000193498452012
TRBV27-1.TRBJ1-3	5	0.000967492260062
TRBV1-1.TRBJ2-1	2	0.000386996904025
TRBV27-1.TRBJ1-1	31	0.00599845201238
TRBV4-3.TRBJ2-1	16	0.0030959752322
TRBV4-3.TRBJ2-2	13	0.00251547987616
TRBV4-3.TRBJ2-3	11	0.00212848297214
TRBV4-3.TRBJ2-4	2	0.000386996904025
TRBV4-3.TRBJ2-5	6	0.00116099071207
TRBV7-8.TRBJ2-6	2	0.000386996904025
TRBV7-8.TRBJ2-7	13	0.00251547987616
TRBV9-1.TRBJ2-7	31	0.00599845201238
TRBV9-1.TRBJ2-6	3	0.000580495356037
TRBV9-1.TRBJ2-5	16	0.0030959752322
TRBV9-1.TRBJ2-4	2	0.000386996904025
TRBV9-1.TRBJ2-3	28	0.00541795665635
TRBV9-1.TRBJ2-2	19	0.00367647058824
TRBV9-1.TRBJ2-1	22	0.00425696594427
TRBV28-1.TRBJ1-4	4	0.00077399380805
TRBV28-1.TRBJ1-5	22	0.00425696594427
TRBV28-1.TRBJ1-6	9	0.00174148606811
TRBV28-1.TRBJ1-1	27	0.00522445820433
TRBV28-1.TRBJ1-2	26	0.00503095975232
TRBV28-1.TRBJ1-3	6	0.00116099071207
TRBV4-2.TRBJ2-1	11	0.00212848297214
TRBV7-9.TRBJ1-4	34	0.00657894736842
TRBV7-9.TRBJ2-3	29	0.00561145510836
TRBV27-1.TRBJ2-4	2	0.000386996904025
TRBV27-1.TRBJ2-5	7	0.00135448916409
TRBV27-1.TRBJ2-6	2	0.000386996904025
TRBV27-1.TRBJ2-7	71	0.0137383900929
TRBV27-1.TRBJ2-1	28	0.00541795665635
TRBV27-1.TRBJ2-2	8	0.0015479876161
TRBV27-1.TRBJ2-3	22	0.00425696594427
TRBV4-2.TRBJ2-2	4	0.00077399380805
TRBV4-2.TRBJ2-5	9	0.00174148606811
TRBV4-2.TRBJ2-4	3	0.000580495356037
TRBV5-7.TRBJ2-1	7	0.00135448916409
TRBV4-2.TRBJ2-7	11	0.00212848297214
TRBV4-2.TRBJ2-6	1	0.000193498452012
TRBV11-2.TRBJ2-1	22	0.00425696594427
TRBV11-2.TRBJ2-2	15	0.00290247678019
TRBV11-2.TRBJ2-3	14	0.00270897832817
TRBV11-2.TRBJ2-4	3	0.000580495356037
TRBV11-2.TRBJ2-5	18	0.00348297213622
TRBV11-2.TRBJ2-6	2	0.000386996904025
TRBV4-2.TRBJ1-3	8	0.0015479876161
TRBV4-2.TRBJ1-1	7	0.00135448916409
TRBV4-2.TRBJ1-6	2	0.000386996904025
TRBV28-1.TRBJ2-7	29	0.00561145510836
TRBV28-1.TRBJ2-6	4	0.00077399380805
TRBV28-1.TRBJ2-5	8	0.0015479876161
TRBV28-1.TRBJ2-4	9	0.00174148606811
TRBV28-1.TRBJ2-3	20	0.00386996904025
TRBV20-1.TRBJ2-1	7	0.00135448916409
TRBV28-1.TRBJ2-1	10	0.00193498452012
TRBV7-4.TRBJ2-5	1	0.000193498452012
TRBV4-2.TRBJ1-5	2	0.000386996904025
TRBV10-3.TRBJ2-4	1	0.000193498452012
TRBV10-3.TRBJ2-5	14	0.00270897832817
TRBV10-3.TRBJ2-6	1	0.000193498452012
TRBV10-3.TRBJ2-7	24	0.0046439628483
TRBV10-3.TRBJ2-1	20	0.00386996904025
TRBV10-3.TRBJ2-2	11	0.00212848297214
TRBV10-3.TRBJ2-3	11	0.00212848297214
TRBV11-2.TRBJ1-3	4	0.00077399380805
TRBV11-2.TRBJ1-2	11	0.00212848297214
TRBV11-2.TRBJ1-1	15	0.00290247678019
TRBV4-2.TRBJ1-2	5	0.000967492260062
TRBV11-2.TRBJ1-5	2	0.000386996904025
TRBV11-2.TRBJ1-4	12	0.00232198142415
TRBV7-4.TRBJ1-2	1	0.000193498452012
TRBV20-1.TRBJ1-4	3	0.000580495356037
TRBV6-5.TRBJ2-1	15	0.00290247678019
TRBV6-5.TRBJ2-2	14	0.00270897832817
TRBV25-1.TRBJ2-5	16	0.0030959752322
TRBV25-1.TRBJ2-2	3	0.000580495356037
TRBV6-5.TRBJ2-5	12	0.00232198142415
TRBV20-1.TRBJ1-2	7	0.00135448916409
TRBV6-5.TRBJ2-7	36	0.00696594427245
TRBV7-2.TRBJ1-5	18	0.00348297213622
TRBV7-2.TRBJ1-4	12	0.00232198142415
TRBV7-2.TRBJ1-6	11	0.00212848297214
TRBV7-2.TRBJ1-1	21	0.00406346749226
TRBV7-2.TRBJ1-3	1	0.000193498452012
TRBV7-2.TRBJ1-2	12	0.00232198142415
TRBV7-2.TRBJ2-6	2	0.000386996904025
TRBV7-2.TRBJ2-7	62	0.0119969040248
TRBV7-2.TRBJ2-4	6	0.00116099071207
TRBV7-2.TRBJ2-5	35	0.00677244582043
TRBV7-2.TRBJ2-2	21	0.00406346749226
TRBV7-2.TRBJ2-3	39	0.00754643962848
TRBV7-2.TRBJ2-1	29	0.00561145510836
TRBV10-3.TRBJ1-6	3	0.000580495356037
TRBV10-3.TRBJ1-5	5	0.000967492260062
TRBV10-3.TRBJ1-4	6	0.00116099071207
TRBV10-3.TRBJ1-3	6	0.00116099071207
TRBV10-3.TRBJ1-2	18	0.00348297213622
TRBV10-3.TRBJ1-1	30	0.00580495356037
TRBV7-7.TRBJ2-3	1	0.000193498452012
TRBV7-7.TRBJ2-2	4	0.00077399380805
TRBV7-7.TRBJ2-1	2	0.000386996904025
TRBV7-7.TRBJ2-7	2	0.000386996904025
TRBV7-7.TRBJ2-5	3	0.000580495356037
TRBV25-1.TRBJ1-5	4	0.00077399380805
TRBV25-1.TRBJ1-4	6	0.00116099071207
TRBV25-1.TRBJ1-1	13	0.00251547987616
TRBV25-1.TRBJ1-3	1	0.000193498452012
TRBV25-1.TRBJ1-2	6	0.00116099071207
TRBV6-6.TRBJ1-3	6	0.00116099071207
TRBV1-1.TRBJ2-7	2	0.000386996904025
TRBV7-7.TRBJ1-1	1	0.000193498452012
TRBV7-7.TRBJ1-3	2	0.000386996904025
TRBV7-9.TRBJ2-1	44	0.00851393188854
TRBV4-2.TRBJ2-3	12	0.00232198142415
TRBV7-9.TRBJ2-2	22	0.00425696594427
TRBV7-9.TRBJ2-5	26	0.00503095975232
TRBV7-9.TRBJ2-4	5	0.000967492260062
TRBV7-9.TRBJ2-7	55	0.0106424148607
TRBV7-8.TRBJ2-5	20	0.00386996904025
TRBV7-9.TRBJ1-2	30	0.00580495356037
TRBV7-9.TRBJ1-3	10	0.00193498452012
TRBV20-1.TRBJ2-5	1	0.000193498452012
TRBV7-9.TRBJ1-1	29	0.00561145510836
TRBV7-9.TRBJ1-6	2	0.000386996904025
TRBV20-1.TRBJ2-2	1	0.000193498452012
TRBV4-2.TRBJ1-4	6	0.00116099071207
TRBV7-9.TRBJ1-5	21	0.00406346749226
TRBV2-1.TRBJ2-1	28	0.00541795665635
TRBV2-1.TRBJ2-2	28	0.00541795665635
TRBV2-1.TRBJ2-3	15	0.00290247678019
TRBV2-1.TRBJ2-4	6	0.00116099071207
TRBV2-1.TRBJ2-5	16	0.0030959752322
TRBV2-1.TRBJ2-6	6	0.00116099071207
TRBV2-1.TRBJ2-7	56	0.0108359133127
TRBV30-1.TRBJ2-1	8	0.0015479876161
TRBV11-2.TRBJ2-7	33	0.00638544891641
TRBV6-6.TRBJ1-4	6	0.00116099071207
TRBV6-6.TRBJ1-5	9	0.00174148606811
TRBV6-6.TRBJ1-1	11	0.00212848297214
TRBV6-6.TRBJ1-2	12	0.00232198142415
TRBV5-5.TRBJ1-1	7	0.00135448916409
TRBV30-1.TRBJ2-6	6	0.00116099071207
TRBV14-1.TRBJ2-6	2	0.000386996904025
TRBV9-1.TRBJ1-5	5	0.000967492260062
TRBV14-1.TRBJ2-3	9	0.00174148606811
TRBV6-6.TRBJ2-7	16	0.0030959752322
TRBV6-6.TRBJ2-6	1	0.000193498452012
TRBV6-6.TRBJ2-5	11	0.00212848297214
TRBV6-6.TRBJ2-4	6	0.00116099071207
TRBV6-6.TRBJ2-3	8	0.0015479876161
TRBV6-6.TRBJ2-2	9	0.00174148606811
TRBV6-6.TRBJ2-1	4	0.00077399380805
TRBV14-1.TRBJ2-1	4	0.00077399380805
TRBV6-4.TRBJ2-1	6	0.00116099071207
TRBV6-4.TRBJ2-3	14	0.00270897832817
TRBV6-4.TRBJ2-2	3	0.000580495356037
TRBV6-4.TRBJ2-5	1	0.000193498452012
TRBV6-4.TRBJ2-7	2	0.000386996904025
TRBV5-6.TRBJ2-1	14	0.00270897832817
TRBV5-6.TRBJ2-2	13	0.00251547987616
TRBV5-6.TRBJ2-3	12	0.00232198142415
TRBV5-6.TRBJ2-5	7	0.00135448916409
TRBV5-6.TRBJ2-6	1	0.000193498452012
TRBV5-6.TRBJ2-7	21	0.00406346749226
TRBV30-1.TRBJ1-3	12	0.00232198142415
TRBV4-3.TRBJ2-6	3	0.000580495356037
TRBV5-5.TRBJ2-6	3	0.000580495356037
TRBV5-5.TRBJ2-5	3	0.000580495356037
TRBV5-6.TRBJ1-3	4	0.00077399380805
TRBV5-6.TRBJ1-2	26	0.00503095975232
TRBV5-6.TRBJ1-1	13	0.00251547987616
TRBV6-4.TRBJ1-1	2	0.000386996904025
TRBV6-4.TRBJ1-6	2	0.000386996904025
TRBV5-6.TRBJ1-6	1	0.000193498452012
TRBV5-6.TRBJ1-5	7	0.00135448916409
TRBV6-4.TRBJ1-5	5	0.000967492260062
TRBV5-5.TRBJ2-2	5	0.000967492260062
TRBV4-3.TRBJ2-7	8	0.0015479876161
TRBV30-1.TRBJ1-5	13	0.00251547987616
TRBV6-5.TRBJ1-3	8	0.0015479876161
TRBV6-5.TRBJ1-2	35	0.00677244582043
TRBV6-5.TRBJ1-1	30	0.00580495356037
TRBV6-5.TRBJ1-6	14	0.00270897832817
TRBV6-5.TRBJ1-5	16	0.0030959752322
TRBV6-5.TRBJ1-4	14	0.00270897832817
TRBV12-5.TRBJ1-6	3	0.000580495356037
TRBV12-5.TRBJ1-5	2	0.000386996904025
TRBV12-5.TRBJ1-4	4	0.00077399380805
TRBV12-5.TRBJ1-3	1	0.000193498452012
TRBV12-5.TRBJ1-2	5	0.000967492260062
TRBV12-5.TRBJ1-1	5	0.000967492260062
TRBV7-3.TRBJ1-4	1	0.000193498452012
TRBV7-3.TRBJ1-6	1	0.000193498452012
TRBV7-3.TRBJ1-1	3	0.000580495356037
TRBV7-3.TRBJ1-2	2	0.000386996904025
TRBV20-1.TRBJ2-7	5	0.000967492260062
TRBV12-5.TRBJ2-5	5	0.000967492260062
TRBV12-5.TRBJ2-6	1	0.000193498452012
TRBV12-5.TRBJ2-7	6	0.00116099071207
TRBV12-5.TRBJ2-1	7	0.00135448916409
TRBV12-5.TRBJ2-2	1	0.000193498452012
TRBV12-5.TRBJ2-3	3	0.000580495356037
TRBV7-3.TRBJ2-7	9	0.00174148606811
TRBV7-3.TRBJ2-6	2	0.000386996904025
TRBV7-3.TRBJ2-5	4	0.00077399380805
TRBV7-3.TRBJ2-3	11	0.00212848297214
TRBV7-3.TRBJ2-2	7	0.00135448916409
TRBV7-3.TRBJ2-1	13	0.00251547987616
TRBV1-1.TRBJ1-1	1	0.000193498452012
TRBV5-3.TRBJ2-5	1	0.000193498452012
TRBV5-3.TRBJ2-4	3	0.000580495356037
TRBV5-3.TRBJ2-7	1	0.000193498452012
TRBV5-3.TRBJ2-1	1	0.000193498452012
TRBV25-1.TRBJ2-3	5	0.000967492260062
TRBV5-3.TRBJ1-5	1	0.000193498452012
TRBV5-3.TRBJ1-2	3	0.000580495356037
TRBV5-3.TRBJ1-1	1	0.000193498452012
TRBV2-1.TRBJ1-3	8	0.0015479876161
TRBV2-1.TRBJ1-2	29	0.00561145510836
TRBV2-1.TRBJ1-1	45	0.00870743034056
TRBV2-1.TRBJ1-6	10	0.00193498452012
TRBV2-1.TRBJ1-5	20	0.00386996904025
TRBV2-1.TRBJ1-4	23	0.00445046439628
TRBV5-5.TRBJ1-4	2	0.000386996904025
TRBV5-5.TRBJ1-5	3	0.000580495356037
TRBV30-1.TRBJ2-2	8	0.0015479876161
TRBV30-1.TRBJ2-3	11	0.00212848297214
TRBV30-1.TRBJ2-4	4	0.00077399380805
TRBV30-1.TRBJ2-5	15	0.00290247678019
TRBV5-5.TRBJ1-2	6	0.00116099071207
TRBV30-1.TRBJ2-7	21	0.00406346749226
TRBV5-5.TRBJ2-7	8	0.0015479876161
TRBV30-1.TRBJ1-2	16	0.0030959752322
TRBV30-1.TRBJ1-1	32	0.0061919504644
TRBV5-5.TRBJ2-4	1	0.000193498452012
TRBV5-5.TRBJ2-3	5	0.000967492260062
TRBV30-1.TRBJ1-6	11	0.00212848297214
TRBV5-5.TRBJ2-1	3	0.000580495356037
TRBV30-1.TRBJ1-4	3	0.000580495356037
TRBV27-1.TRBJ1-2	32	0.0061919504644
TRBV19-1.TRBJ2-7	42	0.00812693498452
TRBV19-1.TRBJ2-6	11	0.00212848297214
TRBV19-1.TRBJ2-5	9	0.00174148606811
TRBV19-1.TRBJ2-4	8	0.0015479876161
TRBV19-1.TRBJ2-3	27	0.00522445820433
TRBV19-1.TRBJ2-2	17	0.00328947368421
TRBV19-1.TRBJ2-1	36	0.00696594427245
TRBV11-2.TRBJ1-6	2	0.000386996904025
TRBV6-9.TRBJ2-7	2	0.000386996904025
TRBV6-9.TRBJ2-2	1	0.000193498452012
TRBV19-1.TRBJ1-4	12	0.00232198142415
TRBV19-1.TRBJ1-5	45	0.00870743034056
TRBV19-1.TRBJ1-6	12	0.00232198142415
TRBV19-1.TRBJ1-1	43	0.00832043343653
TRBV19-1.TRBJ1-2	65	0.0125773993808
TRBV19-1.TRBJ1-3	5	0.000967492260062
TRBV5-4.TRBJ1-4	8	0.0015479876161
TRBV5-4.TRBJ1-6	14	0.00270897832817
TRBV5-4.TRBJ1-1	19	0.00367647058824
TRBV5-4.TRBJ1-3	4	0.00077399380805
TRBV5-4.TRBJ1-2	13	0.00251547987616
TRBV5-4.TRBJ2-6	4	0.00077399380805
TRBV5-4.TRBJ2-7	20	0.00386996904025
TRBV5-4.TRBJ2-4	1	0.000193498452012
TRBV5-4.TRBJ2-5	10	0.00193498452012
TRBV5-4.TRBJ2-2	5	0.000967492260062
TRBV5-4.TRBJ2-3	30	0.00580495356037
TRBV5-4.TRBJ2-1	19	0.00367647058824
TRBV18-1.TRBJ1-1	32	0.0061919504644
TRBV18-1.TRBJ1-3	9	0.00174148606811
TRBV18-1.TRBJ1-2	11	0.00212848297214
TRBV18-1.TRBJ1-5	9	0.00174148606811
TRBV18-1.TRBJ1-4	18	0.00348297213622
TRBV18-1.TRBJ1-6	7	0.00135448916409
TRBV12-1.TRBJ2-3	1	0.000193498452012
TRBV12-1.TRBJ2-7	1	0.000193498452012
TRBV25-1.TRBJ2-6	1	0.000193498452012
TRBV25-1.TRBJ2-7	10	0.00193498452012
TRBV6-5.TRBJ2-3	19	0.00367647058824
TRBV20-1.TRBJ1-1	3	0.000580495356037
TRBV18-1.TRBJ2-2	12	0.00232198142415
TRBV18-1.TRBJ2-3	15	0.00290247678019
TRBV18-1.TRBJ2-1	13	0.00251547987616
TRBV18-1.TRBJ2-6	1	0.000193498452012
TRBV18-1.TRBJ2-7	13	0.00251547987616
TRBV18-1.TRBJ2-4	6	0.00116099071207
TRBV18-1.TRBJ2-5	11	0.00212848297214
TRBV25-1.TRBJ2-1	9	0.00174148606811
TRBV29-1.TRBJ1-1	43	0.00832043343653
TRBV6-4.TRBJ1-2	3	0.000580495356037
TRBV29-1.TRBJ1-3	2	0.000386996904025
TRBV29-1.TRBJ1-2	23	0.00445046439628
TRBV29-1.TRBJ1-5	2	0.000386996904025
TRBV29-1.TRBJ1-4	7	0.00135448916409
TRBV6-4.TRBJ1-3	1	0.000193498452012
TRBV29-1.TRBJ2-2	13	0.00251547987616
TRBV29-1.TRBJ2-3	20	0.00386996904025
TRBV29-1.TRBJ2-1	33	0.00638544891641
TRBV29-1.TRBJ2-6	2	0.000386996904025
TRBV29-1.TRBJ2-7	24	0.0046439628483
TRBV29-1.TRBJ2-5	18	0.00348297213622
TRBV5-6.TRBJ1-4	1	0.000193498452012
TRBV12-2.TRBJ1-6	1	0.000193498452012
TRBV15-1.TRBJ1-1	8	0.0015479876161
TRBV15-1.TRBJ1-2	5	0.000967492260062
TRBV15-1.TRBJ1-3	4	0.00077399380805
TRBV15-1.TRBJ1-4	6	0.00116099071207
TRBV15-1.TRBJ1-5	6	0.00116099071207
TRBV15-1.TRBJ1-6	2	0.000386996904025
TRBV4-3.TRBJ1-3	2	0.000386996904025
TRBV4-3.TRBJ1-2	4	0.00077399380805
TRBV7-8.TRBJ1-1	25	0.00483746130031
TRBV7-8.TRBJ1-4	6	0.00116099071207
TRBV13-1.TRBJ2-5	4	0.00077399380805
TRBV13-1.TRBJ2-4	1	0.000193498452012
TRBV13-1.TRBJ2-7	10	0.00193498452012
TRBV13-1.TRBJ2-6	1	0.000193498452012
TRBV13-1.TRBJ2-1	8	0.0015479876161
TRBV13-1.TRBJ2-3	2	0.000386996904025
TRBV13-1.TRBJ2-2	1	0.000193498452012
TRBV13-1.TRBJ1-5	1	0.000193498452012
TRBV13-1.TRBJ1-2	5	0.000967492260062
TRBV13-1.TRBJ1-1	3	0.000580495356037
TRBV15-1.TRBJ2-3	3	0.000580495356037
TRBV15-1.TRBJ2-2	5	0.000967492260062
TRBV15-1.TRBJ2-1	13	0.00251547987616
TRBV15-1.TRBJ2-7	10	0.00193498452012
TRBV15-1.TRBJ2-6	3	0.000580495356037
TRBV15-1.TRBJ2-5	9	0.00174148606811
TRBV15-1.TRBJ2-4	3	0.000580495356037
TRBV10-1.TRBJ1-3	3	0.000580495356037
TRBV10-1.TRBJ1-5	4	0.00077399380805
TRBV10-1.TRBJ1-4	1	0.000193498452012
TRBV5-8.TRBJ1-1	7	0.00135448916409
TRBV10-1.TRBJ2-3	7	0.00135448916409
TRBV5-8.TRBJ1-3	2	0.000386996904025
TRBV10-1.TRBJ2-1	4	0.00077399380805
TRBV5-8.TRBJ1-5	4	0.00077399380805
TRBV5-8.TRBJ1-4	1	0.000193498452012
TRBV11-3.TRBJ2-1	16	0.0030959752322
TRBV5-8.TRBJ2-3	22	0.00425696594427
TRBV11-3.TRBJ2-3	5	0.000967492260062
TRBV11-3.TRBJ2-2	3	0.000580495356037
TRBV11-3.TRBJ2-5	1	0.000193498452012
TRBV5-8.TRBJ2-7	6	0.00116099071207
TRBV11-3.TRBJ2-7	7	0.00135448916409
TRBV5-8.TRBJ2-5	4	0.00077399380805
TRBV11-3.TRBJ1-2	3	0.000580495356037
TRBV11-3.TRBJ1-1	7	0.00135448916409
TRBV11-3.TRBJ1-6	1	0.000193498452012
TRBV11-3.TRBJ1-4	2	0.000386996904025
TRBV11-3.TRBJ1-5	2	0.000386996904025
TRBV12-2.TRBJ2-1	3	0.000580495356037
TRBV5-1.TRBJ1-1	60	0.0116099071207
TRBV5-1.TRBJ1-2	36	0.00696594427245
TRBV5-1.TRBJ1-3	16	0.0030959752322
TRBV5-1.TRBJ1-4	24	0.0046439628483
TRBV5-1.TRBJ1-5	4	0.00077399380805
TRBV5-1.TRBJ1-6	7	0.00135448916409
TRBV7-5.TRBJ2-5	1	0.000193498452012
TRBV7-5.TRBJ1-5	2	0.000386996904025
TRBV5-1.TRBJ2-3	52	0.0100619195046
TRBV5-1.TRBJ2-2	25	0.00483746130031
TRBV5-1.TRBJ2-1	36	0.00696594427245
TRBV5-1.TRBJ2-7	52	0.0100619195046
TRBV5-1.TRBJ2-6	6	0.00116099071207
TRBV5-1.TRBJ2-5	49	0.00948142414861
TRBV5-1.TRBJ2-4	7	0.00135448916409
TRBV11-1.TRBJ1-6	1	0.000193498452012
TRBV11-1.TRBJ1-1	2	0.000386996904025
TRBV11-1.TRBJ1-2	3	0.000580495356037
TRBV11-1.TRBJ2-7	6	0.00116099071207
TRBV11-1.TRBJ2-5	2	0.000386996904025
TRBV11-1.TRBJ2-3	8	0.0015479876161
TRBV11-1.TRBJ2-2	2	0.000386996904025
TRBV11-1.TRBJ2-1	2	0.000386996904025
