VJcombo	Pt17_on_Reads	Pt17_on_Freq
TRBV21-1.TRBJ2-1	1	0.00121951219512
TRBV2-1.TRBJ2-2	4	0.00487804878049
TRBV12-5.TRBJ1-5	1	0.00121951219512
TRBV2-1.TRBJ2-3	1	0.00121951219512
TRBV10-3.TRBJ2-5	1	0.00121951219512
TRBV10-3.TRBJ2-7	1	0.00121951219512
TRBV7-3.TRBJ1-1	1	0.00121951219512
TRBV10-3.TRBJ2-2	1	0.00121951219512
TRBV10-3.TRBJ2-3	1	0.00121951219512
TRBV11-2.TRBJ1-2	3	0.00365853658537
TRBV11-2.TRBJ1-1	3	0.00365853658537
TRBV12-3.TRBJ2-1	4	0.00487804878049
TRBV11-2.TRBJ1-6	1	0.00121951219512
TRBV11-2.TRBJ1-5	3	0.00365853658537
TRBV5-4.TRBJ2-1	1	0.00121951219512
TRBV12-5.TRBJ2-6	1	0.00121951219512
TRBV6-1.TRBJ2-5	2	0.00243902439024
TRBV12-5.TRBJ2-1	1	0.00121951219512
TRBV25-1.TRBJ2-6	1	0.00121951219512
TRBV20-1.TRBJ1-5	2	0.00243902439024
TRBV20-1.TRBJ1-6	3	0.00365853658537
TRBV25-1.TRBJ2-5	1	0.00121951219512
TRBV20-1.TRBJ1-1	6	0.00731707317073
TRBV20-1.TRBJ1-2	9	0.0109756097561
TRBV6-5.TRBJ2-7	2	0.00243902439024
TRBV5-5.TRBJ1-5	2	0.00243902439024
TRBV27-1.TRBJ2-3	1	0.00121951219512
TRBV4-2.TRBJ2-5	1	0.00121951219512
TRBV24-1.TRBJ1-5	1	0.00121951219512
TRBV7-3.TRBJ2-7	1	0.00121951219512
TRBV7-3.TRBJ2-5	1	0.00121951219512
TRBV7-3.TRBJ2-3	2	0.00243902439024
TRBV7-3.TRBJ2-1	4	0.00487804878049
TRBV7-2.TRBJ1-5	1	0.00121951219512
TRBV7-2.TRBJ1-1	4	0.00487804878049
TRBV7-2.TRBJ1-3	1	0.00121951219512
TRBV7-2.TRBJ1-2	2	0.00243902439024
TRBV7-2.TRBJ2-7	1	0.00121951219512
TRBV7-2.TRBJ2-5	1	0.00121951219512
TRBV7-2.TRBJ2-3	1	0.00121951219512
TRBV7-2.TRBJ2-1	1	0.00121951219512
TRBV5-1.TRBJ1-2	3	0.00365853658537
TRBV4-1.TRBJ1-5	2	0.00243902439024
TRBV4-1.TRBJ1-4	5	0.00609756097561
TRBV4-1.TRBJ1-1	1	0.00121951219512
TRBV10-3.TRBJ1-1	1	0.00121951219512
TRBV4-1.TRBJ1-2	2	0.00243902439024
TRBV2-1.TRBJ1-2	11	0.0134146341463
TRBV2-1.TRBJ1-1	8	0.00975609756098
TRBV2-1.TRBJ1-4	1	0.00121951219512
TRBV5-5.TRBJ1-4	1	0.00121951219512
TRBV30-1.TRBJ2-1	3	0.00365853658537
TRBV7-7.TRBJ2-1	2	0.00243902439024
TRBV30-1.TRBJ2-3	2	0.00243902439024
TRBV30-1.TRBJ2-4	3	0.00365853658537
TRBV7-7.TRBJ2-6	4	0.00487804878049
TRBV30-1.TRBJ2-7	11	0.0134146341463
TRBV14-1.TRBJ2-7	7	0.00853658536585
TRBV3-1.TRBJ2-7	2	0.00243902439024
TRBV3-1.TRBJ2-1	8	0.00975609756098
TRBV14-1.TRBJ2-3	3	0.00365853658537
TRBV3-1.TRBJ2-3	3	0.00365853658537
TRBV3-1.TRBJ1-4	3	0.00365853658537
TRBV3-1.TRBJ1-5	2	0.00243902439024
TRBV3-1.TRBJ1-2	6	0.00731707317073
TRBV7-6.TRBJ2-7	2	0.00243902439024
TRBV13-1.TRBJ2-3	2	0.00243902439024
TRBV6-6.TRBJ1-5	2	0.00243902439024
TRBV30-1.TRBJ1-3	11	0.0134146341463
TRBV30-1.TRBJ1-2	5	0.00609756097561
TRBV30-1.TRBJ1-1	2	0.00243902439024
TRBV13-1.TRBJ1-5	2	0.00243902439024
TRBV13-1.TRBJ1-2	3	0.00365853658537
TRBV30-1.TRBJ1-6	2	0.00243902439024
TRBV30-1.TRBJ1-5	7	0.00853658536585
TRBV13-1.TRBJ1-1	5	0.00609756097561
TRBV15-1.TRBJ2-2	2	0.00243902439024
TRBV15-1.TRBJ2-1	1	0.00121951219512
TRBV15-1.TRBJ2-7	2	0.00243902439024
TRBV15-1.TRBJ2-5	11	0.0134146341463
TRBV10-3.TRBJ2-1	2	0.00243902439024
TRBV10-1.TRBJ2-1	1	0.00121951219512
TRBV10-1.TRBJ2-7	5	0.00609756097561
TRBV24-1.TRBJ2-2	2	0.00243902439024
TRBV24-1.TRBJ2-1	3	0.00365853658537
TRBV24-1.TRBJ2-7	33	0.040243902439
TRBV6-4.TRBJ1-1	1	0.00121951219512
TRBV7-8.TRBJ2-1	3	0.00365853658537
TRBV7-9.TRBJ2-3	1	0.00121951219512
TRBV11-3.TRBJ2-1	3	0.00365853658537
TRBV20-1.TRBJ2-1	4	0.00487804878049
TRBV11-3.TRBJ2-3	3	0.00365853658537
TRBV19-1.TRBJ2-7	4	0.00487804878049
TRBV19-1.TRBJ2-6	2	0.00243902439024
TRBV19-1.TRBJ2-5	4	0.00487804878049
TRBV21-1.TRBJ1-2	3	0.00365853658537
TRBV19-1.TRBJ2-3	3	0.00365853658537
TRBV19-1.TRBJ2-2	5	0.00609756097561
TRBV19-1.TRBJ2-1	3	0.00365853658537
TRBV7-9.TRBJ2-1	9	0.0109756097561
TRBV21-1.TRBJ2-3	1	0.00121951219512
TRBV4-2.TRBJ2-3	1	0.00121951219512
TRBV7-9.TRBJ2-2	1	0.00121951219512
TRBV7-9.TRBJ2-5	4	0.00487804878049
TRBV4-2.TRBJ2-7	3	0.00365853658537
TRBV20-1.TRBJ2-7	37	0.0451219512195
TRBV7-9.TRBJ1-3	10	0.0121951219512
TRBV20-1.TRBJ2-5	4	0.00487804878049
TRBV4-2.TRBJ1-1	11	0.0134146341463
TRBV12-2.TRBJ2-3	2	0.00243902439024
TRBV6-1.TRBJ2-1	3	0.00365853658537
TRBV6-1.TRBJ2-2	3	0.00365853658537
TRBV7-9.TRBJ1-5	4	0.00487804878049
TRBV12-3.TRBJ2-7	11	0.0134146341463
TRBV12-3.TRBJ2-4	8	0.00975609756098
TRBV12-3.TRBJ2-5	3	0.00365853658537
TRBV12-3.TRBJ2-2	23	0.0280487804878
TRBV12-3.TRBJ2-3	3	0.00365853658537
TRBV2-1.TRBJ2-7	4	0.00487804878049
TRBV24-1.TRBJ1-1	1	0.00121951219512
