VJcombo	Pt31_on_Reads	Pt31_on_Freq
TRBV10-2.TRBJ2-5	43	0.000349048639522
TRBV10-2.TRBJ2-4	9	7.3056691993e-05
TRBV10-2.TRBJ2-7	199	0.00161536463407
TRBV10-2.TRBJ2-6	7	5.68218715501e-05
TRBV10-2.TRBJ2-1	82	0.000665627638158
TRBV10-2.TRBJ2-3	94	0.000763036560816
TRBV10-2.TRBJ2-2	36	0.000292226767972
TRBV23-1.TRBJ1-3	7	5.68218715501e-05
TRBV23-1.TRBJ1-2	15	0.000121761153322
TRBV6-7.TRBJ1-1	1	8.11741022144e-06
TRBV23-1.TRBJ1-5	29	0.000235404896422
TRBV6-7.TRBJ1-2	4	3.24696408858e-05
TRBV5-8.TRBJ1-1	30	0.000243522306643
TRBV6-2.TRBJ2-3	413	0.00335249042146
TRBV10-1.TRBJ2-1	545	0.00442398857069
TRBV10-1.TRBJ2-6	1	8.11741022144e-06
TRBV5-8.TRBJ1-4	12	9.74089226573e-05
TRBV4-1.TRBJ1-5	80	0.000649392817715
TRBV4-1.TRBJ1-4	150	0.00121761153322
TRBV4-1.TRBJ1-6	1	8.11741022144e-06
TRBV4-1.TRBJ1-1	170	0.00137995973765
TRBV4-1.TRBJ1-3	43	0.000349048639522
TRBV4-1.TRBJ1-2	87	0.000706214689266
TRBV4-1.TRBJ2-6	32	0.000259757127086
TRBV4-1.TRBJ2-7	1394	0.0113156698487
TRBV4-1.TRBJ2-4	17	0.000137995973765
TRBV4-1.TRBJ2-5	76	0.00061692317683
TRBV4-1.TRBJ2-2	106	0.000860445483473
TRBV4-1.TRBJ2-3	208	0.00168842132606
TRBV4-1.TRBJ2-1	205	0.0016640690954
TRBV14-1.TRBJ1-5	65	0.000527631664394
TRBV14-1.TRBJ1-4	39	0.000316578998636
TRBV14-1.TRBJ1-6	1	8.11741022144e-06
TRBV14-1.TRBJ1-1	67	0.000543866484837
TRBV14-1.TRBJ1-3	6	4.87044613287e-05
TRBV14-1.TRBJ1-2	94	0.000763036560816
TRBV9-1.TRBJ1-4	98	0.000795506201701
TRBV14-1.TRBJ2-7	656	0.00532502110527
TRBV14-1.TRBJ2-4	6	4.87044613287e-05
TRBV14-1.TRBJ2-5	151	0.00122572894344
TRBV14-1.TRBJ2-2	41	0.000332813819079
TRBV9-1.TRBJ1-1	305	0.00247581011754
TRBV9-1.TRBJ1-2	351	0.00284921098773
TRBV14-1.TRBJ2-1	295	0.00239463601533
TRBV7-6.TRBJ2-2	163	0.0013231378661
TRBV7-6.TRBJ2-3	204	0.00165595168517
TRBV7-6.TRBJ2-1	354	0.00287356321839
TRBV7-6.TRBJ2-6	17	0.000137995973765
TRBV7-6.TRBJ2-7	358	0.00290603285928
TRBV7-6.TRBJ2-4	18	0.000146113383986
TRBV7-6.TRBJ2-5	101	0.000819858432366
TRBV10-2.TRBJ1-4	6	4.87044613287e-05
TRBV10-2.TRBJ1-5	88	0.000714332099487
TRBV10-2.TRBJ1-2	64	0.000519514254172
TRBV10-2.TRBJ1-3	6	4.87044613287e-05
TRBV10-2.TRBJ1-1	158	0.00128255081499
TRBV24-1.TRBJ2-3	266	0.0021592311189
TRBV24-1.TRBJ2-2	198	0.00160724722385
TRBV24-1.TRBJ2-1	444	0.00360413013832
TRBV24-1.TRBJ2-7	540	0.00438340151958
TRBV24-1.TRBJ2-6	41	0.000332813819079
TRBV24-1.TRBJ2-5	312	0.00253263198909
TRBV24-1.TRBJ2-4	22	0.000178583024872
TRBV27-1.TRBJ2-7	1488	0.0120787064095
TRBV7-8.TRBJ2-1	676	0.0054873693097
TRBV7-8.TRBJ2-2	306	0.00248392752776
TRBV7-8.TRBJ2-3	139	0.00112832002078
TRBV21-1.TRBJ1-1	32	0.000259757127086
TRBV7-8.TRBJ2-4	10	8.11741022144e-05
TRBV21-1.TRBJ1-3	11	8.92915124359e-05
TRBV21-1.TRBJ1-2	36	0.000292226767972
TRBV21-1.TRBJ1-5	52	0.000422105331515
TRBV21-1.TRBJ1-4	11	8.92915124359e-05
TRBV7-8.TRBJ2-5	133	0.00107961555945
TRBV21-1.TRBJ2-2	32	0.000259757127086
TRBV21-1.TRBJ2-3	40	0.000324696408858
TRBV21-1.TRBJ2-1	75	0.000608805766608
TRBV21-1.TRBJ2-6	21	0.00017046561465
TRBV21-1.TRBJ2-7	85	0.000689979868823
TRBV21-1.TRBJ2-4	8	6.49392817715e-05
TRBV21-1.TRBJ2-5	30	0.000243522306643
TRBV6-1.TRBJ2-4	29	0.000235404896422
TRBV6-1.TRBJ2-5	161	0.00130690304565
TRBV6-1.TRBJ2-6	36	0.000292226767972
TRBV6-1.TRBJ2-7	756	0.00613676212741
TRBV6-1.TRBJ2-1	684	0.00555230859147
TRBV6-1.TRBJ2-2	179	0.00145301642964
TRBV6-1.TRBJ2-3	347	0.00281674134684
TRBV12-3.TRBJ2-6	48	0.000389635690629
TRBV12-3.TRBJ2-7	1353	0.0109828560296
TRBV12-3.TRBJ2-4	59	0.000478927203065
TRBV12-3.TRBJ2-5	318	0.00258133645042
TRBV12-3.TRBJ2-2	315	0.00255698421975
TRBV12-3.TRBJ2-3	520	0.00422105331515
TRBV12-3.TRBJ2-1	879	0.00713520358465
TRBV24-1.TRBJ1-1	95	0.000771153971037
TRBV24-1.TRBJ1-2	225	0.00182641729982
TRBV24-1.TRBJ1-3	42	0.000340931229301
TRBV24-1.TRBJ1-4	71	0.000576336125722
TRBV24-1.TRBJ1-5	220	0.00178583024872
TRBV7-8.TRBJ1-3	43	0.000349048639522
TRBV7-8.TRBJ1-2	121	0.000982206636795
TRBV4-3.TRBJ1-1	218	0.00176959542827
TRBV7-8.TRBJ1-6	3	2.43522306643e-05
TRBV7-8.TRBJ1-5	238	0.0019319436327
TRBV4-3.TRBJ1-4	214	0.00173712578739
TRBV6-2.TRBJ2-7	1196	0.00970842262485
TRBV6-2.TRBJ2-6	50	0.000405870511072
TRBV4-2.TRBJ2-3	89	0.000722449509708
TRBV9-1.TRBJ2-1	631	0.00512208584973
TRBV7-6.TRBJ1-1	121	0.000982206636795
TRBV7-6.TRBJ1-3	37	0.000300344178193
TRBV7-6.TRBJ1-2	59	0.000478927203065
TRBV7-6.TRBJ1-5	54	0.000438340151958
TRBV7-6.TRBJ1-4	46	0.000373400870186
TRBV7-6.TRBJ1-6	3	2.43522306643e-05
TRBV6-1.TRBJ1-6	4	3.24696408858e-05
TRBV6-1.TRBJ1-5	334	0.00271121501396
