VJcombo	Pt44_pre_Reads	Pt44_pre_Freq
TRBV10-2.TRBJ2-5	4	0.000132749236692
TRBV10-2.TRBJ2-4	2	6.63746183459e-05
TRBV10-2.TRBJ2-7	5	0.000165936545865
TRBV10-2.TRBJ2-1	3	9.95619275189e-05
TRBV10-2.TRBJ2-3	2	6.63746183459e-05
TRBV23-1.TRBJ1-3	2	6.63746183459e-05
TRBV23-1.TRBJ1-2	3	9.95619275189e-05
TRBV6-7.TRBJ1-1	1	3.3187309173e-05
TRBV12-3.TRBJ1-3	87	0.00288729589805
TRBV23-1.TRBJ1-4	1	3.3187309173e-05
TRBV10-1.TRBJ2-1	1	3.3187309173e-05
TRBV10-1.TRBJ2-7	6	0.000199123855038
TRBV4-1.TRBJ1-5	28	0.000929244656843
TRBV4-1.TRBJ1-4	14	0.000464622328422
TRBV4-1.TRBJ1-6	80	0.00265498473384
TRBV4-1.TRBJ1-1	113	0.00375016593655
TRBV4-1.TRBJ1-3	2	6.63746183459e-05
TRBV4-1.TRBJ1-2	80	0.00265498473384
TRBV4-1.TRBJ2-7	95	0.00315279437143
TRBV4-1.TRBJ2-4	2	6.63746183459e-05
TRBV4-1.TRBJ2-5	17	0.000564184255941
TRBV4-1.TRBJ2-2	97	0.00321916898978
TRBV4-1.TRBJ2-3	46	0.00152661622196
TRBV4-1.TRBJ2-1	18	0.000597371565114
TRBV14-1.TRBJ1-5	2	6.63746183459e-05
TRBV14-1.TRBJ1-4	18	0.000597371565114
TRBV14-1.TRBJ1-6	101	0.00335191822647
TRBV14-1.TRBJ1-1	8	0.000265498473384
TRBV14-1.TRBJ1-3	2	6.63746183459e-05
TRBV14-1.TRBJ1-2	16	0.000530996946768
TRBV9-1.TRBJ1-4	13	0.000431435019249
TRBV14-1.TRBJ2-7	170	0.00564184255941
TRBV9-1.TRBJ1-6	48	0.0015929908403
TRBV14-1.TRBJ2-5	1	3.3187309173e-05
TRBV14-1.TRBJ2-2	84	0.00278773397053
TRBV9-1.TRBJ1-1	72	0.00238948626045
TRBV9-1.TRBJ1-2	70	0.00232311164211
TRBV9-1.TRBJ1-3	71	0.00235629895128
TRBV7-6.TRBJ2-2	247	0.00819726536572
TRBV7-6.TRBJ2-3	2	6.63746183459e-05
TRBV7-6.TRBJ2-1	20	0.000663746183459
TRBV7-6.TRBJ2-7	379	0.0125779901766
TRBV7-6.TRBJ2-5	11	0.000365060400903
TRBV10-2.TRBJ1-5	10	0.00033187309173
TRBV10-2.TRBJ1-1	1	3.3187309173e-05
TRBV24-1.TRBJ2-3	10	0.00033187309173
TRBV24-1.TRBJ2-2	64	0.00212398778707
TRBV24-1.TRBJ2-1	399	0.01324173636
TRBV24-1.TRBJ2-7	74	0.0024558608788
TRBV24-1.TRBJ2-6	3	9.95619275189e-05
TRBV24-1.TRBJ2-5	20	0.000663746183459
TRBV24-1.TRBJ2-4	2	6.63746183459e-05
TRBV9-1.TRBJ2-7	230	0.00763308110978
TRBV7-8.TRBJ2-2	1	3.3187309173e-05
TRBV4-3.TRBJ2-3	1	3.3187309173e-05
