SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
Pt5_on	25481	20094	416	1696	1767	1731	2.0	1.0	5	6	6	6	8	11	11	11	6.08395310579	7.26006335385	7.29687802726	7.45013305419	1.21292492147	1.07335365084	0.00897397820689	8.70043971814	10.7279204546	10.7870863246	10.7573900094	55_aaCDR3,249_reads	484_aaCDR3,5138_reads	0_aaCDR3,0_reads	0_aaCDR3,0_reads	2017-10-12 12:8:19	 TCRseq_sample_report.py Pt5_on.tsv -t IMSQ2 -vj -r -aa -nt -cl -ca -ac -j
