VJcombo	Pt82_pre_Reads	Pt82_pre_Freq
TRBV10-2.TRBJ2-5	15	0.000219773779523
TRBV10-2.TRBJ2-4	2	2.93031706031e-05
TRBV10-2.TRBJ2-7	865	0.0126736212858
TRBV10-2.TRBJ2-1	85	0.00124538475063
TRBV10-2.TRBJ2-3	13	0.00019047060892
TRBV10-2.TRBJ2-2	24	0.000351638047237
TRBV23-1.TRBJ1-3	9	0.000131864267714
TRBV12-3.TRBJ1-4	95	0.00139190060365
TRBV6-7.TRBJ1-6	3	4.39547559046e-05
TRBV23-1.TRBJ1-5	2	2.93031706031e-05
TRBV12-3.TRBJ1-2	432	0.00632948485026
TRBV10-1.TRBJ2-2	27	0.000395592803141
TRBV6-2.TRBJ2-3	154	0.00225634413644
TRBV5-8.TRBJ1-2	25	0.000366289632538
TRBV5-8.TRBJ1-4	14	0.000205122194221
TRBV4-1.TRBJ1-5	58	0.000849791947489
TRBV4-1.TRBJ1-4	42	0.000615366582664
TRBV4-1.TRBJ1-6	62	0.000908398288695
TRBV4-1.TRBJ1-1	98	0.00143585535955
TRBV4-1.TRBJ1-3	17	0.000249076950126
TRBV4-1.TRBJ1-2	250	0.00366289632538
TRBV4-1.TRBJ2-6	15	0.000219773779523
TRBV4-1.TRBJ2-7	444	0.00650530387388
TRBV4-1.TRBJ2-4	15	0.000219773779523
TRBV4-1.TRBJ2-5	99	0.00145050694485
TRBV4-1.TRBJ2-2	100	0.00146515853015
TRBV4-1.TRBJ2-3	183	0.00268124011018
TRBV4-1.TRBJ2-1	123	0.00180214499209
TRBV14-1.TRBJ1-5	106	0.00155306804196
TRBV14-1.TRBJ1-4	15	0.000219773779523
TRBV14-1.TRBJ1-6	81	0.00118677840942
TRBV14-1.TRBJ1-1	87	0.00127468792123
TRBV14-1.TRBJ1-3	14	0.000205122194221
TRBV14-1.TRBJ1-2	59	0.00086444353279
TRBV14-1.TRBJ2-6	25	0.000366289632538
TRBV14-1.TRBJ2-7	145	0.00212447986872
TRBV9-1.TRBJ1-6	172	0.00252007267186
TRBV14-1.TRBJ2-5	51	0.000747230850378
TRBV14-1.TRBJ2-2	43	0.000630018167966
TRBV9-1.TRBJ1-1	270	0.00395592803141
TRBV9-1.TRBJ1-2	155	0.00227099572174
TRBV14-1.TRBJ2-1	75	0.00109886889761
TRBV7-6.TRBJ2-2	57	0.000835140362187
TRBV7-6.TRBJ2-3	85	0.00124538475063
TRBV7-6.TRBJ2-1	78	0.00114282365352
TRBV7-6.TRBJ2-7	219	0.00320869718103
TRBV7-6.TRBJ2-5	42	0.000615366582664
TRBV10-2.TRBJ1-6	3	4.39547559046e-05
TRBV10-2.TRBJ1-4	6	8.79095118092e-05
TRBV10-2.TRBJ1-5	18	0.000263728535428
TRBV10-2.TRBJ1-2	60	0.000879095118092
TRBV10-2.TRBJ1-3	2	2.93031706031e-05
TRBV10-2.TRBJ1-1	171	0.00250542108656
TRBV24-1.TRBJ2-3	135	0.00197796401571
TRBV24-1.TRBJ2-2	95	0.00139190060365
TRBV24-1.TRBJ2-1	137	0.00200726718631
TRBV24-1.TRBJ2-7	86	0.00126003633593
TRBV24-1.TRBJ2-6	10	0.000146515853015
TRBV24-1.TRBJ2-5	61	0.000893746703393
TRBV24-1.TRBJ2-4	2	2.93031706031e-05
TRBV7-8.TRBJ2-1	90	0.00131864267714
TRBV4-3.TRBJ2-2	141	0.00206587352752
TRBV7-8.TRBJ2-3	52	0.00076188243568
TRBV21-1.TRBJ1-1	10	0.000146515853015
TRBV7-8.TRBJ2-4	2	2.93031706031e-05
TRBV21-1.TRBJ1-3	3	4.39547559046e-05
TRBV21-1.TRBJ1-2	27	0.000395592803141
TRBV21-1.TRBJ1-5	31	0.000454199144347
TRBV21-1.TRBJ1-4	12	0.000175819023618
TRBV21-1.TRBJ1-6	343	0.00502549375842
TRBV21-1.TRBJ2-2	44	0.000644669753267
TRBV21-1.TRBJ2-3	17	0.000249076950126
TRBV21-1.TRBJ2-1	26	0.00038094121784
TRBV21-1.TRBJ2-6	2	2.93031706031e-05
TRBV21-1.TRBJ2-7	59	0.00086444353279
TRBV21-1.TRBJ2-4	2	2.93031706031e-05
TRBV21-1.TRBJ2-5	169	0.00247611791596
TRBV6-1.TRBJ2-4	18	0.000263728535428
TRBV6-1.TRBJ2-5	106	0.00155306804196
TRBV6-1.TRBJ2-6	32	0.000468850729649
TRBV6-1.TRBJ2-7	457	0.0066957744828
TRBV6-1.TRBJ2-1	286	0.00419035339624
TRBV6-1.TRBJ2-2	189	0.00276914962199
TRBV6-1.TRBJ2-3	256	0.00375080583719
TRBV12-3.TRBJ2-6	24	0.000351638047237
TRBV12-3.TRBJ2-7	497	0.00728183789486
TRBV12-3.TRBJ2-4	42	0.000615366582664
TRBV12-3.TRBJ2-5	145	0.00212447986872
TRBV12-3.TRBJ2-2	129	0.0018900545039
TRBV12-3.TRBJ2-3	313	0.00458594619938
TRBV12-3.TRBJ2-1	379	0.00555295082928
TRBV24-1.TRBJ1-1	53	0.000776534020981
TRBV24-1.TRBJ1-2	234	0.00342847096056
TRBV24-1.TRBJ1-3	19	0.000278380120729
TRBV24-1.TRBJ1-4	18	0.000263728535428
TRBV24-1.TRBJ1-5	221	0.00323800035164
TRBV9-1.TRBJ2-5	260	0.0038094121784
TRBV4-3.TRBJ1-3	52	0.00076188243568
TRBV4-3.TRBJ1-2	92	0.00134794584774
TRBV7-8.TRBJ1-1	78	0.00114282365352
TRBV7-8.TRBJ1-6	45	0.000659321338569
TRBV7-8.TRBJ1-5	162	0.00237355681885
TRBV4-3.TRBJ1-4	68	0.000996307800504
TRBV9-1.TRBJ2-3	237	0.00347242571646
TRBV6-2.TRBJ2-6	15	0.000219773779523
TRBV4-2.TRBJ2-3	57	0.000835140362187
TRBV9-1.TRBJ2-1	242	0.00354568364297
TRBV7-6.TRBJ1-1	49	0.000717927679775
TRBV7-6.TRBJ1-3	25	0.000366289632538
TRBV7-6.TRBJ1-2	104	0.00152376487136
TRBV7-6.TRBJ1-5	18	0.000263728535428
TRBV7-6.TRBJ1-4	11	0.000161167438317
TRBV7-6.TRBJ1-6	6	8.79095118092e-05
TRBV6-1.TRBJ1-6	171	0.00250542108656
TRBV6-1.TRBJ1-5	287	0.00420500498154
TRBV6-1.TRBJ1-4	148	0.00216843462463
TRBV6-1.TRBJ1-3	81	0.00118677840942
TRBV6-1.TRBJ1-2	404	0.00591924046182
TRBV6-1.TRBJ1-1	171	0.00250542108656
TRBV11-3.TRBJ2-1	52	0.00076188243568
TRBV23-1.TRBJ2-2	6	8.79095118092e-05
TRBV23-1.TRBJ2-4	1	1.46515853015e-05
TRBV7-8.TRBJ1-4	18	0.000263728535428
TRBV23-1.TRBJ2-6	5	7.32579265076e-05
TRBV23-1.TRBJ2-7	39	0.00057141182676
TRBV5-8.TRBJ2-1	43	0.000630018167966
TRBV12-3.TRBJ1-5	426	0.00624157533845
TRBV23-1.TRBJ1-2	14	0.000205122194221
TRBV23-1.TRBJ1-1	6	8.79095118092e-05
TRBV12-3.TRBJ1-6	106	0.00155306804196
TRBV12-3.TRBJ1-1	307	0.00449803668757
TRBV23-1.TRBJ1-6	23	0.000336986461935
TRBV12-3.TRBJ1-3	84	0.00123073316533
TRBV23-1.TRBJ1-4	15	0.000219773779523
TRBV6-7.TRBJ2-7	8	0.000117212682412
TRBV6-7.TRBJ2-5	2	2.93031706031e-05
TRBV6-7.TRBJ2-3	8	0.000117212682412
TRBV6-7.TRBJ2-1	1	1.46515853015e-05
TRBV27-1.TRBJ1-6	114	0.00167028072437
TRBV27-1.TRBJ1-5	452	0.00662251655629
TRBV27-1.TRBJ1-4	96	0.00140655218895
TRBV27-1.TRBJ1-3	96	0.00140655218895
TRBV27-1.TRBJ1-2	639	0.00936236300768
TRBV27-1.TRBJ1-1	556	0.00814628142765
TRBV4-3.TRBJ2-1	226	0.00331125827815
TRBV7-8.TRBJ2-2	71	0.00104026255641
TRBV4-3.TRBJ2-3	199	0.002915665475
TRBV4-3.TRBJ2-4	7	0.000102561097111
TRBV7-8.TRBJ2-5	74	0.00108421731231
TRBV4-3.TRBJ2-6	14	0.000205122194221
TRBV7-8.TRBJ2-7	410	0.00600714997363
TRBV9-1.TRBJ2-7	248	0.00363359315478
TRBV6-2.TRBJ2-2	100	0.00146515853015
TRBV6-2.TRBJ2-1	257	0.00376545742249
TRBV9-1.TRBJ2-4	12	0.000175819023618
TRBV6-2.TRBJ2-7	428	0.00627087850905
TRBV9-1.TRBJ2-2	469	0.00687159350642
TRBV6-2.TRBJ2-5	126	0.00184609974799
TRBV6-2.TRBJ2-4	25	0.000366289632538
