VJcombo	Pt108_on_Reads	Pt108_on_Freq
TRBV10-2.TRBJ2-5	24	0.00161333691853
TRBV10-2.TRBJ2-7	8	0.000537778972842
TRBV10-2.TRBJ2-1	210	0.0141166980371
TRBV10-2.TRBJ2-3	2	0.000134444743211
TRBV10-2.TRBJ2-2	5	0.000336111858026
TRBV23-1.TRBJ1-3	1	6.72223716053e-05
TRBV23-1.TRBJ1-5	2	0.000134444743211
TRBV23-1.TRBJ1-4	1	6.72223716053e-05
TRBV6-2.TRBJ2-3	19	0.0012772250605
TRBV5-8.TRBJ1-2	14	0.000941113202474
TRBV10-1.TRBJ2-6	1	6.72223716053e-05
TRBV5-8.TRBJ1-4	2	0.000134444743211
TRBV4-1.TRBJ1-5	88	0.00591556870126
TRBV4-1.TRBJ1-4	19	0.0012772250605
TRBV4-1.TRBJ1-6	1	6.72223716053e-05
TRBV4-1.TRBJ1-1	12	0.000806668459263
TRBV4-1.TRBJ1-3	3	0.000201667114816
TRBV4-1.TRBJ1-2	100	0.00672223716053
TRBV4-1.TRBJ2-6	6	0.000403334229632
TRBV4-1.TRBJ2-7	45	0.00302500672224
TRBV4-1.TRBJ2-4	1	6.72223716053e-05
TRBV4-1.TRBJ2-5	20	0.00134444743211
TRBV4-1.TRBJ2-2	31	0.00208389351976
TRBV4-1.TRBJ2-3	33	0.00221833826297
TRBV4-1.TRBJ2-1	22	0.00147889217532
TRBV14-1.TRBJ1-5	2	0.000134444743211
TRBV14-1.TRBJ1-4	1	6.72223716053e-05
TRBV14-1.TRBJ1-1	9	0.000605001344447
TRBV14-1.TRBJ1-3	1	6.72223716053e-05
TRBV14-1.TRBJ1-2	7	0.000470556601237
TRBV9-1.TRBJ1-4	12	0.000806668459263
TRBV14-1.TRBJ2-7	26	0.00174778166174
TRBV9-1.TRBJ1-6	1	6.72223716053e-05
TRBV14-1.TRBJ2-5	9	0.000605001344447
TRBV14-1.TRBJ2-2	4	0.000268889486421
TRBV9-1.TRBJ1-1	44	0.00295778435063
TRBV9-1.TRBJ1-2	33	0.00221833826297
TRBV9-1.TRBJ1-3	27	0.00181500403334
TRBV7-6.TRBJ2-2	24	0.00161333691853
TRBV7-6.TRBJ2-3	75	0.0050416778704
TRBV7-6.TRBJ2-1	17	0.00114278031729
TRBV7-6.TRBJ2-6	2	0.000134444743211
TRBV7-6.TRBJ2-7	28	0.00188222640495
TRBV7-6.TRBJ2-5	6	0.000403334229632
TRBV10-2.TRBJ1-5	1	6.72223716053e-05
TRBV10-2.TRBJ1-2	2	0.000134444743211
TRBV10-2.TRBJ1-3	5	0.000336111858026
TRBV10-2.TRBJ1-1	3	0.000201667114816
TRBV24-1.TRBJ2-3	7	0.000470556601237
TRBV24-1.TRBJ2-2	15	0.00100833557408
TRBV24-1.TRBJ2-1	48	0.00322667383705
TRBV24-1.TRBJ2-7	27	0.00181500403334
TRBV24-1.TRBJ2-6	2	0.000134444743211
TRBV24-1.TRBJ2-5	24	0.00161333691853
TRBV4-3.TRBJ2-1	13	0.000873890830869
TRBV7-8.TRBJ2-2	4	0.000268889486421
TRBV7-8.TRBJ2-3	16	0.00107555794568
TRBV21-1.TRBJ1-1	12	0.000806668459263
TRBV21-1.TRBJ1-3	1	6.72223716053e-05
TRBV21-1.TRBJ1-2	8	0.000537778972842
TRBV21-1.TRBJ1-5	8	0.000537778972842
TRBV21-1.TRBJ1-4	1	6.72223716053e-05
TRBV21-1.TRBJ1-6	2	0.000134444743211
TRBV9-1.TRBJ2-6	4	0.000268889486421
TRBV21-1.TRBJ2-3	3	0.000201667114816
TRBV21-1.TRBJ2-1	7	0.000470556601237
TRBV21-1.TRBJ2-7	13	0.000873890830869
TRBV21-1.TRBJ2-4	3	0.000201667114816
TRBV21-1.TRBJ2-5	3	0.000201667114816
TRBV6-1.TRBJ2-4	6	0.000403334229632
TRBV6-1.TRBJ2-5	12	0.000806668459263
TRBV6-1.TRBJ2-6	13	0.000873890830869
TRBV7-8.TRBJ2-7	51	0.00342834095187
TRBV6-1.TRBJ2-1	39	0.00262167249261
TRBV6-1.TRBJ2-2	18	0.00121000268889
TRBV6-1.TRBJ2-3	20	0.00134444743211
TRBV12-3.TRBJ2-6	3	0.000201667114816
TRBV12-3.TRBJ2-7	57	0.0038316751815
TRBV12-3.TRBJ2-4	1	6.72223716053e-05
TRBV12-3.TRBJ2-5	26	0.00174778166174
TRBV12-3.TRBJ2-2	25	0.00168055929013
TRBV12-3.TRBJ2-3	62	0.00416778703953
TRBV12-3.TRBJ2-1	91	0.00611723581608
TRBV24-1.TRBJ1-1	32	0.00215111589137
TRBV24-1.TRBJ1-2	21	0.00141166980371
TRBV24-1.TRBJ1-4	1	6.72223716053e-05
TRBV24-1.TRBJ1-5	114	0.007663350363
TRBV7-8.TRBJ1-3	4	0.000268889486421
TRBV4-3.TRBJ1-2	11	0.000739446087658
TRBV4-3.TRBJ1-1	14	0.000941113202474
TRBV7-8.TRBJ1-6	1	6.72223716053e-05
TRBV7-8.TRBJ1-5	10	0.000672223716053
