VJcombo	Pt18_on_Reads	Pt18_on_Freq
TRBV10-2.TRBJ2-5	43	0.000707015899637
TRBV10-2.TRBJ2-4	5	8.22111511205e-05
TRBV10-2.TRBJ2-7	57	0.000937207122774
TRBV10-2.TRBJ2-6	4	6.57689208964e-05
TRBV10-2.TRBJ2-1	26	0.000427497985827
TRBV10-2.TRBJ2-3	16	0.000263075683586
TRBV10-2.TRBJ2-2	6	9.86533813446e-05
TRBV6-7.TRBJ1-5	3	4.93266906723e-05
TRBV23-1.TRBJ1-2	9	0.000147980072017
TRBV23-1.TRBJ1-5	11	0.000180864532465
TRBV23-1.TRBJ1-4	2	3.28844604482e-05
TRBV5-8.TRBJ1-1	13	0.000213748992913
TRBV6-2.TRBJ2-3	80	0.00131537841793
TRBV6-7.TRBJ2-3	1	1.64422302241e-05
TRBV10-1.TRBJ2-1	32	0.000526151367171
TRBV5-8.TRBJ1-5	16	0.000263075683586
TRBV5-8.TRBJ1-4	12	0.000197306762689
TRBV4-1.TRBJ1-5	106	0.00174287640376
TRBV4-1.TRBJ1-4	21	0.000345286834706
TRBV4-1.TRBJ1-6	19	0.000312402374258
TRBV4-1.TRBJ1-1	833	0.0136963777767
TRBV4-1.TRBJ1-3	12	0.000197306762689
TRBV4-1.TRBJ1-2	87	0.0014304740295
TRBV4-1.TRBJ2-6	4	6.57689208964e-05
TRBV4-1.TRBJ2-7	377	0.00619872079449
TRBV4-1.TRBJ2-4	14	0.000230191223138
TRBV4-1.TRBJ2-5	25	0.000411055755603
TRBV4-1.TRBJ2-2	18	0.000295960144034
TRBV4-1.TRBJ2-3	46	0.000756342590309
TRBV4-1.TRBJ2-1	1657	0.0272447754813
TRBV14-1.TRBJ1-5	19	0.000312402374258
TRBV14-1.TRBJ1-4	9	0.000147980072017
TRBV14-1.TRBJ1-6	41	0.000674131439188
TRBV14-1.TRBJ1-1	48	0.000789227050757
TRBV14-1.TRBJ1-3	4	6.57689208964e-05
TRBV14-1.TRBJ1-2	44	0.000723458129861
TRBV14-1.TRBJ2-6	10	0.000164422302241
TRBV9-1.TRBJ1-5	70	0.00115095611569
TRBV9-1.TRBJ1-6	43	0.000707015899637
TRBV14-1.TRBJ2-5	82	0.00134826287838
TRBV14-1.TRBJ2-2	22	0.00036172906493
TRBV9-1.TRBJ1-1	392	0.00644535424785
TRBV9-1.TRBJ1-2	249	0.0040941153258
TRBV9-1.TRBJ1-3	345	0.00567256942732
TRBV7-6.TRBJ2-2	71	0.00116739834591
TRBV7-6.TRBJ2-3	60	0.000986533813446
TRBV7-6.TRBJ2-1	127	0.00208816323846
TRBV7-6.TRBJ2-6	2	3.28844604482e-05
TRBV7-6.TRBJ2-7	239	0.00392969302356
TRBV7-6.TRBJ2-4	1	1.64422302241e-05
TRBV7-6.TRBJ2-5	53	0.000871438201878
TRBV10-2.TRBJ1-4	5	8.22111511205e-05
TRBV10-2.TRBJ1-5	4	6.57689208964e-05
TRBV10-2.TRBJ1-2	16	0.000263075683586
TRBV10-2.TRBJ1-3	4	6.57689208964e-05
TRBV10-2.TRBJ1-1	31	0.000509709136947
TRBV24-1.TRBJ2-3	112	0.0018415297851
TRBV24-1.TRBJ2-2	52	0.000854995971654
TRBV24-1.TRBJ2-1	247	0.00406123086535
TRBV24-1.TRBJ2-7	173	0.00284450582877
TRBV24-1.TRBJ2-6	6	9.86533813446e-05
TRBV24-1.TRBJ2-5	41	0.000674131439188
TRBV24-1.TRBJ2-4	6	9.86533813446e-05
TRBVA-or09_02.TRBJ2-5	1	1.64422302241e-05
TRBV7-8.TRBJ2-1	57	0.000937207122774
TRBV4-3.TRBJ2-2	34	0.00055903582762
TRBV4-3.TRBJ2-3	63	0.00103586050412
TRBV21-1.TRBJ1-1	17	0.00027951791381
TRBV4-3.TRBJ2-4	5	8.22111511205e-05
TRBV21-1.TRBJ1-3	237	0.00389680856311
TRBV21-1.TRBJ1-2	34	0.00055903582762
TRBV21-1.TRBJ1-5	11	0.000180864532465
TRBV21-1.TRBJ1-4	25	0.000411055755603
TRBV21-1.TRBJ1-6	10	0.000164422302241
TRBV21-1.TRBJ2-2	6	9.86533813446e-05
TRBV21-1.TRBJ2-3	18	0.000295960144034
