SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
Pt3_on_S0089498	32406	26530	546	7958	8108	8048	9.0	1.0	16	36	36	36	28	64	64	64	7.93036011395	11.2679711048	11.3026876052	11.2877780451	3.37232749129	2.43307832188	0.00939109072709	9.09275714092	12.9581901837	12.9851303735	12.9744145898	169_aaCDR3,265_reads	1890_aaCDR3,5611_reads	0_aaCDR3,0_reads	0_aaCDR3,0_reads	2016-12-13 13:21:17	 TCRseq_sample_report.py Pt3_on_S0089498.tsv -t IMSQ2 -vj -r -aa -nt -cl -ca -ac -j
