SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
EC06	9185	6403	379	1781	1799	1821	3.0	1.0	6	6	6	6	11	11	11	11	6.56435775133	7.8940743089	7.91116590209	7.94006098649	1.34680815076	1.43361022753	0.00394416982447	8.56605403817	10.7984718011	10.8129794713	10.830515207	67_aaCDR3,142_reads	718_aaCDR3,1494_reads	762_aaCDR3,1416_reads	0_aaCDR3,0_reads	2017-9-5 16:26:41	 TCRseq_sample_report.py EC06.tsv -t IMSQ2 -vj -aa -nt -cl -ca -ac -j
