VJcombo	EC06_Reads	EC06_Freq
TRBV6-1.TRBJ2-3	14	0.0021864750898
TRBV7-8.TRBJ1-2	1	0.000156176792129
TRBV4-3.TRBJ1-1	7	0.0010932375449
TRBV7-8.TRBJ1-6	30	0.00468530376386
TRBV7-8.TRBJ1-5	1	0.000156176792129
TRBV7-8.TRBJ1-4	7	0.0010932375449
TRBV7-6.TRBJ1-2	1	0.000156176792129
TRBV7-6.TRBJ1-4	1	0.000156176792129
TRBV7-6.TRBJ1-6	1	0.000156176792129
TRBV6-1.TRBJ1-6	10	0.00156176792129
TRBV6-1.TRBJ1-5	16	0.00249882867406
TRBV6-1.TRBJ1-4	9	0.00140559112916
TRBV6-1.TRBJ1-3	2	0.000312353584257
TRBV6-1.TRBJ1-2	7	0.0010932375449
TRBV6-1.TRBJ1-1	12	0.00187412150554
TRBV23-1.TRBJ2-1	1	0.000156176792129
TRBV23-1.TRBJ2-2	1	0.000156176792129
TRBV23-1.TRBJ2-4	1	0.000156176792129
TRBV23-1.TRBJ2-5	2	0.000312353584257
TRBV11-3.TRBJ2-2	5	0.000780883960643
TRBV23-1.TRBJ1-3	1	0.000156176792129
TRBV23-1.TRBJ1-2	2	0.000312353584257
TRBV23-1.TRBJ1-1	1	0.000156176792129
TRBV6-7.TRBJ2-1	1	0.000156176792129
TRBV27-1.TRBJ1-6	6	0.000937060752772
TRBV27-1.TRBJ1-5	11	0.00171794471342
TRBV27-1.TRBJ1-4	2	0.000312353584257
TRBV27-1.TRBJ1-2	37	0.00577854130876
TRBV27-1.TRBJ1-1	68	0.0106200218648
TRBV4-3.TRBJ2-1	4	0.000624707168515
TRBV7-8.TRBJ2-2	3	0.000468530376386
TRBV7-8.TRBJ2-3	51	0.00796501639856
TRBV7-8.TRBJ2-5	6	0.000937060752772
TRBV4-3.TRBJ2-6	6	0.000937060752772
TRBV7-8.TRBJ2-7	20	0.00312353584257
TRBV9-1.TRBJ2-7	120	0.0187412150554
TRBV9-1.TRBJ2-6	2	0.000312353584257
TRBV9-1.TRBJ2-5	6	0.000937060752772
TRBV9-1.TRBJ2-4	2	0.000312353584257
TRBV9-1.TRBJ2-3	13	0.00203029829767
TRBV9-1.TRBJ2-2	20	0.00312353584257
TRBV9-1.TRBJ2-1	58	0.00905825394346
TRBV28-1.TRBJ1-4	12	0.00187412150554
TRBV28-1.TRBJ1-5	33	0.00515383414025
TRBV28-1.TRBJ1-6	5	0.000780883960643
TRBV28-1.TRBJ1-1	6	0.000937060752772
TRBV28-1.TRBJ1-2	40	0.00624707168515
TRBV28-1.TRBJ1-3	8	0.00124941433703
TRBV7-9.TRBJ2-1	10	0.00156176792129
TRBV5-2.TRBJ2-6	1	0.000156176792129
TRBV4-2.TRBJ2-3	5	0.000780883960643
TRBV27-1.TRBJ2-4	2	0.000312353584257
TRBV27-1.TRBJ2-5	3	0.000468530376386
TRBV27-1.TRBJ2-6	1	0.000156176792129
TRBV4-2.TRBJ2-2	23	0.00359206621896
TRBV27-1.TRBJ2-1	7	0.0010932375449
TRBV27-1.TRBJ2-2	7	0.0010932375449
TRBV27-1.TRBJ2-3	88	0.0137435577073
TRBV7-9.TRBJ2-5	12	0.00187412150554
TRBV4-2.TRBJ2-7	5	0.000780883960643
TRBV20-1.TRBJ2-7	1	0.000156176792129
TRBV11-2.TRBJ2-2	14	0.0021864750898
TRBV11-2.TRBJ2-3	14	0.0021864750898
TRBV11-2.TRBJ2-5	11	0.00171794471342
TRBV7-9.TRBJ1-3	4	0.000624707168515
TRBV4-2.TRBJ1-1	2	0.000312353584257
TRBV4-2.TRBJ1-6	1	0.000156176792129
TRBV28-1.TRBJ2-7	22	0.00343588942683
TRBV28-1.TRBJ2-6	2	0.000312353584257
TRBV28-1.TRBJ2-5	6	0.000937060752772
TRBV28-1.TRBJ2-3	364	0.0568483523348
TRBV7-9.TRBJ1-4	9	0.00140559112916
TRBV28-1.TRBJ2-1	9	0.00140559112916
TRBV10-3.TRBJ2-5	6	0.000937060752772
TRBV10-3.TRBJ2-7	46	0.00718413243792
TRBV10-3.TRBJ2-1	3	0.000468530376386
TRBV10-3.TRBJ2-2	14	0.0021864750898
TRBV10-3.TRBJ2-3	7	0.0010932375449
TRBV11-2.TRBJ1-2	11	0.00171794471342
TRBV11-2.TRBJ1-1	8	0.00124941433703
TRBV11-2.TRBJ1-6	3	0.000468530376386
TRBV11-2.TRBJ1-5	4	0.000624707168515
TRBV11-2.TRBJ1-4	5	0.000780883960643
TRBV27-1.TRBJ2-7	35	0.0054661877245
TRBV7-4.TRBJ1-1	7	0.0010932375449
TRBV25-1.TRBJ2-7	11	0.00171794471342
TRBV25-1.TRBJ2-4	1	0.000156176792129
TRBV25-1.TRBJ2-5	13	0.00203029829767
TRBV6-5.TRBJ2-4	20	0.00312353584257
TRBV20-1.TRBJ1-1	4	0.000624707168515
TRBV20-1.TRBJ1-2	152	0.0237388724036
TRBV25-1.TRBJ2-1	23	0.00359206621896
TRBV7-2.TRBJ1-5	10	0.00156176792129
TRBV7-2.TRBJ1-4	3	0.000468530376386
TRBV7-2.TRBJ1-6	2	0.000312353584257
TRBV7-2.TRBJ1-1	37	0.00577854130876
TRBV7-2.TRBJ1-3	1	0.000156176792129
TRBV7-2.TRBJ1-2	6	0.000937060752772
TRBV7-2.TRBJ2-6	3	0.000468530376386
TRBV7-2.TRBJ2-7	17	0.00265500546619
TRBV7-2.TRBJ2-4	1	0.000156176792129
TRBV7-2.TRBJ2-5	8	0.00124941433703
TRBV7-2.TRBJ2-2	3	0.000468530376386
TRBV7-2.TRBJ2-3	20	0.00312353584257
TRBV7-2.TRBJ2-1	25	0.00390441980322
TRBV10-3.TRBJ1-6	1	0.000156176792129
TRBV10-3.TRBJ1-5	9	0.00140559112916
TRBV10-3.TRBJ1-3	3	0.000468530376386
TRBV10-3.TRBJ1-2	3	0.000468530376386
TRBV10-3.TRBJ1-1	7	0.0010932375449
TRBV7-7.TRBJ2-3	1	0.000156176792129
TRBV7-7.TRBJ2-2	3	0.000468530376386
TRBV7-7.TRBJ2-5	1	0.000156176792129
TRBV25-1.TRBJ1-1	19	0.00296735905045
TRBV25-1.TRBJ1-2	5	0.000780883960643
TRBV6-6.TRBJ1-3	2	0.000312353584257
TRBV11-2.TRBJ2-1	6	0.000937060752772
TRBV7-7.TRBJ1-1	1	0.000156176792129
TRBV7-7.TRBJ1-5	2	0.000312353584257
TRBV4-2.TRBJ2-1	31	0.00484148055599
TRBV7-9.TRBJ2-3	17	0.00265500546619
TRBV7-9.TRBJ2-2	10	0.00156176792129
TRBV4-2.TRBJ2-5	3	0.000468530376386
TRBV7-9.TRBJ2-4	5	0.000780883960643
TRBV7-9.TRBJ2-7	29	0.00452912697173
TRBV4-2.TRBJ2-6	1	0.000156176792129
TRBV4-2.TRBJ1-2	3	0.000468530376386
TRBV4-2.TRBJ1-3	4	0.000624707168515
TRBV7-9.TRBJ1-1	27	0.00421677338747
TRBV7-9.TRBJ1-6	3	0.000468530376386
TRBV20-1.TRBJ2-1	3	0.000468530376386
TRBV7-9.TRBJ1-5	4	0.000624707168515
TRBV2-1.TRBJ2-1	14	0.0021864750898
TRBV2-1.TRBJ2-2	43	0.00671560206153
TRBV2-1.TRBJ2-3	4	0.000624707168515
TRBV2-1.TRBJ2-4	1	0.000156176792129
TRBV2-1.TRBJ2-5	13	0.00203029829767
TRBV2-1.TRBJ2-6	4	0.000624707168515
TRBV2-1.TRBJ2-7	70	0.010932375449
TRBV11-2.TRBJ2-7	21	0.0032797126347
TRBV6-6.TRBJ1-4	4	0.000624707168515
TRBV6-6.TRBJ1-5	3	0.000468530376386
TRBV6-6.TRBJ1-1	3	0.000468530376386
TRBV6-6.TRBJ1-2	2	0.000312353584257
TRBV5-5.TRBJ1-1	4	0.000624707168515
TRBV30-1.TRBJ2-6	3	0.000468530376386
TRBV5-5.TRBJ1-3	2	0.000312353584257
TRBV6-5.TRBJ2-5	6	0.000937060752772
TRBV9-1.TRBJ1-5	1	0.000156176792129
TRBV14-1.TRBJ2-3	6	0.000937060752772
TRBV6-6.TRBJ2-7	12	0.00187412150554
TRBV6-6.TRBJ2-4	2	0.000312353584257
TRBV6-6.TRBJ2-3	51	0.00796501639856
TRBV6-6.TRBJ2-2	1	0.000156176792129
TRBV6-6.TRBJ2-1	7	0.0010932375449
TRBV14-1.TRBJ2-1	3	0.000468530376386
TRBV6-4.TRBJ2-1	2	0.000312353584257
TRBV6-4.TRBJ2-3	1	0.000156176792129
TRBV6-4.TRBJ2-7	1	0.000156176792129
TRBV6-4.TRBJ2-6	1	0.000156176792129
TRBV5-6.TRBJ2-1	7	0.0010932375449
TRBV5-6.TRBJ2-2	31	0.00484148055599
TRBV5-6.TRBJ2-3	17	0.00265500546619
TRBV5-6.TRBJ2-5	12	0.00187412150554
TRBV5-6.TRBJ2-7	25	0.00390441980322
TRBV5-5.TRBJ2-7	5	0.000780883960643
TRBV5-5.TRBJ2-5	4	0.000624707168515
TRBV6-4.TRBJ1-2	3	0.000468530376386
TRBV5-6.TRBJ1-2	54	0.00843354677495
TRBV5-6.TRBJ1-1	11	0.00171794471342
TRBV6-4.TRBJ1-1	5	0.000780883960643
TRBV6-4.TRBJ1-6	3	0.000468530376386
TRBV5-6.TRBJ1-6	1	0.000156176792129
TRBV5-6.TRBJ1-4	12	0.00187412150554
TRBV4-3.TRBJ2-7	1	0.000156176792129
TRBV5-5.TRBJ2-1	3	0.000468530376386
TRBV6-5.TRBJ1-2	17	0.00265500546619
TRBV6-5.TRBJ1-1	17	0.00265500546619
TRBV6-5.TRBJ1-6	12	0.00187412150554
TRBV6-5.TRBJ1-5	7	0.0010932375449
TRBV6-5.TRBJ1-4	13	0.00203029829767
TRBV12-5.TRBJ1-5	2	0.000312353584257
TRBV12-5.TRBJ1-4	2	0.000312353584257
TRBV12-5.TRBJ1-2	1	0.000156176792129
TRBV12-5.TRBJ1-1	7	0.0010932375449
TRBV7-3.TRBJ1-4	1	0.000156176792129
TRBV7-3.TRBJ1-5	1	0.000156176792129
TRBV7-3.TRBJ1-6	1	0.000156176792129
TRBV7-3.TRBJ1-1	2	0.000312353584257
TRBV7-3.TRBJ1-2	1	0.000156176792129
TRBV7-3.TRBJ1-3	2	0.000312353584257
TRBV12-5.TRBJ2-7	4	0.000624707168515
TRBV12-5.TRBJ2-1	4	0.000624707168515
TRBV12-5.TRBJ2-3	4	0.000624707168515
TRBV7-3.TRBJ2-7	6	0.000937060752772
TRBV7-3.TRBJ2-6	1	0.000156176792129
TRBV7-3.TRBJ2-5	1	0.000156176792129
TRBV7-3.TRBJ2-3	14	0.0021864750898
TRBV7-3.TRBJ2-2	11	0.00171794471342
TRBV7-3.TRBJ2-1	4	0.000624707168515
TRBV5-3.TRBJ2-5	2	0.000312353584257
TRBV5-3.TRBJ2-3	1	0.000156176792129
TRBV2-1.TRBJ1-3	5	0.000780883960643
TRBV2-1.TRBJ1-2	8	0.00124941433703
TRBV2-1.TRBJ1-1	9	0.00140559112916
TRBV2-1.TRBJ1-5	7	0.0010932375449
TRBV2-1.TRBJ1-4	4	0.000624707168515
TRBV5-5.TRBJ1-4	1	0.000156176792129
TRBV30-1.TRBJ2-1	9	0.00140559112916
TRBV30-1.TRBJ2-2	9	0.00140559112916
TRBV30-1.TRBJ2-3	4	0.000624707168515
TRBV30-1.TRBJ2-5	21	0.0032797126347
TRBV5-5.TRBJ1-2	1	0.000156176792129
TRBV30-1.TRBJ2-7	10	0.00156176792129
TRBV30-1.TRBJ1-3	13	0.00203029829767
TRBV30-1.TRBJ1-2	1	0.000156176792129
TRBV30-1.TRBJ1-1	11	0.00171794471342
TRBV5-5.TRBJ2-3	3	0.000468530376386
TRBV30-1.TRBJ1-6	3	0.000468530376386
TRBV30-1.TRBJ1-5	4	0.000624707168515
TRBV30-1.TRBJ1-4	6	0.000937060752772
TRBV19-1.TRBJ2-7	66	0.0103076682805
TRBV19-1.TRBJ2-6	4	0.000624707168515
TRBV19-1.TRBJ2-5	4	0.000624707168515
TRBV19-1.TRBJ2-4	94	0.0146806184601
TRBV19-1.TRBJ2-3	13	0.00203029829767
TRBV19-1.TRBJ2-2	20	0.00312353584257
TRBV19-1.TRBJ2-1	20	0.00312353584257
TRBV19-1.TRBJ1-4	10	0.00156176792129
TRBV19-1.TRBJ1-5	36	0.00562236451663
TRBV19-1.TRBJ1-6	14	0.0021864750898
TRBV19-1.TRBJ1-1	57	0.00890207715134
TRBV19-1.TRBJ1-2	18	0.00281118225832
TRBV19-1.TRBJ1-3	28	0.0043729501796
TRBV5-4.TRBJ1-4	1	0.000156176792129
TRBV5-4.TRBJ1-6	2	0.000312353584257
TRBV5-4.TRBJ1-1	18	0.00281118225832
TRBV5-4.TRBJ1-3	2	0.000312353584257
TRBV5-4.TRBJ1-2	4	0.000624707168515
TRBV5-4.TRBJ2-7	7	0.0010932375449
TRBV5-4.TRBJ2-5	5	0.000780883960643
TRBV5-4.TRBJ2-2	4	0.000624707168515
TRBV5-4.TRBJ2-3	527	0.0823051694518
TRBV5-4.TRBJ2-1	8	0.00124941433703
TRBV18-1.TRBJ1-1	7	0.0010932375449
TRBV18-1.TRBJ1-3	3	0.000468530376386
TRBV18-1.TRBJ1-2	7	0.0010932375449
TRBV18-1.TRBJ1-5	7	0.0010932375449
TRBV18-1.TRBJ1-4	3	0.000468530376386
TRBV18-1.TRBJ1-6	4	0.000624707168515
TRBV12-1.TRBJ2-6	21	0.0032797126347
TRBV12-1.TRBJ2-7	1	0.000156176792129
TRBV6-5.TRBJ2-1	12	0.00187412150554
TRBV6-5.TRBJ2-2	6	0.000937060752772
TRBV6-5.TRBJ2-3	8	0.00124941433703
TRBV25-1.TRBJ2-3	2	0.000312353584257
TRBV18-1.TRBJ2-2	1	0.000156176792129
TRBV18-1.TRBJ2-3	5	0.000780883960643
TRBV18-1.TRBJ2-1	5	0.000780883960643
TRBV18-1.TRBJ2-6	1	0.000156176792129
TRBV18-1.TRBJ2-7	4	0.000624707168515
TRBV18-1.TRBJ2-5	8	0.00124941433703
TRBV6-5.TRBJ2-7	11	0.00171794471342
TRBV29-1.TRBJ1-1	32	0.00499765734812
TRBV29-1.TRBJ1-2	32	0.00499765734812
TRBV29-1.TRBJ2-2	2	0.000312353584257
TRBV29-1.TRBJ2-3	3	0.000468530376386
TRBV29-1.TRBJ2-1	15	0.00234265188193
TRBV29-1.TRBJ2-6	11	0.00171794471342
TRBV29-1.TRBJ2-7	9	0.00140559112916
TRBV29-1.TRBJ2-5	12	0.00187412150554
TRBV7-9.TRBJ1-2	11	0.00171794471342
TRBV15-1.TRBJ1-1	2	0.000312353584257
TRBV15-1.TRBJ1-3	1	0.000156176792129
TRBV15-1.TRBJ1-4	2	0.000312353584257
TRBV15-1.TRBJ1-5	3	0.000468530376386
TRBV7-8.TRBJ1-1	5	0.000780883960643
TRBV13-1.TRBJ2-5	1	0.000156176792129
TRBV13-1.TRBJ2-7	3	0.000468530376386
TRBV13-1.TRBJ2-1	39	0.00609089489302
TRBV13-1.TRBJ2-3	5	0.000780883960643
TRBV13-1.TRBJ2-2	1	0.000156176792129
TRBV13-1.TRBJ1-6	1	0.000156176792129
TRBV13-1.TRBJ1-2	1	0.000156176792129
TRBV13-1.TRBJ1-3	3	0.000468530376386
TRBV15-1.TRBJ2-3	5	0.000780883960643
TRBV15-1.TRBJ2-1	5	0.000780883960643
TRBV15-1.TRBJ2-7	4	0.000624707168515
TRBV15-1.TRBJ2-4	1	0.000156176792129
TRBV10-1.TRBJ1-2	2	0.000312353584257
TRBV10-1.TRBJ1-5	2	0.000312353584257
TRBV5-8.TRBJ1-1	21	0.0032797126347
TRBV10-1.TRBJ2-3	7	0.0010932375449
TRBV10-1.TRBJ2-1	1	0.000156176792129
TRBV5-8.TRBJ1-5	1	0.000156176792129
TRBV5-8.TRBJ1-4	1	0.000156176792129
TRBV10-1.TRBJ2-5	8	0.00124941433703
TRBV11-3.TRBJ2-1	7	0.0010932375449
TRBV5-8.TRBJ2-3	3	0.000468530376386
TRBV11-3.TRBJ2-3	1	0.000156176792129
TRBV5-8.TRBJ2-1	4	0.000624707168515
TRBV11-3.TRBJ2-5	13	0.00203029829767
TRBV5-8.TRBJ2-7	2	0.000312353584257
TRBV11-3.TRBJ2-7	4	0.000624707168515
TRBV5-8.TRBJ2-5	1	0.000156176792129
TRBV11-3.TRBJ1-1	33	0.00515383414025
TRBV12-2.TRBJ2-7	1	0.000156176792129
TRBV12-2.TRBJ2-3	1	0.000156176792129
TRBV12-2.TRBJ2-1	2	0.000312353584257
TRBV5-1.TRBJ1-1	20	0.00312353584257
TRBV5-1.TRBJ1-2	175	0.0273309386225
TRBV5-1.TRBJ1-3	2	0.000312353584257
TRBV5-1.TRBJ1-6	14	0.0021864750898
TRBV5-1.TRBJ2-3	14	0.0021864750898
TRBV5-1.TRBJ2-2	565	0.0882398875527
TRBV5-1.TRBJ2-1	16	0.00249882867406
TRBV5-1.TRBJ2-7	47	0.00734030923005
TRBV5-1.TRBJ2-6	4	0.000624707168515
TRBV5-1.TRBJ2-5	245	0.0382633140715
TRBV5-1.TRBJ2-4	2	0.000312353584257
TRBV11-1.TRBJ1-6	4	0.000624707168515
TRBV11-1.TRBJ1-1	2	0.000312353584257
TRBV26-1.TRBJ2-6	1	0.000156176792129
TRBV11-1.TRBJ2-7	5	0.000780883960643
TRBV11-1.TRBJ2-5	1	0.000156176792129
TRBV11-1.TRBJ2-3	4	0.000624707168515
TRBV11-1.TRBJ2-1	3	0.000468530376386
