VJcombo	Pt59_on_Reads	Pt59_on_Freq
TRBV10-2.TRBJ2-5	14	5.72096406417e-05
TRBV10-2.TRBJ2-4	5	2.04320145149e-05
TRBV10-2.TRBJ2-7	76	0.000310566620627
TRBV10-2.TRBJ2-6	1	4.08640290298e-06
TRBV10-2.TRBJ2-1	28	0.000114419281283
TRBV10-2.TRBJ2-3	27	0.00011033287838
TRBV10-2.TRBJ2-2	14	5.72096406417e-05
TRBV6-7.TRBJ1-5	4	1.63456116119e-05
TRBV12-3.TRBJ1-4	39	0.000159369713216
TRBV6-7.TRBJ1-6	1	4.08640290298e-06
TRBV23-1.TRBJ1-5	5	2.04320145149e-05
TRBV12-3.TRBJ1-2	671	0.0027419763479
TRBV5-8.TRBJ1-1	17	6.94688493507e-05
TRBV10-1.TRBJ2-1	24	9.80736696715e-05
TRBV5-8.TRBJ1-4	10	4.08640290298e-05
TRBV4-1.TRBJ1-5	80	0.000326912232238
TRBV4-1.TRBJ1-4	81	0.000330998635141
TRBV4-1.TRBJ1-6	173	0.000706947702216
TRBV4-1.TRBJ1-1	191	0.000780502954469
TRBV4-1.TRBJ1-3	52	0.000212492950955
TRBV4-1.TRBJ1-2	439	0.00179393087441
TRBV4-1.TRBJ2-6	91	0.000371862664171
TRBV4-1.TRBJ2-7	2453	0.010023946321
TRBV4-1.TRBJ2-4	6	2.45184174179e-05
TRBV4-1.TRBJ2-5	166	0.000678342881895
TRBV4-1.TRBJ2-2	754	0.00308114778885
TRBV4-1.TRBJ2-3	75	0.000306480217724
TRBV4-1.TRBJ2-1	394	0.00161004274377
TRBV14-1.TRBJ1-5	19	7.76416551566e-05
TRBV14-1.TRBJ1-4	10	4.08640290298e-05
TRBV14-1.TRBJ1-6	14	5.72096406417e-05
TRBV14-1.TRBJ1-1	64	0.000261529785791
TRBV14-1.TRBJ1-3	543	0.00221891677632
TRBV14-1.TRBJ1-2	233	0.000952131876394
TRBV9-1.TRBJ1-4	278	0.00113602000703
TRBV9-1.TRBJ1-5	251	0.00102568712865
TRBV9-1.TRBJ1-6	66	0.000269702591597
TRBV14-1.TRBJ2-5	21	8.58144609626e-05
TRBV14-1.TRBJ2-2	37	0.00015119690741
TRBV9-1.TRBJ1-1	233	0.000952131876394
TRBV9-1.TRBJ1-2	2153	0.00879802545012
TRBV14-1.TRBJ2-1	196	0.000800934968984
TRBV7-6.TRBJ2-2	1023	0.00418039016975
TRBV7-6.TRBJ2-3	830	0.00339171440947
TRBV7-6.TRBJ2-1	4351	0.0177799390309
TRBV7-6.TRBJ2-6	38	0.000155283310313
TRBV7-6.TRBJ2-7	825	0.00337128239496
TRBV7-6.TRBJ2-4	6	2.45184174179e-05
TRBV7-6.TRBJ2-5	286	0.00116871123025
TRBV10-2.TRBJ1-6	6	2.45184174179e-05
TRBV10-2.TRBJ1-4	4	1.63456116119e-05
TRBV10-2.TRBJ1-5	22	8.99008638656e-05
TRBV10-2.TRBJ1-2	44	0.000179801727731
TRBV10-2.TRBJ1-3	7	2.86048203209e-05
TRBV10-2.TRBJ1-1	28	0.000114419281283
TRBV24-1.TRBJ2-3	194	0.000792762163178
TRBV24-1.TRBJ2-2	70	0.000286048203209
TRBV24-1.TRBJ2-1	780	0.00318739426432
TRBV24-1.TRBJ2-7	60	0.000245184174179
TRBV24-1.TRBJ2-6	10	4.08640290298e-05
TRBV24-1.TRBJ2-5	69	0.000281961800306
TRBV24-1.TRBJ2-4	16	6.53824464477e-05
TRBV9-1.TRBJ2-7	1918	0.00783772076792
TRBV7-8.TRBJ2-1	202	0.000825453386402
TRBV4-3.TRBJ2-2	4677	0.0191121063772
