VJcombo	Pt103_on_Reads	Pt103_on_Freq
TRBV10-2.TRBJ2-5	2	0.000406504065041
TRBV10-2.TRBJ2-7	3	0.000609756097561
TRBV10-2.TRBJ2-6	1	0.00020325203252
TRBV10-2.TRBJ2-1	1	0.00020325203252
TRBV10-2.TRBJ2-3	1	0.00020325203252
TRBV10-2.TRBJ2-2	6	0.00121951219512
TRBV23-1.TRBJ1-2	2	0.000406504065041
TRBV10-1.TRBJ2-2	28	0.00569105691057
TRBV4-1.TRBJ1-5	11	0.00223577235772
TRBV4-1.TRBJ1-4	4	0.000813008130081
TRBV4-1.TRBJ1-6	8	0.00162601626016
TRBV4-1.TRBJ1-1	15	0.0030487804878
TRBV4-1.TRBJ1-3	4	0.000813008130081
TRBV4-1.TRBJ1-2	16	0.00325203252033
TRBV4-1.TRBJ2-6	3	0.000609756097561
TRBV4-1.TRBJ2-7	35	0.00711382113821
TRBV4-1.TRBJ2-4	1	0.00020325203252
TRBV4-1.TRBJ2-5	5	0.0010162601626
TRBV4-1.TRBJ2-2	7	0.00142276422764
TRBV4-1.TRBJ2-3	2	0.000406504065041
TRBV4-1.TRBJ2-1	33	0.00670731707317
TRBV14-1.TRBJ1-4	6	0.00121951219512
TRBV14-1.TRBJ1-1	1	0.00020325203252
TRBV14-1.TRBJ1-3	2	0.000406504065041
TRBV14-1.TRBJ1-2	11	0.00223577235772
TRBV9-1.TRBJ1-4	17	0.00345528455285
TRBV14-1.TRBJ2-7	45	0.00914634146341
TRBV9-1.TRBJ1-6	8	0.00162601626016
TRBV14-1.TRBJ2-5	3	0.000609756097561
TRBV14-1.TRBJ2-2	1	0.00020325203252
TRBV9-1.TRBJ1-1	79	0.0160569105691
TRBV9-1.TRBJ1-2	20	0.00406504065041
TRBV14-1.TRBJ2-1	11	0.00223577235772
TRBV7-6.TRBJ2-2	1	0.00020325203252
TRBV7-6.TRBJ2-3	7	0.00142276422764
TRBV7-6.TRBJ2-1	7	0.00142276422764
TRBV7-6.TRBJ2-7	10	0.0020325203252
TRBV7-6.TRBJ2-5	7	0.00142276422764
TRBV10-2.TRBJ1-5	2	0.000406504065041
TRBV10-2.TRBJ1-2	2	0.000406504065041
TRBV10-2.TRBJ1-3	1	0.00020325203252
TRBV24-1.TRBJ2-3	5	0.0010162601626
TRBV24-1.TRBJ2-2	2	0.000406504065041
TRBV24-1.TRBJ2-1	7	0.00142276422764
TRBV24-1.TRBJ2-7	10	0.0020325203252
TRBV24-1.TRBJ2-5	7	0.00142276422764
TRBV9-1.TRBJ2-7	24	0.00487804878049
TRBV21-1.TRBJ1-2	1	0.00020325203252
TRBV21-1.TRBJ1-5	7	0.00142276422764
TRBV21-1.TRBJ1-6	2	0.000406504065041
TRBV21-1.TRBJ2-2	1	0.00020325203252
TRBV21-1.TRBJ2-1	2	0.000406504065041
TRBV21-1.TRBJ2-7	9	0.00182926829268
TRBV21-1.TRBJ2-5	8	0.00162601626016
TRBV6-1.TRBJ2-4	5	0.0010162601626
TRBV6-1.TRBJ2-5	25	0.00508130081301
TRBV6-1.TRBJ2-6	12	0.00243902439024
TRBV6-1.TRBJ2-7	50	0.010162601626
TRBV6-1.TRBJ2-1	40	0.00813008130081
TRBV6-1.TRBJ2-2	21	0.00426829268293
TRBV6-1.TRBJ2-3	48	0.00975609756098
TRBV12-3.TRBJ2-7	23	0.00467479674797
TRBV12-3.TRBJ2-4	1	0.00020325203252
TRBV12-3.TRBJ2-5	16	0.00325203252033
TRBV12-3.TRBJ2-2	37	0.00752032520325
TRBV12-3.TRBJ2-3	17	0.00345528455285
TRBV12-3.TRBJ2-1	22	0.00447154471545
TRBV24-1.TRBJ1-1	5	0.0010162601626
TRBV24-1.TRBJ1-2	12	0.00243902439024
TRBV24-1.TRBJ1-4	2	0.000406504065041
TRBV24-1.TRBJ1-5	3	0.000609756097561
TRBV24-1.TRBJ1-6	16	0.00325203252033
TRBV7-8.TRBJ1-2	31	0.00630081300813
TRBV7-8.TRBJ1-1	1	0.00020325203252
TRBV7-8.TRBJ1-5	3	0.000609756097561
TRBV7-8.TRBJ1-4	2	0.000406504065041
TRBV6-2.TRBJ2-7	15	0.0030487804878
TRBV9-1.TRBJ2-1	21	0.00426829268293
TRBV7-6.TRBJ1-1	4	0.000813008130081
TRBV7-6.TRBJ1-2	3	0.000609756097561
TRBV7-6.TRBJ1-5	1	0.00020325203252
TRBV6-1.TRBJ1-6	19	0.00386178861789
TRBV6-1.TRBJ1-5	26	0.00528455284553
TRBV6-1.TRBJ1-4	18	0.00365853658537
TRBV6-1.TRBJ1-3	5	0.0010162601626
