VJcombo	Pt17_pre_Reads	Pt17_pre_Freq
TRBV2-1.TRBJ2-1	1	0.00138696255201
TRBV10-2.TRBJ2-1	2	0.00277392510402
TRBV2-1.TRBJ2-2	1	0.00138696255201
TRBV10-2.TRBJ2-2	2	0.00277392510402
TRBV12-3.TRBJ1-5	3	0.00416088765603
TRBV2-1.TRBJ2-3	2	0.00277392510402
TRBV20-1.TRBJ1-6	1	0.00138696255201
TRBV12-3.TRBJ1-4	3	0.00416088765603
TRBV10-3.TRBJ2-6	1	0.00138696255201
TRBV10-3.TRBJ2-7	7	0.00970873786408
TRBV7-3.TRBJ1-1	2	0.00277392510402
TRBV2-1.TRBJ2-5	2	0.00277392510402
TRBV18-1.TRBJ1-2	2	0.00277392510402
TRBV21-1.TRBJ2-6	1	0.00138696255201
TRBV18-1.TRBJ1-5	1	0.00138696255201
TRBV11-2.TRBJ1-1	3	0.00416088765603
TRBV12-3.TRBJ2-1	6	0.00832177531207
TRBV4-3.TRBJ1-3	2	0.00277392510402
TRBV11-2.TRBJ1-4	1	0.00138696255201
TRBV5-1.TRBJ2-3	2	0.00277392510402
TRBV12-5.TRBJ2-6	1	0.00138696255201
TRBV5-1.TRBJ1-6	1	0.00138696255201
TRBV20-1.TRBJ1-4	1	0.00138696255201
TRBV6-5.TRBJ2-1	2	0.00277392510402
TRBV6-5.TRBJ2-2	1	0.00138696255201
TRBV6-5.TRBJ2-4	1	0.00138696255201
TRBV20-1.TRBJ1-1	3	0.00416088765603
TRBV20-1.TRBJ1-2	9	0.0124826629681
TRBV6-5.TRBJ2-7	1	0.00138696255201
TRBV27-1.TRBJ2-3	1	0.00138696255201
TRBV5-1.TRBJ2-2	1	0.00138696255201
TRBV7-3.TRBJ2-7	1	0.00138696255201
TRBV15-1.TRBJ1-1	1	0.00138696255201
TRBV7-3.TRBJ2-5	2	0.00277392510402
TRBV7-3.TRBJ2-3	1	0.00138696255201
TRBV15-1.TRBJ1-5	1	0.00138696255201
TRBV7-3.TRBJ2-1	2	0.00277392510402
TRBV7-2.TRBJ1-5	1	0.00138696255201
TRBV7-2.TRBJ1-4	1	0.00138696255201
TRBV7-2.TRBJ1-1	2	0.00277392510402
TRBV7-2.TRBJ1-2	1	0.00138696255201
TRBV7-2.TRBJ2-6	1	0.00138696255201
TRBV7-2.TRBJ2-7	3	0.00416088765603
TRBV7-2.TRBJ2-3	4	0.00554785020804
TRBV5-4.TRBJ2-3	1	0.00138696255201
TRBV5-1.TRBJ1-1	2	0.00277392510402
TRBV4-3.TRBJ1-1	2	0.00277392510402
TRBV5-1.TRBJ1-2	2	0.00277392510402
TRBV5-2.TRBJ1-2	1	0.00138696255201
TRBV4-1.TRBJ1-5	2	0.00277392510402
TRBV4-1.TRBJ1-6	1	0.00138696255201
TRBV4-1.TRBJ1-2	2	0.00277392510402
TRBV4-1.TRBJ2-7	1	0.00138696255201
TRBV2-1.TRBJ1-1	4	0.00554785020804
TRBV4-1.TRBJ2-1	2	0.00277392510402
TRBV5-5.TRBJ1-5	2	0.00277392510402
TRBV7-7.TRBJ2-1	1	0.00138696255201
TRBV30-1.TRBJ2-3	2	0.00277392510402
TRBV7-7.TRBJ2-7	2	0.00277392510402
TRBV30-1.TRBJ2-5	3	0.00416088765603
TRBV30-1.TRBJ2-7	2	0.00277392510402
TRBV9-1.TRBJ1-4	1	0.00138696255201
TRBV3-1.TRBJ2-4	1	0.00138696255201
TRBV9-1.TRBJ1-6	4	0.00554785020804
TRBV3-1.TRBJ2-1	22	0.0305131761442
TRBV9-1.TRBJ1-1	1	0.00138696255201
TRBV3-1.TRBJ2-2	3	0.00416088765603
TRBV3-1.TRBJ1-6	4	0.00554785020804
TRBV13-1.TRBJ2-7	1	0.00138696255201
TRBV3-1.TRBJ1-5	4	0.00554785020804
TRBV3-1.TRBJ1-2	3	0.00416088765603
TRBV3-1.TRBJ1-3	1	0.00138696255201
TRBV3-1.TRBJ1-1	3	0.00416088765603
TRBV30-1.TRBJ1-3	4	0.00554785020804
TRBV30-1.TRBJ1-1	3	0.00416088765603
TRBV25-1.TRBJ1-1	1	0.00138696255201
TRBV5-5.TRBJ2-1	1	0.00138696255201
TRBV13-1.TRBJ1-1	6	0.00832177531207
TRBV5-6.TRBJ2-7	4	0.00554785020804
TRBV4-2.TRBJ1-6	1	0.00138696255201
TRBV15-1.TRBJ2-3	1	0.00138696255201
TRBV25-1.TRBJ2-1	1	0.00138696255201
TRBV15-1.TRBJ2-7	2	0.00277392510402
TRBV15-1.TRBJ2-5	4	0.00554785020804
TRBV10-2.TRBJ1-2	1	0.00138696255201
TRBV7-9.TRBJ2-5	1	0.00138696255201
TRBV24-1.TRBJ2-1	6	0.00832177531207
TRBV24-1.TRBJ2-7	38	0.0527045769764
TRBV6-1.TRBJ1-4	3	0.00416088765603
TRBV6-2.TRBJ2-7	2	0.00277392510402
TRBV7-8.TRBJ2-1	1	0.00138696255201
TRBV11-3.TRBJ2-1	2	0.00277392510402
TRBV5-8.TRBJ2-3	1	0.00138696255201
TRBV11-3.TRBJ2-3	4	0.00554785020804
TRBV11-3.TRBJ2-5	1	0.00138696255201
TRBV5-8.TRBJ2-7	1	0.00138696255201
TRBV11-3.TRBJ2-7	2	0.00277392510402
TRBV5-8.TRBJ2-5	3	0.00416088765603
TRBV11-3.TRBJ1-2	4	0.00554785020804
TRBV3-1.TRBJ2-5	1	0.00138696255201
TRBV11-3.TRBJ1-1	1	0.00138696255201
TRBV19-1.TRBJ2-3	2	0.00277392510402
TRBV19-1.TRBJ2-2	2	0.00277392510402
TRBV19-1.TRBJ2-1	3	0.00416088765603
TRBV4-2.TRBJ2-1	2	0.00277392510402
TRBV7-9.TRBJ2-3	4	0.00554785020804
TRBV4-2.TRBJ2-2	1	0.00138696255201
TRBV4-2.TRBJ2-5	1	0.00138696255201
TRBV21-1.TRBJ2-7	2	0.00277392510402
TRBV7-9.TRBJ2-7	7	0.00970873786408
TRBV20-1.TRBJ2-7	33	0.0457697642164
TRBV6-1.TRBJ2-5	2	0.00277392510402
TRBV20-1.TRBJ2-5	1	0.00138696255201
TRBV4-2.TRBJ1-1	9	0.0124826629681
TRBV12-2.TRBJ2-3	1	0.00138696255201
TRBV6-1.TRBJ2-1	3	0.00416088765603
TRBV6-1.TRBJ2-2	2	0.00277392510402
TRBV7-9.TRBJ1-5	3	0.00416088765603
TRBV12-3.TRBJ2-6	1	0.00138696255201
TRBV12-3.TRBJ2-7	3	0.00416088765603
TRBV12-3.TRBJ2-4	39	0.0540915395284
TRBV12-3.TRBJ2-5	3	0.00416088765603
TRBV12-3.TRBJ2-2	14	0.0194174757282
TRBV12-3.TRBJ2-3	3	0.00416088765603
TRBV2-1.TRBJ2-7	4	0.00554785020804
TRBV30-1.TRBJ2-1	2	0.00277392510402
TRBV24-1.TRBJ1-1	2	0.00277392510402
TRBV24-1.TRBJ1-2	1	0.00138696255201
TRBV24-1.TRBJ1-3	1	0.00138696255201
TRBV6-2.TRBJ2-1	1	0.00138696255201
TRBV29-1.TRBJ1-2	2	0.00277392510402
TRBV7-8.TRBJ1-3	1	0.00138696255201
TRBV4-3.TRBJ1-2	2	0.00277392510402
TRBV7-8.TRBJ1-1	5	0.00693481276006
TRBV5-1.TRBJ1-4	1	0.00138696255201
TRBV5-1.TRBJ1-5	1	0.00138696255201
TRBV7-8.TRBJ1-5	1	0.00138696255201
TRBV4-3.TRBJ1-4	1	0.00138696255201
TRBV6-6.TRBJ1-4	1	0.00138696255201
TRBV14-1.TRBJ1-1	1	0.00138696255201
TRBV6-6.TRBJ1-1	1	0.00138696255201
TRBV6-6.TRBJ1-2	2	0.00277392510402
