VJcombo	Pt47_pre_Reads	Pt47_pre_Freq
TRBV10-2.TRBJ2-5	17	0.000330977551934
TRBV10-2.TRBJ2-4	2	3.89385355217e-05
TRBV10-2.TRBJ2-7	7	0.000136284874326
TRBV10-2.TRBJ2-1	12	0.00023363121313
TRBV10-2.TRBJ2-3	22	0.000428323890738
TRBV10-2.TRBJ2-2	9	0.000175223409848
TRBV12-3.TRBJ1-5	148	0.0028814516286
TRBV23-1.TRBJ1-2	7	0.000136284874326
TRBV6-7.TRBJ1-6	1	1.94692677608e-05
TRBV23-1.TRBJ1-5	5	9.73463388042e-05
TRBV28-1.TRBJ2-2	150	0.00292039016413
TRBV5-8.TRBJ1-1	4	7.78770710434e-05
TRBV5-8.TRBJ1-2	2	3.89385355217e-05
TRBV10-1.TRBJ2-6	2	3.89385355217e-05
TRBV4-2.TRBJ1-2	89	0.00173276483071
TRBV5-8.TRBJ1-4	4	7.78770710434e-05
TRBV4-1.TRBJ1-5	47	0.000915055584759
TRBV4-1.TRBJ1-4	53	0.00103187119132
TRBV4-1.TRBJ1-6	5	9.73463388042e-05
TRBV4-1.TRBJ1-1	167	0.00325136771606
TRBV4-1.TRBJ1-3	27	0.000525670229543
TRBV4-1.TRBJ1-2	79	0.00153807215311
TRBV4-1.TRBJ2-6	29	0.000564608765064
TRBV4-1.TRBJ2-7	85	0.00165488775967
TRBV4-1.TRBJ2-4	3	5.84078032825e-05
TRBV4-1.TRBJ2-5	88	0.00171329556295
TRBV4-1.TRBJ2-2	100	0.00194692677608
TRBV4-1.TRBJ2-3	64	0.00124603313669
TRBV4-1.TRBJ2-1	65	0.00126550240445
TRBV14-1.TRBJ1-5	5	9.73463388042e-05
TRBV14-1.TRBJ1-4	10	0.000194692677608
TRBV14-1.TRBJ1-6	7	0.000136284874326
TRBV14-1.TRBJ1-1	54	0.00105134045909
TRBV14-1.TRBJ1-3	14	0.000272569748652
TRBV14-1.TRBJ1-2	16	0.000311508284173
TRBV9-1.TRBJ1-4	34	0.000661955103869
TRBV9-1.TRBJ1-5	62	0.00120709460117
TRBV9-1.TRBJ1-6	118	0.00229737359578
TRBV14-1.TRBJ2-5	29	0.000564608765064
TRBV14-1.TRBJ2-2	12	0.00023363121313
TRBV14-1.TRBJ2-3	287	0.00558767984736
TRBV9-1.TRBJ1-2	114	0.00221949652474
TRBV9-1.TRBJ1-3	24	0.00046726242626
TRBV7-6.TRBJ2-2	22	0.000428323890738
TRBV7-6.TRBJ2-3	27	0.000525670229543
TRBV7-6.TRBJ2-1	21	0.000408854622978
TRBV7-6.TRBJ2-6	6	0.000116815606565
TRBV7-6.TRBJ2-7	32	0.000623016568347
TRBV7-6.TRBJ2-4	1	1.94692677608e-05
TRBV7-6.TRBJ2-5	101	0.00196639604384
TRBV10-2.TRBJ1-6	5	9.73463388042e-05
TRBV10-2.TRBJ1-4	3	5.84078032825e-05
TRBV10-2.TRBJ1-5	207	0.00403013842649
TRBV10-2.TRBJ1-2	8	0.000155754142087
TRBV10-2.TRBJ1-3	4	7.78770710434e-05
TRBV10-2.TRBJ1-1	19	0.000369916087456
TRBV24-1.TRBJ2-3	30	0.000584078032825
TRBV24-1.TRBJ2-2	91	0.00177170336624
TRBV24-1.TRBJ2-1	76	0.00147966434982
TRBV24-1.TRBJ2-7	872	0.0169772014875
TRBV24-1.TRBJ2-6	5	9.73463388042e-05
TRBV24-1.TRBJ2-5	125	0.0024336584701
TRBV24-1.TRBJ2-4	2	3.89385355217e-05
TRBVA-or09_02.TRBJ1-1	3	5.84078032825e-05
TRBV9-1.TRBJ2-7	1048	0.0204037926134
TRBV4-3.TRBJ2-1	80	0.00155754142087
TRBV7-8.TRBJ2-2	8	0.000155754142087
TRBV7-8.TRBJ2-3	4	7.78770710434e-05
TRBV21-1.TRBJ1-1	6	0.000116815606565
TRBV4-3.TRBJ2-4	2	3.89385355217e-05
TRBV21-1.TRBJ1-3	4	7.78770710434e-05
TRBV21-1.TRBJ1-2	6	0.000116815606565
TRBV21-1.TRBJ1-5	14	0.000272569748652
TRBV21-1.TRBJ1-4	5	9.73463388042e-05
TRBV21-1.TRBJ1-6	25	0.000486731694021
TRBV9-1.TRBJ2-6	15	0.000292039016413
TRBV21-1.TRBJ2-3	17	0.000330977551934
TRBV21-1.TRBJ2-1	5	9.73463388042e-05
TRBV21-1.TRBJ2-7	63	0.00122656386893
TRBV21-1.TRBJ2-4	1	1.94692677608e-05
TRBV21-1.TRBJ2-5	6	0.000116815606565
TRBV6-1.TRBJ2-4	12	0.00023363121313
TRBV6-1.TRBJ2-5	76	0.00147966434982
TRBV6-1.TRBJ2-6	15	0.000292039016413
TRBV6-1.TRBJ2-7	316	0.00615228861243
TRBV6-1.TRBJ2-1	64	0.00124603313669
TRBV6-1.TRBJ2-2	608	0.0118373147986
TRBV6-1.TRBJ2-3	153	0.00297879796741
TRBV12-3.TRBJ2-6	4	7.78770710434e-05
TRBV12-3.TRBJ2-7	196	0.00381597648112
TRBV12-3.TRBJ2-4	9	0.000175223409848
TRBV12-3.TRBJ2-5	143	0.0027841052898
TRBV12-3.TRBJ2-2	215	0.00418589256858
TRBV12-3.TRBJ2-3	110	0.00214161945369
TRBV12-3.TRBJ2-1	102	0.00198586531161
TRBV24-1.TRBJ1-1	8	0.000155754142087
TRBV24-1.TRBJ1-2	196	0.00381597648112
TRBV24-1.TRBJ1-3	12	0.00023363121313
TRBV24-1.TRBJ1-4	12	0.00023363121313
TRBV24-1.TRBJ1-5	28	0.000545139497304
TRBV24-1.TRBJ1-6	5	9.73463388042e-05
TRBV4-3.TRBJ1-3	13	0.000253100480891
