SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
Pt23_pre	82551	68155	631	18102	18814	18373	16.0	1.0	24	29	32	29	42	53	56	53	8.14661488264	12.0752968449	12.148950735	12.0973157127	4.00233585237	2.96967110737	0.0201164398961	9.30149619498	14.1438614819	14.199518989	14.1652995929	389_aaCDR3,960_reads	4391_aaCDR3,13436_reads	0_aaCDR3,0_reads	0_aaCDR3,0_reads	2017-10-12 12:0:4	 TCRseq_sample_report.py Pt23_pre.tsv -t IMSQ2 -vj -r -aa -nt -cl -ca -ac -j
