VJcombo	Pt23_pre_Reads	Pt23_pre_Freq
TRBV10-2.TRBJ2-5	35	0.000513535323894
TRBV10-2.TRBJ2-4	16	0.000234759005209
TRBV10-2.TRBJ2-7	360	0.0052820776172
TRBV10-2.TRBJ2-6	4	5.86897513022e-05
TRBV10-2.TRBJ2-1	409	0.00600102707065
TRBV10-2.TRBJ2-3	64	0.000939036020835
TRBV10-2.TRBJ2-2	100	0.00146724378255
TRBV23-1.TRBJ1-3	1	1.46724378255e-05
TRBV12-3.TRBJ1-4	66	0.000968380896486
TRBV23-1.TRBJ1-5	5	7.33621891277e-05
TRBV6-7.TRBJ1-2	10	0.000146724378255
TRBV5-8.TRBJ1-1	15	0.000220086567383
TRBV6-2.TRBJ2-3	81	0.00118846746387
TRBV10-1.TRBJ2-1	188	0.0027584183112
TRBV10-1.TRBJ2-6	2	2.93448756511e-05
TRBV4-2.TRBJ1-2	38	0.000557552637371
TRBV10-1.TRBJ2-7	361	0.00529675005502
TRBV4-1.TRBJ1-5	107	0.00156995084733
TRBV4-1.TRBJ1-4	722	0.01059350011
TRBV4-1.TRBJ1-6	39	0.000572225075196
TRBV4-1.TRBJ1-1	150	0.00220086567383
TRBV4-1.TRBJ1-3	49	0.000718949453452
TRBV4-1.TRBJ1-2	158	0.00231824517644
TRBV4-1.TRBJ2-6	53	0.000777639204754
TRBV4-1.TRBJ2-7	169	0.00247964199252
TRBV4-1.TRBJ2-4	85	0.00124715721517
TRBV4-1.TRBJ2-5	100	0.00146724378255
TRBV4-1.TRBJ2-2	139	0.00203946885775
TRBV4-1.TRBJ2-3	515	0.00755630548016
TRBV4-1.TRBJ2-1	241	0.00353605751596
TRBV14-1.TRBJ1-5	29	0.000425500696941
TRBV14-1.TRBJ1-4	5	7.33621891277e-05
TRBV14-1.TRBJ1-6	13	0.000190741691732
TRBV14-1.TRBJ1-1	52	0.000762966766928
TRBV14-1.TRBJ1-3	8	0.000117379502604
TRBV14-1.TRBJ1-2	56	0.000821656518231
TRBV9-1.TRBJ1-4	40	0.000586897513022
TRBV9-1.TRBJ1-5	283	0.00415229990463
TRBV9-1.TRBJ1-6	80	0.00117379502604
TRBV14-1.TRBJ2-5	235	0.003448022889
TRBV14-1.TRBJ2-2	17	0.000249431443034
TRBV9-1.TRBJ1-1	199	0.00291981512728
TRBV9-1.TRBJ1-2	306	0.00448976597462
TRBV9-1.TRBJ1-3	56	0.000821656518231
TRBV7-6.TRBJ2-2	52	0.000762966766928
TRBV7-6.TRBJ2-3	96	0.00140855403125
TRBV7-6.TRBJ2-1	74	0.00108576039909
TRBV7-6.TRBJ2-6	13	0.000190741691732
TRBV7-6.TRBJ2-7	100	0.00146724378255
TRBV7-6.TRBJ2-4	3	4.40173134766e-05
TRBV7-6.TRBJ2-5	212	0.00311055681902
TRBV10-2.TRBJ1-6	33	0.000484190448243
TRBV10-2.TRBJ1-4	22	0.000322793632162
TRBV10-2.TRBJ1-5	78	0.00114445015039
TRBV10-2.TRBJ1-2	48	0.000704277015626
TRBV10-2.TRBJ1-3	12	0.000176069253907
TRBV10-2.TRBJ1-1	47	0.000689604577801
TRBV24-1.TRBJ2-3	58	0.000851001393882
TRBV24-1.TRBJ2-2	21	0.000308121194336
TRBV24-1.TRBJ2-1	44	0.000645587264324
TRBV24-1.TRBJ2-7	39	0.000572225075196
TRBV24-1.TRBJ2-6	2	2.93448756511e-05
TRBV24-1.TRBJ2-5	16	0.000234759005209
TRBV24-1.TRBJ2-4	2	2.93448756511e-05
TRBV4-3.TRBJ2-1	260	0.00381483383464
TRBV7-8.TRBJ2-2	27	0.00039615582129
TRBV7-8.TRBJ2-3	248	0.00363876458074
TRBV25-1.TRBJ2-4	3	4.40173134766e-05
TRBV21-1.TRBJ1-1	71	0.00104174308561
