VJcombo	Pt30_pre_Reads	Pt30_pre_Freq
TRBV10-2.TRBJ2-5	1	6.5002600104e-05
TRBV10-2.TRBJ2-7	4	0.000260010400416
TRBV10-2.TRBJ2-1	2	0.000130005200208
TRBV10-2.TRBJ2-3	3	0.000195007800312
TRBV6-7.TRBJ1-5	1	6.5002600104e-05
TRBV12-3.TRBJ1-4	178	0.0115704628185
TRBV23-1.TRBJ1-4	3	0.000195007800312
TRBV5-8.TRBJ1-1	1	6.5002600104e-05
TRBV6-2.TRBJ2-3	37	0.00240509620385
TRBV10-1.TRBJ2-1	1	6.5002600104e-05
TRBV5-8.TRBJ1-5	2	0.000130005200208
TRBV5-8.TRBJ1-4	1	6.5002600104e-05
TRBV4-1.TRBJ1-5	6	0.000390015600624
TRBV4-1.TRBJ1-4	5	0.00032501300052
TRBV4-1.TRBJ1-1	127	0.00825533021321
TRBV4-1.TRBJ1-3	6	0.000390015600624
TRBV4-1.TRBJ1-2	12	0.000780031201248
TRBV4-1.TRBJ2-6	4	0.000260010400416
TRBV4-1.TRBJ2-7	74	0.0048101924077
TRBV4-1.TRBJ2-5	17	0.00110504420177
TRBV4-1.TRBJ2-2	2	0.000130005200208
TRBV4-1.TRBJ2-3	15	0.00097503900156
TRBV4-1.TRBJ2-1	32	0.00208008320333
TRBV14-1.TRBJ1-5	1	6.5002600104e-05
TRBV14-1.TRBJ1-1	20	0.00130005200208
TRBV14-1.TRBJ1-3	1	6.5002600104e-05
TRBV14-1.TRBJ1-2	17	0.00110504420177
TRBV9-1.TRBJ1-4	19	0.00123504940198
TRBV9-1.TRBJ1-5	25	0.0016250650026
TRBV14-1.TRBJ2-5	3	0.000195007800312
TRBV14-1.TRBJ2-2	4	0.000260010400416
TRBV9-1.TRBJ1-1	18	0.00117004680187
TRBV9-1.TRBJ1-2	67	0.00435517420697
TRBV9-1.TRBJ1-3	44	0.00286011440458
TRBV7-6.TRBJ2-2	5	0.00032501300052
TRBV7-6.TRBJ2-3	2	0.000130005200208
TRBV7-6.TRBJ2-1	6	0.000390015600624
TRBV7-6.TRBJ2-6	4	0.000260010400416
TRBV7-6.TRBJ2-7	18	0.00117004680187
TRBV7-6.TRBJ2-5	8	0.000520020800832
TRBV10-2.TRBJ1-4	3	0.000195007800312
TRBV10-2.TRBJ1-5	3	0.000195007800312
TRBV10-2.TRBJ1-2	1	6.5002600104e-05
TRBV10-2.TRBJ1-1	10	0.00065002600104
TRBV24-1.TRBJ2-3	18	0.00117004680187
TRBV24-1.TRBJ2-2	7	0.000455018200728
TRBV24-1.TRBJ2-1	18	0.00117004680187
