VJcombo	Pt48_pre_Reads	Pt48_pre_Freq
TRBV10-2.TRBJ2-5	5	0.000202823300341
TRBV10-2.TRBJ2-4	1	4.05646600681e-05
TRBV10-2.TRBJ2-7	17	0.000689599221159
TRBV10-2.TRBJ2-6	3	0.000121693980204
TRBV10-2.TRBJ2-1	8	0.000324517280545
TRBV10-2.TRBJ2-3	4	0.000162258640273
TRBV10-2.TRBJ2-2	7	0.000283952620477
TRBV12-3.TRBJ1-4	22	0.000892422521499
TRBV6-7.TRBJ1-1	1	4.05646600681e-05
TRBV23-1.TRBJ1-5	4	0.000162258640273
TRBV23-1.TRBJ1-4	1	4.05646600681e-05
TRBV5-8.TRBJ1-1	13	0.000527340580886
TRBV10-1.TRBJ2-1	10	0.000405646600681
TRBV10-1.TRBJ2-6	1	4.05646600681e-05
TRBV5-8.TRBJ1-4	2	8.11293201363e-05
TRBV4-1.TRBJ1-5	30	0.00121693980204
TRBV4-1.TRBJ1-4	16	0.00064903456109
TRBV4-1.TRBJ1-1	67	0.00271783222457
TRBV4-1.TRBJ1-3	5	0.000202823300341
TRBV4-1.TRBJ1-2	31	0.00125750446211
TRBV4-1.TRBJ2-6	2	8.11293201363e-05
TRBV4-1.TRBJ2-7	125	0.00507058250852
TRBV4-1.TRBJ2-4	6	0.000243387960409
TRBV4-1.TRBJ2-5	53	0.00214992698361
TRBV4-1.TRBJ2-2	83	0.00336686678566
TRBV4-1.TRBJ2-3	49	0.00198766834334
TRBV4-1.TRBJ2-1	134	0.00543566444913
TRBV14-1.TRBJ1-5	1	4.05646600681e-05
TRBV14-1.TRBJ1-4	8	0.000324517280545
TRBV14-1.TRBJ1-6	11	0.00044621126075
TRBV14-1.TRBJ1-1	2	8.11293201363e-05
TRBV14-1.TRBJ1-3	1	4.05646600681e-05
TRBV14-1.TRBJ1-2	15	0.000608469901022
TRBV9-1.TRBJ1-4	24	0.000973551841636
TRBV14-1.TRBJ2-7	64	0.00259613824436
TRBV9-1.TRBJ1-6	16	0.00064903456109
TRBV14-1.TRBJ2-5	20	0.000811293201363
TRBV14-1.TRBJ2-2	64	0.00259613824436
TRBV9-1.TRBJ1-1	44	0.001784845043
TRBV9-1.TRBJ1-2	99	0.00401590134675
TRBV9-1.TRBJ1-3	20	0.000811293201363
TRBV7-6.TRBJ2-2	38	0.00154145708259
TRBV7-6.TRBJ2-3	41	0.00166315106279
TRBV7-6.TRBJ2-1	122	0.00494888852831
TRBV7-6.TRBJ2-6	1	4.05646600681e-05
TRBV7-6.TRBJ2-7	125	0.00507058250852
TRBV7-6.TRBJ2-4	4	0.000162258640273
TRBV7-6.TRBJ2-5	36	0.00146032776245
TRBV10-2.TRBJ1-6	2	8.11293201363e-05
TRBV10-2.TRBJ1-4	1	4.05646600681e-05
TRBV10-2.TRBJ1-5	5	0.000202823300341
TRBV10-2.TRBJ1-2	16	0.00064903456109
TRBV10-2.TRBJ1-3	56	0.00227162096382
TRBV10-2.TRBJ1-1	4	0.000162258640273
TRBV24-1.TRBJ2-3	43	0.00174428038293
TRBV24-1.TRBJ2-2	26	0.00105468116177
TRBV24-1.TRBJ2-1	80	0.00324517280545
TRBV24-1.TRBJ2-7	39	0.00158202174266
TRBV24-1.TRBJ2-6	7	0.000283952620477
TRBV24-1.TRBJ2-5	17	0.000689599221159
TRBV24-1.TRBJ2-4	3	0.000121693980204
TRBV9-1.TRBJ2-7	322	0.0130618205419
TRBV4-3.TRBJ2-1	130	0.00527340580886
TRBV7-8.TRBJ2-2	20	0.000811293201363
TRBV4-3.TRBJ2-3	40	0.00162258640273
TRBV25-1.TRBJ2-4	1	4.05646600681e-05
TRBV21-1.TRBJ1-1	4	0.000162258640273
TRBV7-8.TRBJ2-4	3	0.000121693980204
TRBV21-1.TRBJ1-3	5	0.000202823300341
TRBV21-1.TRBJ1-2	13	0.000527340580886
TRBV21-1.TRBJ1-5	8	0.000324517280545
TRBV21-1.TRBJ1-4	3	0.000121693980204
TRBV21-1.TRBJ1-6	7	0.000283952620477
TRBV9-1.TRBJ2-6	10	0.000405646600681
TRBV21-1.TRBJ2-3	21	0.000851857861431
TRBV21-1.TRBJ2-1	14	0.000567905240954
TRBV21-1.TRBJ2-6	1	4.05646600681e-05
TRBV21-1.TRBJ2-7	19	0.000770728541295
TRBV21-1.TRBJ2-4	2	8.11293201363e-05
TRBV21-1.TRBJ2-5	5	0.000202823300341
TRBV6-1.TRBJ2-4	4	0.000162258640273
TRBV6-1.TRBJ2-5	55	0.00223105630375
TRBV6-1.TRBJ2-6	11	0.00044621126075
TRBV6-1.TRBJ2-7	193	0.00782897939315
TRBV6-1.TRBJ2-1	71	0.00288009086484
TRBV6-1.TRBJ2-2	40	0.00162258640273
TRBV6-1.TRBJ2-3	73	0.00296122018497
TRBV12-3.TRBJ2-6	4	0.000162258640273
TRBV12-3.TRBJ2-7	95	0.00385364270647
TRBV12-3.TRBJ2-4	13	0.000527340580886
TRBV12-3.TRBJ2-5	53	0.00214992698361
TRBV12-3.TRBJ2-2	74	0.00300178484504
TRBV12-3.TRBJ2-3	53	0.00214992698361
TRBV12-3.TRBJ2-1	125	0.00507058250852
TRBV24-1.TRBJ1-1	10	0.000405646600681
TRBV24-1.TRBJ1-2	42	0.00170371572286
TRBV24-1.TRBJ1-3	1	4.05646600681e-05
TRBV24-1.TRBJ1-4	7	0.000283952620477
TRBV24-1.TRBJ1-5	18	0.000730163881227
TRBV9-1.TRBJ2-5	83	0.00336686678566
TRBV7-8.TRBJ1-3	20	0.000811293201363
TRBV4-3.TRBJ1-2	68	0.00275839688463
TRBV4-3.TRBJ1-1	65	0.00263670290443
TRBV4-3.TRBJ1-6	29	0.00117637514198
TRBV7-8.TRBJ1-5	14	0.000567905240954
TRBV7-8.TRBJ1-4	9	0.000365081940613
TRBV6-2.TRBJ2-7	599	0.0242982313808
TRBV9-1.TRBJ2-2	219	0.00888366055492
TRBV9-1.TRBJ2-1	116	0.00470550056791
TRBV7-6.TRBJ1-1	98	0.00397533668668
TRBV7-6.TRBJ1-3	15	0.000608469901022
TRBV7-6.TRBJ1-2	15	0.000608469901022
TRBV7-6.TRBJ1-5	33	0.00133863378225
TRBV7-6.TRBJ1-4	24	0.000973551841636
TRBV7-6.TRBJ1-6	3	0.000121693980204
TRBV6-1.TRBJ1-6	26	0.00105468116177
TRBV6-1.TRBJ1-5	40	0.00162258640273
TRBV6-1.TRBJ1-4	28	0.00113581048191
TRBV6-1.TRBJ1-3	17	0.000689599221159
TRBV6-1.TRBJ1-2	163	0.00661203959111
TRBV6-1.TRBJ1-1	53	0.00214992698361
TRBV11-3.TRBJ2-1	33	0.00133863378225
TRBV23-1.TRBJ2-2	1	4.05646600681e-05
TRBV23-1.TRBJ2-3	1	4.05646600681e-05
TRBV23-1.TRBJ2-5	2	8.11293201363e-05
TRBV23-1.TRBJ2-6	1	4.05646600681e-05
TRBV23-1.TRBJ2-7	9	0.000365081940613
TRBV11-3.TRBJ2-2	6	0.000243387960409
TRBV12-3.TRBJ1-5	179	0.0072610741522
TRBV23-1.TRBJ1-2	5	0.000202823300341
TRBV23-1.TRBJ1-1	3	0.000121693980204
TRBV12-3.TRBJ1-6	22	0.000892422521499
TRBV12-3.TRBJ1-1	126	0.00511114716859
TRBV12-3.TRBJ1-3	20	0.000811293201363
TRBV12-3.TRBJ1-2	74	0.00300178484504
TRBV6-7.TRBJ2-7	1	4.05646600681e-05
TRBV6-7.TRBJ2-2	4	0.000162258640273
TRBV6-7.TRBJ2-3	1	4.05646600681e-05
