VJcombo	Pt44_on_Reads	Pt44_on_Freq
TRBV10-2.TRBJ2-5	11	8.36107690671e-05
TRBV10-2.TRBJ2-4	2	1.52019580122e-05
TRBV10-2.TRBJ2-7	14	0.000106413706085
TRBV10-2.TRBJ2-6	4	3.04039160244e-05
TRBV10-2.TRBJ2-1	12	9.12117480732e-05
TRBV10-2.TRBJ2-3	2	1.52019580122e-05
TRBV10-2.TRBJ2-2	1	7.6009790061e-06
TRBV23-1.TRBJ1-3	2	1.52019580122e-05
TRBV23-1.TRBJ1-2	65	0.000494063635396
TRBV6-7.TRBJ1-1	5	3.80048950305e-05
TRBV12-3.TRBJ1-3	318	0.00241711132394
TRBV6-7.TRBJ1-2	2	1.52019580122e-05
TRBV10-1.TRBJ2-2	1	7.6009790061e-06
TRBV5-8.TRBJ1-2	10	7.6009790061e-05
TRBV10-1.TRBJ2-7	8	6.08078320488e-05
TRBV4-1.TRBJ1-5	109	0.000828506711664
TRBV4-1.TRBJ1-4	79	0.000600477341482
TRBV4-1.TRBJ1-6	174	0.00132257034706
TRBV4-1.TRBJ1-1	100	0.00076009790061
TRBV4-1.TRBJ1-3	9	6.84088110549e-05
TRBV4-1.TRBJ1-2	174	0.00132257034706
TRBV4-1.TRBJ2-6	3	2.28029370183e-05
TRBV4-1.TRBJ2-7	222	0.00168741733935
TRBV4-1.TRBJ2-4	9	6.84088110549e-05
TRBV4-1.TRBJ2-5	102	0.000775299858622
TRBV4-1.TRBJ2-2	163	0.00123895957799
TRBV4-1.TRBJ2-3	62	0.000471260698378
TRBV4-1.TRBJ2-1	67	0.000509265593408
TRBV14-1.TRBJ1-5	8	6.08078320488e-05
TRBV14-1.TRBJ1-4	335	0.00254632796704
TRBV14-1.TRBJ1-6	170	0.00129216643104
TRBV14-1.TRBJ1-1	25	0.000190024475152
TRBV14-1.TRBJ1-3	1	7.6009790061e-06
TRBV14-1.TRBJ1-2	39	0.000296438181238
TRBV9-1.TRBJ1-4	61	0.000463659719372
TRBV14-1.TRBJ2-7	1293	0.00982806585488
TRBV9-1.TRBJ1-6	353	0.00268314558915
TRBV14-1.TRBJ2-5	1	7.6009790061e-06
TRBV14-1.TRBJ2-2	484	0.00367887383895
TRBV9-1.TRBJ1-1	316	0.00240190936593
TRBV9-1.TRBJ1-2	202	0.00153539775923
TRBV14-1.TRBJ2-1	27	0.000205226433165
TRBV7-6.TRBJ2-2	817	0.00620999984798
TRBV7-6.TRBJ2-3	80	0.000608078320488
TRBV7-6.TRBJ2-1	33	0.000250832307201
TRBV7-6.TRBJ2-6	13	9.88127270792e-05
TRBV7-6.TRBJ2-7	606	0.00460619327769
TRBV7-6.TRBJ2-5	3	2.28029370183e-05
TRBV10-2.TRBJ1-6	18	0.00013681762211
TRBV10-2.TRBJ1-5	20	0.000152019580122
TRBV10-2.TRBJ1-2	6	4.56058740366e-05
TRBV10-2.TRBJ1-3	2	1.52019580122e-05
TRBV10-2.TRBJ1-1	12	9.12117480732e-05
TRBV24-1.TRBJ2-3	58	0.000440856782354
TRBV24-1.TRBJ2-2	299	0.00227269272282
TRBV24-1.TRBJ2-1	1513	0.0115002812362
TRBV24-1.TRBJ2-7	191	0.00145178699016
TRBV24-1.TRBJ2-6	10	7.6009790061e-05
TRBV24-1.TRBJ2-5	163	0.00123895957799
TRBV24-1.TRBJ2-4	1	7.6009790061e-06
TRBV9-1.TRBJ2-7	1210	0.00919718459738
TRBV4-3.TRBJ2-2	2	1.52019580122e-05
TRBV25-1.TRBJ2-4	1	7.6009790061e-06
TRBV21-1.TRBJ1-1	15	0.000114014685091
TRBV21-1.TRBJ1-3	1	7.6009790061e-06
TRBV21-1.TRBJ1-2	92	0.000699290068561
TRBV21-1.TRBJ1-5	68	0.000516866572415
TRBV21-1.TRBJ1-4	4	3.04039160244e-05
TRBV21-1.TRBJ1-6	13	9.88127270792e-05
TRBV21-1.TRBJ2-2	13	9.88127270792e-05
TRBV21-1.TRBJ2-3	30	0.000228029370183
TRBV21-1.TRBJ2-1	33	0.000250832307201
TRBV21-1.TRBJ2-7	22	0.000167221538134
TRBV21-1.TRBJ2-4	2	1.52019580122e-05
TRBV21-1.TRBJ2-5	182	0.00138337817911
TRBV6-1.TRBJ2-4	316	0.00240190936593
TRBV6-1.TRBJ2-5	161	0.00122375761998
TRBV6-1.TRBJ2-6	286	0.00217387999574
TRBV6-1.TRBJ2-7	417	0.00316960824554
TRBV6-1.TRBJ2-1	5493	0.0417521776805
TRBV6-1.TRBJ2-2	243	0.00184703789848
TRBV6-1.TRBJ2-3	464	0.00352685425883
TRBV12-3.TRBJ2-6	15	0.000114014685091
TRBV12-3.TRBJ2-7	1299	0.00987367172892
TRBV12-3.TRBJ2-4	23	0.00017482251714
TRBV12-3.TRBJ2-5	284	0.00215867803773
TRBV12-3.TRBJ2-2	126	0.000957723354768
TRBV12-3.TRBJ2-3	424	0.00322281509858
TRBV12-3.TRBJ2-1	353	0.00268314558915
TRBV24-1.TRBJ1-1	20	0.000152019580122
TRBV24-1.TRBJ1-2	220	0.00167221538134
TRBV24-1.TRBJ1-3	10	7.6009790061e-05
TRBV24-1.TRBJ1-4	39	0.000296438181238
TRBV24-1.TRBJ1-5	136	0.00103373314483
TRBV9-1.TRBJ2-5	580	0.00440856782354
TRBV7-8.TRBJ1-3	12	9.12117480732e-05
TRBV7-8.TRBJ1-2	83	0.000630881257506
TRBV7-8.TRBJ1-1	134	0.00101853118682
TRBV7-8.TRBJ1-6	101	0.000767698879616
TRBV7-8.TRBJ1-5	209	0.00158860461227
TRBV7-8.TRBJ1-4	163	0.00123895957799
TRBV9-1.TRBJ2-3	352	0.00267554461015
TRBV6-2.TRBJ2-6	3	2.28029370183e-05
TRBV6-2.TRBJ2-5	11	8.36107690671e-05
TRBV7-6.TRBJ1-1	159	0.00120855566197
TRBV7-6.TRBJ1-3	35	0.000266034265213
