SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
Pt67_pre	64828	45883	579	11474	11674	11604	11.0	1.0	4	7	7	7	7	12	12	12	7.10469221907	10.0793101519	10.1158326117	10.0986631095	3.01114039268	2.70498797707	0.00865525712085	9.17741953799	13.4860808027	13.5110113529	13.5023345802	202_aaCDR3,565_reads	2337_aaCDR3,18380_reads	0_aaCDR3,0_reads	0_aaCDR3,0_reads	2017-10-12 12:8:49	 TCRseq_sample_report.py Pt67_pre.tsv -t IMSQ2 -vj -r -aa -nt -cl -ca -ac -j
