VJcombo	Pt67_pre_Reads	Pt67_pre_Freq
TRBV10-2.TRBJ2-5	5	0.000108972822178
TRBV10-2.TRBJ2-7	54	0.00117690647952
TRBV10-2.TRBJ2-1	34	0.000741015190811
TRBV10-2.TRBJ2-3	9	0.000196151079921
TRBV10-2.TRBJ2-2	1	2.17945644356e-05
TRBV23-1.TRBJ1-3	1	2.17945644356e-05
TRBV12-3.TRBJ1-4	71	0.00154741407493
TRBV12-3.TRBJ1-3	21	0.000457685853148
TRBV23-1.TRBJ1-4	1	2.17945644356e-05
TRBV5-8.TRBJ1-1	17	0.000370507595406
TRBV6-2.TRBJ2-3	55	0.00119870104396
TRBV5-8.TRBJ1-2	14	0.000305123902099
TRBV10-1.TRBJ2-6	1	2.17945644356e-05
TRBV5-8.TRBJ1-4	2	4.35891288713e-05
TRBV4-1.TRBJ1-5	95	0.00207048362138
TRBV4-1.TRBJ1-4	29	0.000632042368633
TRBV4-1.TRBJ1-6	52	0.00113331735065
TRBV4-1.TRBJ1-1	83	0.00180894884816
TRBV4-1.TRBJ1-3	51	0.00111152278622
TRBV4-1.TRBJ1-2	345	0.00751912473029
TRBV4-1.TRBJ2-6	7	0.000152561951049
TRBV4-1.TRBJ2-7	385	0.00839090730772
TRBV4-1.TRBJ2-4	8	0.000174356515485
TRBV4-1.TRBJ2-5	901	0.0196369025565
TRBV4-1.TRBJ2-2	42	0.000915371706296
TRBV4-1.TRBJ2-3	38	0.000828193448554
TRBV4-1.TRBJ2-1	60	0.00130767386614
TRBV14-1.TRBJ1-5	5	0.000108972822178
TRBV14-1.TRBJ1-4	4	8.71782577425e-05
TRBV14-1.TRBJ1-6	8	0.000174356515485
TRBV14-1.TRBJ1-1	40	0.000871782577425
TRBV14-1.TRBJ1-3	4	8.71782577425e-05
TRBV14-1.TRBJ1-2	34	0.000741015190811
TRBV9-1.TRBJ1-4	21	0.000457685853148
TRBV14-1.TRBJ2-7	145	0.00316021184317
TRBV14-1.TRBJ2-4	872	0.0190048601879
TRBV14-1.TRBJ2-5	6	0.000130767386614
TRBV14-1.TRBJ2-2	10	0.000217945644356
TRBV9-1.TRBJ1-1	66	0.00143844125275
TRBV9-1.TRBJ1-2	68	0.00148203038162
TRBV9-1.TRBJ1-3	30	0.000653836933069
TRBV7-6.TRBJ2-2	31	0.000675631497505
TRBV7-6.TRBJ2-3	9	0.000196151079921
TRBV7-6.TRBJ2-1	82	0.00178715428372
TRBV7-6.TRBJ2-6	1	2.17945644356e-05
TRBV7-6.TRBJ2-7	21	0.000457685853148
TRBV7-6.TRBJ2-4	1	2.17945644356e-05
TRBV7-6.TRBJ2-5	12	0.000261534773228
TRBV10-2.TRBJ1-6	4	8.71782577425e-05
TRBV10-2.TRBJ1-4	2	4.35891288713e-05
TRBV10-2.TRBJ1-5	32	0.00069742606194
TRBV10-2.TRBJ1-2	11	0.000239740208792
TRBV10-2.TRBJ1-3	151	0.00329097922978
TRBV10-2.TRBJ1-1	27	0.000588453239762
TRBV24-1.TRBJ2-3	29	0.000632042368633
TRBV24-1.TRBJ2-2	17	0.000370507595406
TRBV24-1.TRBJ2-1	61	0.00132946843057
TRBV24-1.TRBJ2-7	82	0.00178715428372
TRBV24-1.TRBJ2-6	8	0.000174356515485
TRBV24-1.TRBJ2-5	30	0.000653836933069
TRBV24-1.TRBJ2-4	1	2.17945644356e-05
TRBVA-or09_02.TRBJ2-7	1	2.17945644356e-05
TRBVA-or09_02.TRBJ2-6	1	2.17945644356e-05
TRBV21-1.TRBJ1-1	7	0.000152561951049
TRBV21-1.TRBJ1-3	3	6.53836933069e-05
TRBV21-1.TRBJ1-2	229	0.00499095525576
TRBV21-1.TRBJ1-5	18	0.000392302159841
TRBV21-1.TRBJ1-4	3	6.53836933069e-05
TRBV4-3.TRBJ2-5	2	4.35891288713e-05
TRBV21-1.TRBJ2-2	28	0.000610247804198
TRBV21-1.TRBJ2-3	22	0.000479480417584
TRBV21-1.TRBJ2-1	28	0.000610247804198
TRBV21-1.TRBJ2-6	2	4.35891288713e-05
TRBV21-1.TRBJ2-7	51	0.00111152278622
TRBV21-1.TRBJ2-5	20	0.000435891288713
TRBV6-1.TRBJ2-4	11	0.000239740208792
TRBV6-1.TRBJ2-5	120	0.00261534773228
TRBV6-1.TRBJ2-6	23	0.000501274982019
TRBV6-1.TRBJ2-7	225	0.00490377699802
TRBV6-1.TRBJ2-1	126	0.00274611511889
TRBV6-1.TRBJ2-2	59	0.0012858793017
TRBV6-1.TRBJ2-3	93	0.00202689449251
TRBV12-3.TRBJ2-6	29	0.000632042368633
TRBV12-3.TRBJ2-7	157	0.00342174661639
TRBV12-3.TRBJ2-4	5	0.000108972822178
TRBV12-3.TRBJ2-5	171	0.00372687051849
TRBV12-3.TRBJ2-2	52	0.00113331735065
TRBV12-3.TRBJ2-3	65	0.00141664668832
TRBV12-3.TRBJ2-1	152	0.00331277379422
TRBV24-1.TRBJ1-1	31	0.000675631497505
TRBV24-1.TRBJ1-2	46	0.00100254996404
TRBV24-1.TRBJ1-3	1	2.17945644356e-05
TRBV24-1.TRBJ1-4	6	0.000130767386614
TRBV24-1.TRBJ1-5	31	0.000675631497505
TRBV7-8.TRBJ1-3	7	0.000152561951049
TRBV7-8.TRBJ1-2	230	0.00501274982019
TRBV7-8.TRBJ1-1	67	0.00146023581719
TRBV7-8.TRBJ1-6	3	6.53836933069e-05
TRBV7-8.TRBJ1-5	45	0.000980755399603
TRBV7-8.TRBJ1-4	19	0.000414096724277
TRBV9-1.TRBJ2-3	59	0.0012858793017
TRBV9-1.TRBJ2-2	53	0.00115511191509
TRBV4-2.TRBJ2-3	23	0.000501274982019
TRBV9-1.TRBJ2-1	113	0.00246278578123
TRBV7-6.TRBJ1-1	27	0.000588453239762
TRBV7-6.TRBJ1-2	31	0.000675631497505
TRBV7-6.TRBJ1-5	9	0.000196151079921
TRBV7-6.TRBJ1-4	6	0.000130767386614
TRBV7-6.TRBJ1-6	9	0.000196151079921
TRBV6-1.TRBJ1-6	54	0.00117690647952
TRBV6-1.TRBJ1-5	176	0.00383584334067
TRBV6-1.TRBJ1-4	38	0.000828193448554
TRBV6-1.TRBJ1-3	43	0.000937166270732
TRBV6-1.TRBJ1-2	391	0.00852167469433
TRBV6-1.TRBJ1-1	170	0.00370507595406
TRBV5-8.TRBJ2-2	10	0.000217945644356
TRBV23-1.TRBJ2-3	3	6.53836933069e-05
TRBV23-1.TRBJ2-4	1	2.17945644356e-05
TRBV23-1.TRBJ2-6	1	2.17945644356e-05
TRBV23-1.TRBJ2-7	13	0.000283329337663
TRBV5-8.TRBJ2-1	9	0.000196151079921
TRBV12-3.TRBJ1-5	139	0.00302944445655
TRBV23-1.TRBJ1-2	13	0.000283329337663
TRBV23-1.TRBJ1-1	4	8.71782577425e-05
TRBV12-3.TRBJ1-6	39	0.00084998801299
TRBV12-3.TRBJ1-1	334	0.0072793845215
TRBV23-1.TRBJ1-6	1	2.17945644356e-05
TRBV23-1.TRBJ1-5	5	0.000108972822178
TRBV12-3.TRBJ1-2	128	0.00278970424776
TRBV6-7.TRBJ2-5	1	2.17945644356e-05
TRBV27-1.TRBJ1-6	42	0.000915371706296
TRBV27-1.TRBJ1-5	113	0.00246278578123
TRBV27-1.TRBJ1-4	64	0.00139485212388
TRBV27-1.TRBJ1-3	15	0.000326918466534
TRBV27-1.TRBJ1-2	210	0.00457685853148
TRBV27-1.TRBJ1-1	341	0.00743194647255
TRBV11-3.TRBJ2-5	29	0.000632042368633
TRBV7-8.TRBJ2-1	46	0.00100254996404
TRBV7-8.TRBJ2-2	11	0.000239740208792
TRBV7-8.TRBJ2-3	42	0.000915371706296
TRBV7-8.TRBJ2-4	2	4.35891288713e-05
TRBV7-8.TRBJ2-5	12	0.000261534773228
TRBV7-8.TRBJ2-6	5	0.000108972822178
TRBV7-8.TRBJ2-7	280	0.00610247804198
TRBV9-1.TRBJ2-7	44	0.000958960835168
