SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
EC07	11257	6907	447	3113	3138	3197	5.0	1.0	14	17	17	17	26	29	29	29	7.65048839179	10.1032543049	10.1179782285	10.1434177531	2.46748983671	1.92262596939	0.00549146641289	8.80413102118	11.6040898615	11.615629637	11.6425030288	127_aaCDR3,234_reads	1331_aaCDR3,2075_reads	1528_aaCDR3,2667_reads	0_aaCDR3,0_reads	2017-9-5 16:26:42	 TCRseq_sample_report.py EC07.tsv -t IMSQ2 -vj -aa -nt -cl -ca -ac -j
