VJcombo	Pt9_pre_Reads	Pt9_pre_Freq
TRBV10-2.TRBJ2-7	101	0.0272972972973
TRBV10-2.TRBJ2-6	5	0.00135135135135
TRBV10-2.TRBJ2-1	2	0.000540540540541
TRBV10-2.TRBJ2-3	3	0.000810810810811
TRBV10-2.TRBJ2-2	3	0.000810810810811
TRBV10-1.TRBJ2-2	1	0.00027027027027
TRBV4-1.TRBJ1-5	4	0.00108108108108
TRBV4-1.TRBJ1-6	22	0.00594594594595
TRBV4-1.TRBJ1-1	3	0.000810810810811
TRBV4-1.TRBJ1-2	4	0.00108108108108
TRBV4-1.TRBJ2-7	17	0.00459459459459
TRBV4-1.TRBJ2-4	1	0.00027027027027
TRBV4-1.TRBJ2-5	3	0.000810810810811
TRBV4-1.TRBJ2-3	3	0.000810810810811
TRBV4-1.TRBJ2-1	2	0.000540540540541
TRBV14-1.TRBJ1-6	17	0.00459459459459
TRBV14-1.TRBJ1-2	1	0.00027027027027
TRBV9-1.TRBJ1-4	2	0.000540540540541
TRBV14-1.TRBJ2-7	61	0.0164864864865
TRBV9-1.TRBJ1-6	8	0.00216216216216
TRBV14-1.TRBJ2-5	62	0.0167567567568
TRBV9-1.TRBJ1-1	2	0.000540540540541
TRBV9-1.TRBJ1-2	5	0.00135135135135
TRBV9-1.TRBJ1-3	5	0.00135135135135
TRBV7-6.TRBJ2-2	3	0.000810810810811
TRBV7-6.TRBJ2-3	8	0.00216216216216
TRBV7-6.TRBJ2-1	13	0.00351351351351
TRBV7-6.TRBJ2-7	18	0.00486486486486
TRBV7-6.TRBJ2-5	2	0.000540540540541
TRBV10-2.TRBJ1-6	1	0.00027027027027
TRBV10-2.TRBJ1-2	7	0.00189189189189
TRBV10-2.TRBJ1-1	1	0.00027027027027
TRBV24-1.TRBJ2-3	2	0.000540540540541
TRBV24-1.TRBJ2-2	4	0.00108108108108
TRBV24-1.TRBJ2-1	1	0.00027027027027
TRBV24-1.TRBJ2-7	24	0.00648648648649
TRBV24-1.TRBJ2-5	1	0.00027027027027
TRBV9-1.TRBJ2-7	13	0.00351351351351
TRBV4-3.TRBJ2-1	4	0.00108108108108
TRBV4-3.TRBJ2-2	7	0.00189189189189
TRBV7-8.TRBJ2-3	5	0.00135135135135
TRBV21-1.TRBJ1-1	1	0.00027027027027
TRBV21-1.TRBJ1-5	1	0.00027027027027
TRBV21-1.TRBJ1-6	1	0.00027027027027
TRBV21-1.TRBJ2-3	2	0.000540540540541
TRBV21-1.TRBJ2-1	1	0.00027027027027
TRBV21-1.TRBJ2-7	2	0.000540540540541
TRBV21-1.TRBJ2-4	1	0.00027027027027
TRBV21-1.TRBJ2-5	3	0.000810810810811
TRBV6-1.TRBJ2-4	1	0.00027027027027
TRBV6-1.TRBJ2-5	3	0.000810810810811
TRBV6-1.TRBJ2-6	1	0.00027027027027
TRBV6-1.TRBJ2-7	18	0.00486486486486
TRBV6-1.TRBJ2-1	8	0.00216216216216
TRBV6-1.TRBJ2-2	5	0.00135135135135
TRBV6-1.TRBJ2-3	7	0.00189189189189
TRBV12-3.TRBJ2-6	8	0.00216216216216
