VJcombo	Pt106_pre_Reads	Pt106_pre_Freq
TRBV10-2.TRBJ2-4	1	6.86153423906e-05
TRBV10-2.TRBJ2-7	1	6.86153423906e-05
TRBV6-7.TRBJ1-5	1	6.86153423906e-05
TRBV6-7.TRBJ1-4	1	6.86153423906e-05
TRBV23-1.TRBJ1-5	4	0.000274461369562
TRBV5-8.TRBJ1-1	1	6.86153423906e-05
TRBV10-1.TRBJ2-7	1	6.86153423906e-05
TRBV4-1.TRBJ1-5	77	0.00528338136407
TRBV4-1.TRBJ1-4	8	0.000548922739124
TRBV4-1.TRBJ1-1	25	0.00171538355976
TRBV4-1.TRBJ1-2	23	0.00157815287498
TRBV4-1.TRBJ2-6	4	0.000274461369562
TRBV4-1.TRBJ2-7	124	0.00850830245643
TRBV4-1.TRBJ2-5	11	0.000754768766296
TRBV4-1.TRBJ2-2	27	0.00185261424455
TRBV4-1.TRBJ2-3	53	0.0036366131467
TRBV4-1.TRBJ2-1	26	0.00178399890215
TRBV14-1.TRBJ1-4	2	0.000137230684781
TRBV14-1.TRBJ1-1	37	0.00253876766845
TRBV14-1.TRBJ1-3	4	0.000274461369562
TRBV14-1.TRBJ1-2	2	0.000137230684781
TRBV9-1.TRBJ1-4	41	0.00281322903801
TRBV9-1.TRBJ1-5	69	0.00473445862495
TRBV14-1.TRBJ2-4	1	6.86153423906e-05
TRBV14-1.TRBJ2-5	7	0.000480307396734
TRBV14-1.TRBJ2-2	1	6.86153423906e-05
TRBV9-1.TRBJ1-1	118	0.00809661040209
TRBV9-1.TRBJ1-2	69	0.00473445862495
TRBV9-1.TRBJ1-3	13	0.000891999451077
TRBV7-6.TRBJ2-2	59	0.00404830520104
TRBV7-6.TRBJ2-3	8	0.000548922739124
TRBV7-6.TRBJ2-1	8	0.000548922739124
TRBV7-6.TRBJ2-6	3	0.000205846027172
TRBV7-6.TRBJ2-7	37	0.00253876766845
TRBV7-6.TRBJ2-4	2	0.000137230684781
TRBV7-6.TRBJ2-5	8	0.000548922739124
TRBV10-2.TRBJ1-5	3	0.000205846027172
TRBV10-2.TRBJ1-2	2	0.000137230684781
TRBV10-2.TRBJ1-1	4	0.000274461369562
TRBV24-1.TRBJ2-3	63	0.00432276657061
TRBV24-1.TRBJ2-2	47	0.00322492109236
TRBV24-1.TRBJ2-1	197	0.0135172224509
TRBV24-1.TRBJ2-7	7	0.000480307396734
TRBV24-1.TRBJ2-5	13	0.000891999451077
TRBV24-1.TRBJ2-4	1	6.86153423906e-05
TRBV9-1.TRBJ2-7	164	0.0112529161521
TRBV7-8.TRBJ2-1	31	0.00212707561411
TRBV7-8.TRBJ2-2	9	0.000617538081515
TRBV4-3.TRBJ2-3	54	0.00370522848909
TRBV21-1.TRBJ1-1	6	0.000411692054343
TRBV21-1.TRBJ1-2	3	0.000205846027172
TRBV21-1.TRBJ1-5	1	6.86153423906e-05
TRBV21-1.TRBJ1-4	4	0.000274461369562
TRBV7-8.TRBJ2-5	4	0.000274461369562
TRBV21-1.TRBJ2-2	2	0.000137230684781
TRBV21-1.TRBJ2-3	2	0.000137230684781
TRBV21-1.TRBJ2-1	3	0.000205846027172
TRBV21-1.TRBJ2-6	1	6.86153423906e-05
TRBV21-1.TRBJ2-7	47	0.00322492109236
TRBV21-1.TRBJ2-4	2	0.000137230684781
TRBV21-1.TRBJ2-5	41	0.00281322903801
TRBV6-1.TRBJ2-4	5	0.000343076711953
TRBV6-1.TRBJ2-5	13	0.000891999451077
TRBV6-1.TRBJ2-6	15	0.00102923013586
TRBV6-1.TRBJ2-7	50	0.00343076711953
TRBV6-1.TRBJ2-1	50	0.00343076711953
TRBV6-1.TRBJ2-2	13	0.000891999451077
TRBV6-1.TRBJ2-3	20	0.00137230684781
TRBV12-3.TRBJ2-6	3	0.000205846027172
TRBV12-3.TRBJ2-7	59	0.00404830520104
TRBV12-3.TRBJ2-4	4	0.000274461369562
