VJcombo	Pt9_on_Reads	Pt9_on_Freq
TRBV10-2.TRBJ2-5	3	0.000692041522491
TRBV10-2.TRBJ2-7	79	0.0182237600923
TRBV10-2.TRBJ2-6	5	0.00115340253749
TRBV10-2.TRBJ2-1	2	0.000461361014994
TRBV10-2.TRBJ2-2	3	0.000692041522491
TRBV28-1.TRBJ2-2	22	0.00507497116494
TRBV5-8.TRBJ1-1	7	0.00161476355248
TRBV6-2.TRBJ2-3	18	0.00415224913495
TRBV4-1.TRBJ1-5	6	0.00138408304498
TRBV4-1.TRBJ1-6	15	0.00346020761246
TRBV4-1.TRBJ1-1	7	0.00161476355248
TRBV4-1.TRBJ1-2	13	0.00299884659746
TRBV4-1.TRBJ2-7	26	0.00599769319493
TRBV4-1.TRBJ2-5	4	0.000922722029988
TRBV4-1.TRBJ2-2	87	0.0200692041522
TRBV4-1.TRBJ2-3	8	0.00184544405998
TRBV4-1.TRBJ2-1	4	0.000922722029988
TRBV14-1.TRBJ1-6	9	0.00207612456747
TRBV14-1.TRBJ1-1	16	0.00369088811995
TRBV14-1.TRBJ1-2	1	0.000230680507497
TRBV9-1.TRBJ1-4	4	0.000922722029988
TRBV14-1.TRBJ2-7	40	0.00922722029988
TRBV9-1.TRBJ1-6	5	0.00115340253749
TRBV14-1.TRBJ2-5	26	0.00599769319493
TRBV14-1.TRBJ2-2	1	0.000230680507497
TRBV9-1.TRBJ1-1	3	0.000692041522491
TRBV9-1.TRBJ1-2	10	0.00230680507497
TRBV9-1.TRBJ1-3	8	0.00184544405998
TRBV7-6.TRBJ2-2	3	0.000692041522491
TRBV7-6.TRBJ2-3	4	0.000922722029988
TRBV7-6.TRBJ2-1	3	0.000692041522491
TRBV7-6.TRBJ2-7	10	0.00230680507497
TRBV7-6.TRBJ2-4	1	0.000230680507497
TRBV7-6.TRBJ2-5	4	0.000922722029988
TRBV10-2.TRBJ1-4	1	0.000230680507497
TRBV10-2.TRBJ1-5	5	0.00115340253749
TRBV10-2.TRBJ1-2	7	0.00161476355248
TRBV24-1.TRBJ2-3	1	0.000230680507497
TRBV24-1.TRBJ2-2	4	0.000922722029988
TRBV24-1.TRBJ2-1	5	0.00115340253749
TRBV24-1.TRBJ2-7	11	0.00253748558247
TRBV24-1.TRBJ2-6	1	0.000230680507497
TRBV24-1.TRBJ2-5	1	0.000230680507497
