SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
Pt9_on	5123	4335	399	1505	1528	1521	3.0	1.0	11	22	22	22	19	38	40	38	7.49714011637	9.17348975512	9.20848145234	9.18922051329	1.71134133598	1.22470433434	0.00651620171182	8.64024493622	10.5555477716	10.577428828	10.5708044377	43_aaCDR3,64_reads	419_aaCDR3,724_reads	0_aaCDR3,0_reads	0_aaCDR3,0_reads	2017-10-12 12:13:26	 TCRseq_sample_report.py Pt9_on.tsv -t IMSQ2 -vj -r -aa -nt -cl -ca -ac -j
