VJcombo	Pt71_pre_Reads	Pt71_pre_Freq
TRBV10-2.TRBJ2-7	9	0.000690554745646
TRBV10-2.TRBJ2-6	2	0.000153456610143
TRBV10-2.TRBJ2-1	2	0.000153456610143
TRBV10-2.TRBJ2-3	3	0.000230184915215
TRBV10-2.TRBJ2-2	6	0.00046036983043
TRBV12-3.TRBJ1-4	50	0.00383641525359
TRBV23-1.TRBJ1-5	1	7.67283050717e-05
TRBV12-3.TRBJ1-2	58	0.00445024169416
TRBV6-2.TRBJ2-3	41	0.00314586050794
TRBV4-2.TRBJ1-2	30	0.00230184915215
TRBV4-1.TRBJ1-5	9	0.000690554745646
TRBV4-1.TRBJ1-4	1	7.67283050717e-05
TRBV4-1.TRBJ1-6	11	0.000844011355789
TRBV4-1.TRBJ1-1	20	0.00153456610143
TRBV4-1.TRBJ1-3	1	7.67283050717e-05
TRBV4-1.TRBJ1-2	139	0.010665234405
TRBV4-1.TRBJ2-6	4	0.000306913220287
TRBV4-1.TRBJ2-7	86	0.00659863423617
TRBV4-1.TRBJ2-4	1	7.67283050717e-05
TRBV4-1.TRBJ2-5	9	0.000690554745646
TRBV4-1.TRBJ2-2	161	0.0123532571166
TRBV4-1.TRBJ2-3	12	0.000920739660861
TRBV4-1.TRBJ2-1	4	0.000306913220287
TRBV14-1.TRBJ1-5	4	0.000306913220287
TRBV14-1.TRBJ1-4	1	7.67283050717e-05
TRBV14-1.TRBJ1-6	4	0.000306913220287
TRBV14-1.TRBJ1-1	21	0.00161129440651
TRBV14-1.TRBJ1-2	16	0.00122765288115
TRBV9-1.TRBJ1-4	4	0.000306913220287
TRBV14-1.TRBJ2-7	10	0.000767283050717
TRBV9-1.TRBJ1-6	32	0.0024553057623
TRBV14-1.TRBJ2-5	3	0.000230184915215
TRBV14-1.TRBJ2-2	1	7.67283050717e-05
TRBV14-1.TRBJ2-3	36	0.00276221898258
TRBV9-1.TRBJ1-2	106	0.0081332003376
TRBV9-1.TRBJ1-3	80	0.00613826440574
TRBV7-6.TRBJ2-2	4	0.000306913220287
TRBV7-6.TRBJ2-3	8	0.000613826440574
TRBV7-6.TRBJ2-1	2	0.000153456610143
TRBV7-6.TRBJ2-7	41	0.00314586050794
TRBV7-6.TRBJ2-4	1	7.67283050717e-05
TRBV7-6.TRBJ2-5	9	0.000690554745646
TRBV10-2.TRBJ1-6	2	0.000153456610143
TRBV10-2.TRBJ1-5	1	7.67283050717e-05
TRBV10-2.TRBJ1-1	4	0.000306913220287
TRBV24-1.TRBJ2-3	4	0.000306913220287
TRBV24-1.TRBJ2-2	12	0.000920739660861
TRBV24-1.TRBJ2-1	11	0.000844011355789
TRBV24-1.TRBJ2-7	2	0.000153456610143
TRBV24-1.TRBJ2-5	3	0.000230184915215
TRBV7-8.TRBJ2-1	12	0.000920739660861
TRBV4-3.TRBJ2-2	10	0.000767283050717
TRBV4-3.TRBJ2-3	17	0.00130438118622
TRBV21-1.TRBJ1-1	13	0.000997467965933
TRBV4-3.TRBJ2-4	3	0.000230184915215
TRBV21-1.TRBJ1-2	3	0.000230184915215
TRBV21-1.TRBJ1-5	18	0.00138110949129
TRBV21-1.TRBJ1-4	1	7.67283050717e-05
TRBV21-1.TRBJ1-6	1	7.67283050717e-05
TRBV21-1.TRBJ2-2	3	0.000230184915215
TRBV21-1.TRBJ2-3	1	7.67283050717e-05
TRBV21-1.TRBJ2-1	1	7.67283050717e-05
TRBV21-1.TRBJ2-7	9	0.000690554745646
TRBV6-1.TRBJ2-4	4	0.000306913220287
