SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
Pt71_pre	15671	13033	531	4023	4119	4055	5.0	1.0	7	7	7	7	12	12	12	12	7.4037719418	9.59899953564	9.6477066071	9.60631346011	2.2439346653	1.81482338271	0.00983527639261	9.0525680508	11.9740560226	12.0080784109	11.9854861991	87_aaCDR3,141_reads	1099_aaCDR3,2497_reads	0_aaCDR3,0_reads	0_aaCDR3,0_reads	2017-10-12 12:9:36	 TCRseq_sample_report.py Pt71_pre.tsv -t IMSQ2 -vj -r -aa -nt -cl -ca -ac -j
