VJcombo	Pt23_on_Reads	Pt23_on_Freq
TRBV10-2.TRBJ2-5	60	0.00038807572651
TRBV10-2.TRBJ2-4	15	9.70189316275e-05
TRBV10-2.TRBJ2-7	559	0.00361557218532
TRBV10-2.TRBJ2-6	6	3.8807572651e-05
TRBV10-2.TRBJ2-1	600	0.0038807572651
TRBV10-2.TRBJ2-3	191	0.00123537439606
TRBV10-2.TRBJ2-2	210	0.00135826504279
TRBV23-1.TRBJ1-3	3	1.94037863255e-05
TRBV12-3.TRBJ1-4	104	0.000672664592618
TRBV6-7.TRBJ1-6	1	6.46792877517e-06
TRBV6-7.TRBJ1-1	3	1.94037863255e-05
TRBV23-1.TRBJ1-5	22	0.000142294433054
TRBV6-7.TRBJ1-2	20	0.000129358575503
TRBV5-8.TRBJ1-1	49	0.000316928509983
TRBV10-1.TRBJ2-1	660	0.00426883299161
TRBV5-8.TRBJ1-5	34	0.000219909578356
TRBV4-2.TRBJ1-2	78	0.000504498444463
TRBV5-8.TRBJ1-4	48	0.000310460581208
TRBV4-1.TRBJ1-5	189	0.00122243853851
TRBV4-1.TRBJ1-4	2849	0.0184271290805
TRBV4-1.TRBJ1-6	115	0.000743811809144
TRBV4-1.TRBJ1-1	324	0.00209560892315
TRBV4-1.TRBJ1-3	91	0.00058858151854
TRBV4-1.TRBJ1-2	418	0.00270359422802
TRBV4-1.TRBJ2-6	68	0.000439819156711
TRBV4-1.TRBJ2-7	450	0.00291056794883
TRBV4-1.TRBJ2-4	238	0.00153936704849
TRBV4-1.TRBJ2-5	301	0.00194684656133
TRBV4-1.TRBJ2-2	388	0.00250955636477
TRBV4-1.TRBJ2-3	487	0.00314988131351
TRBV4-1.TRBJ2-1	391	0.00252896015109
TRBV14-1.TRBJ1-5	11	7.11472165269e-05
TRBV14-1.TRBJ1-4	24	0.000155230290604
TRBV14-1.TRBJ1-6	59	0.000381607797735
TRBV14-1.TRBJ1-1	178	0.00115129132198
TRBV14-1.TRBJ1-3	20	0.000129358575503
TRBV14-1.TRBJ1-2	169	0.001093079963
TRBV9-1.TRBJ1-4	158	0.00102193274648
TRBV14-1.TRBJ2-7	336	0.00217322406846
TRBV9-1.TRBJ1-6	272	0.00175927662685
TRBV14-1.TRBJ2-5	743	0.00480567107995
TRBV14-1.TRBJ2-2	405	0.00261951115394
TRBV9-1.TRBJ1-1	381	0.00246428086334
TRBV9-1.TRBJ1-2	768	0.00496736929933
TRBV9-1.TRBJ1-3	154	0.000996061031376
TRBV7-6.TRBJ2-2	129	0.000834362811997
TRBV7-6.TRBJ2-3	163	0.00105427239035
TRBV7-6.TRBJ2-1	193	0.00124831025361
TRBV7-6.TRBJ2-6	22	0.000142294433054
TRBV7-6.TRBJ2-7	259	0.00167519355277
TRBV7-6.TRBJ2-5	311	0.00201152584908
TRBV10-2.TRBJ1-6	94	0.000607985304866
TRBV10-2.TRBJ1-4	42	0.000271653008557
TRBV10-2.TRBJ1-5	121	0.000782619381795
TRBV10-2.TRBJ1-2	79	0.000510966373238
TRBV10-2.TRBJ1-3	52	0.000336332296309
TRBV10-2.TRBJ1-1	93	0.000601517376091
TRBV24-1.TRBJ2-3	149	0.0009637213875
TRBV24-1.TRBJ2-2	55	0.000355736082634
TRBV24-1.TRBJ2-1	147	0.00095078552995
TRBV24-1.TRBJ2-7	78	0.000504498444463
TRBV24-1.TRBJ2-6	6	3.8807572651e-05
TRBV24-1.TRBJ2-5	49	0.000316928509983
TRBV24-1.TRBJ2-4	6	3.8807572651e-05
TRBV9-1.TRBJ2-7	1130	0.00730875951594
TRBVA-or09_02.TRBJ2-2	1	6.46792877517e-06
TRBV4-3.TRBJ2-1	502	0.00324690024513
TRBV7-8.TRBJ2-2	92	0.000595049447315
TRBV7-8.TRBJ2-3	273	0.00176574455562
TRBV21-1.TRBJ1-1	86	0.000556241874664
TRBV4-3.TRBJ2-4	23	0.000148762361829
TRBV21-1.TRBJ1-3	20	0.000129358575503
TRBV21-1.TRBJ1-2	104	0.000672664592618
TRBV21-1.TRBJ1-5	88	0.000569177732215
TRBV21-1.TRBJ1-4	18	0.000116422717953
TRBV21-1.TRBJ1-6	27	0.00017463407693
TRBV21-1.TRBJ2-2	19	0.000122890646728
TRBV21-1.TRBJ2-3	36	0.000232845435906
TRBV21-1.TRBJ2-1	59	0.000381607797735
TRBV21-1.TRBJ2-6	6	3.8807572651e-05
TRBV21-1.TRBJ2-7	149	0.0009637213875
TRBV21-1.TRBJ2-4	2	1.29358575503e-05
TRBV21-1.TRBJ2-5	23	0.000148762361829
TRBV6-1.TRBJ2-4	47	0.000303992652433
TRBV6-1.TRBJ2-5	340	0.00219909578356
TRBV6-1.TRBJ2-6	36	0.000232845435906
TRBV4-3.TRBJ2-7	561	0.00362850804287
TRBV6-1.TRBJ2-1	279	0.00180455212827
TRBV6-1.TRBJ2-2	226	0.00146175190319
TRBV6-1.TRBJ2-3	239	0.00154583497727
TRBV12-3.TRBJ2-6	50	0.000323396438758
TRBV12-3.TRBJ2-7	755	0.00488328622525
TRBV12-3.TRBJ2-4	180	0.00116422717953
TRBV12-3.TRBJ2-5	245	0.00158464254992
TRBV12-3.TRBJ2-2	263	0.00170106526787
TRBV12-3.TRBJ2-3	329	0.00212794856703
TRBV12-3.TRBJ2-1	652	0.00421708956141
TRBV24-1.TRBJ1-1	149	0.0009637213875
TRBV24-1.TRBJ1-2	77	0.000498030515688
TRBV24-1.TRBJ1-3	9	5.82113589765e-05
TRBV24-1.TRBJ1-4	35	0.000226377507131
