VJcombo	Pt37_on_Reads	Pt37_on_Freq
TRBV10-2.TRBJ2-5	5	0.000144183632274
TRBV10-2.TRBJ2-4	3	8.65101793644e-05
TRBV10-2.TRBJ2-7	20	0.000576734529096
TRBV10-2.TRBJ2-6	14	0.000403714170367
TRBV10-2.TRBJ2-1	28	0.000807428340735
TRBV10-2.TRBJ2-3	18	0.000519061076187
TRBV10-2.TRBJ2-2	38	0.00109579560528
TRBV23-1.TRBJ1-3	2	5.76734529096e-05
TRBV23-1.TRBJ1-2	6	0.000173020358729
TRBV23-1.TRBJ1-5	7	0.000201857085184
TRBV28-1.TRBJ2-2	28	0.000807428340735
TRBV6-7.TRBJ1-2	2	5.76734529096e-05
TRBV10-1.TRBJ2-2	21	0.000605571255551
TRBV10-1.TRBJ2-1	14	0.000403714170367
TRBV4-2.TRBJ1-2	33	0.000951611973009
TRBV10-1.TRBJ2-7	59	0.00170136686083
TRBV4-1.TRBJ1-5	10	0.000288367264548
TRBV4-1.TRBJ1-4	30	0.000865101793644
TRBV4-1.TRBJ1-6	25	0.00072091816137
TRBV4-1.TRBJ1-1	71	0.00204740757829
TRBV4-1.TRBJ1-3	38	0.00109579560528
TRBV4-1.TRBJ1-2	88	0.00253763192802
TRBV4-1.TRBJ2-6	8	0.000230693811639
TRBV4-1.TRBJ2-7	75	0.00216275448411
TRBV4-1.TRBJ2-4	4	0.000115346905819
TRBV4-1.TRBJ2-5	14	0.000403714170367
TRBV4-1.TRBJ2-2	11	0.000317203991003
TRBV4-1.TRBJ2-3	40	0.00115346905819
TRBV4-1.TRBJ2-1	20	0.000576734529096
TRBV14-1.TRBJ1-5	3	8.65101793644e-05
TRBV14-1.TRBJ1-4	22	0.000634407982006
TRBV14-1.TRBJ1-6	30	0.000865101793644
TRBV14-1.TRBJ1-1	16	0.000461387623277
TRBV14-1.TRBJ1-3	75	0.00216275448411
TRBV14-1.TRBJ1-2	59	0.00170136686083
TRBV9-1.TRBJ1-4	53	0.00152834650211
TRBV14-1.TRBJ2-7	34	0.000980448699464
TRBV9-1.TRBJ1-6	71	0.00204740757829
TRBV14-1.TRBJ2-5	34	0.000980448699464
TRBV14-1.TRBJ2-2	63	0.00181671376665
TRBV9-1.TRBJ1-1	124	0.0035757540804
TRBV9-1.TRBJ1-2	127	0.00366226425976
TRBV9-1.TRBJ1-3	24	0.000692081434916
TRBV7-6.TRBJ2-2	187	0.00539246784705
TRBV7-6.TRBJ2-3	37	0.00106695887883
TRBV7-6.TRBJ2-1	47	0.00135532614338
TRBV7-6.TRBJ2-6	8	0.000230693811639
TRBV7-6.TRBJ2-7	129	0.00371993771267
TRBV7-6.TRBJ2-4	1	2.88367264548e-05
TRBV7-6.TRBJ2-5	28	0.000807428340735
TRBV10-2.TRBJ1-6	28	0.000807428340735
TRBV10-2.TRBJ1-4	7	0.000201857085184
TRBV10-2.TRBJ1-5	39	0.00112463233174
TRBV10-2.TRBJ1-2	20	0.000576734529096
TRBV10-2.TRBJ1-3	7	0.000201857085184
TRBV10-2.TRBJ1-1	6	0.000173020358729
TRBV24-1.TRBJ2-3	51	0.0014706730492
TRBV24-1.TRBJ2-2	24	0.000692081434916
TRBV24-1.TRBJ2-1	55	0.00158601995501
TRBV24-1.TRBJ2-7	30	0.000865101793644
TRBV24-1.TRBJ2-6	6	0.000173020358729
TRBV24-1.TRBJ2-5	26	0.000749754887825
TRBV24-1.TRBJ2-4	1	2.88367264548e-05
TRBV9-1.TRBJ2-7	417	0.0120249149317
TRBV4-3.TRBJ2-1	11	0.000317203991003
TRBV4-3.TRBJ2-2	17	0.000490224349732
TRBV4-3.TRBJ2-3	36	0.00103812215237
TRBV21-1.TRBJ1-1	4	0.000115346905819
TRBV21-1.TRBJ1-3	3	8.65101793644e-05
TRBV21-1.TRBJ1-2	47	0.00135532614338
TRBV21-1.TRBJ1-5	5	0.000144183632274
TRBV21-1.TRBJ1-4	4	0.000115346905819
TRBV7-8.TRBJ2-5	30	0.000865101793644
TRBV9-1.TRBJ2-6	7	0.000201857085184
TRBV21-1.TRBJ2-3	11	0.000317203991003
TRBV21-1.TRBJ2-1	5	0.000144183632274
TRBV21-1.TRBJ2-6	2	5.76734529096e-05
TRBV21-1.TRBJ2-7	11	0.000317203991003
