VJcombo	Pt47_on_Reads	Pt47_on_Freq
TRBV10-2.TRBJ2-5	4	8.85249529711e-05
TRBV10-2.TRBJ2-4	1	2.21312382428e-05
TRBV10-2.TRBJ2-7	11	0.000243443620671
TRBV10-2.TRBJ2-1	11	0.000243443620671
TRBV10-2.TRBJ2-3	10	0.000221312382428
TRBV10-2.TRBJ2-2	4	8.85249529711e-05
TRBV12-3.TRBJ1-4	36	0.00079672457674
TRBV12-3.TRBJ1-6	7	0.000154918667699
TRBV23-1.TRBJ1-5	6	0.000132787429457
TRBV6-7.TRBJ1-2	1	2.21312382428e-05
TRBV5-8.TRBJ1-1	5	0.000110656191214
TRBV5-8.TRBJ1-2	8	0.000177049905942
TRBV5-8.TRBJ1-4	2	4.42624764856e-05
TRBV4-1.TRBJ1-5	66	0.00146066172402
TRBV4-1.TRBJ1-4	47	0.00104016819741
TRBV4-1.TRBJ1-6	12	0.000265574858913
TRBV4-1.TRBJ1-1	98	0.00216886134779
TRBV4-1.TRBJ1-3	22	0.000486887241341
TRBV4-1.TRBJ1-2	47	0.00104016819741
TRBV4-1.TRBJ2-6	20	0.000442624764856
TRBV4-1.TRBJ2-7	70	0.00154918667699
TRBV4-1.TRBJ2-4	3	6.63937147283e-05
TRBV4-1.TRBJ2-5	60	0.00132787429457
TRBV4-1.TRBJ2-2	47	0.00104016819741
TRBV4-1.TRBJ2-3	46	0.00101803695917
TRBV4-1.TRBJ2-1	60	0.00132787429457
TRBV14-1.TRBJ1-5	11	0.000243443620671
TRBV14-1.TRBJ1-4	10	0.000221312382428
TRBV14-1.TRBJ1-6	30	0.000663937147283
TRBV14-1.TRBJ1-1	28	0.000619674670798
TRBV14-1.TRBJ1-3	19	0.000420493526613
TRBV14-1.TRBJ1-2	11	0.000243443620671
TRBV9-1.TRBJ1-4	33	0.000730330862012
TRBV9-1.TRBJ1-5	67	0.00148279296227
TRBV14-1.TRBJ2-4	20	0.000442624764856
TRBV14-1.TRBJ2-5	16	0.000354099811884
TRBV14-1.TRBJ2-2	19	0.000420493526613
TRBV14-1.TRBJ2-3	376	0.00832134557929
TRBV9-1.TRBJ1-2	77	0.00170410534469
TRBV9-1.TRBJ1-3	29	0.000641805909041
