VJcombo	EC08_Reads	EC08_Freq
TRBV15-1.TRBJ1-5	82	0.00189105668558
TRBV15-1.TRBJ1-6	22	0.00050735667174
TRBV7-8.TRBJ1-3	25	0.000576541672432
TRBV5-8.TRBJ1-6	7	0.000161431668281
TRBV7-8.TRBJ1-2	89	0.00205248835386
TRBV4-3.TRBJ1-1	71	0.00163737834971
TRBV4-3.TRBJ1-6	3	6.91850006919e-05
TRBV7-8.TRBJ1-5	75	0.0017296250173
TRBV4-3.TRBJ1-4	45	0.00103777501038
TRBV3-1.TRBJ2-1	2	4.61233337946e-05
TRBV13-1.TRBJ2-5	38	0.000876343342097
TRBV13-1.TRBJ2-4	6	0.000138370001384
TRBV13-1.TRBJ2-7	126	0.00290577002906
TRBV13-1.TRBJ2-6	5	0.000115308334486
TRBV13-1.TRBJ2-1	71	0.00163737834971
TRBV13-1.TRBJ2-3	44	0.00101471334348
TRBV13-1.TRBJ2-2	30	0.000691850006919
TRBV13-1.TRBJ1-6	18	0.000415110004151
TRBV13-1.TRBJ1-4	12	0.000276740002767
TRBV13-1.TRBJ1-5	35	0.000807158341405
TRBV13-1.TRBJ1-2	24	0.000553480005535
TRBV13-1.TRBJ1-3	13	0.000299801669665
TRBV13-1.TRBJ1-1	55	0.00126839167935
TRBV15-1.TRBJ2-3	66	0.00152207001522
TRBV15-1.TRBJ2-2	40	0.000922466675891
TRBV15-1.TRBJ2-1	43	0.000991651676583
TRBV15-1.TRBJ2-7	136	0.00313638669803
TRBV15-1.TRBJ2-6	13	0.000299801669665
TRBV15-1.TRBJ2-5	59	0.00136063834694
TRBV15-1.TRBJ2-4	8	0.000184493335178
TRBV10-1.TRBJ1-1	36	0.000830220008302
TRBV10-1.TRBJ1-3	8	0.000184493335178
TRBV10-1.TRBJ1-2	28	0.000645726673124
TRBV10-1.TRBJ1-5	44	0.00101471334348
TRBV10-1.TRBJ1-4	17	0.000392048337254
TRBV10-1.TRBJ1-6	11	0.00025367833587
TRBV5-8.TRBJ1-1	25	0.000576541672432
TRBV10-1.TRBJ2-3	63	0.00145288501453
TRBV5-8.TRBJ1-3	9	0.000207555002076
TRBV10-1.TRBJ2-1	38	0.000876343342097
TRBV5-8.TRBJ1-5	51	0.00117614501176
TRBV5-8.TRBJ1-4	13	0.000299801669665
TRBV10-1.TRBJ2-4	8	0.000184493335178
TRBV10-1.TRBJ2-5	28	0.000645726673124
TRBV11-3.TRBJ2-1	59	0.00136063834694
TRBV5-8.TRBJ2-3	27	0.000622665006227
TRBV11-3.TRBJ2-3	49	0.00113002167797
TRBV5-8.TRBJ2-1	44	0.00101471334348
TRBV11-3.TRBJ2-5	30	0.000691850006919
TRBV5-8.TRBJ2-7	62	0.00142982334763
TRBV11-3.TRBJ2-7	35	0.000807158341405
TRBV5-8.TRBJ2-5	41	0.000945528342789
TRBV11-3.TRBJ1-2	7	0.000161431668281
TRBV11-3.TRBJ1-3	5	0.000115308334486
TRBV11-3.TRBJ1-1	64	0.00147594668143
TRBV11-3.TRBJ1-6	1	2.30616668973e-05
TRBV11-3.TRBJ1-4	3	6.91850006919e-05
TRBV11-3.TRBJ1-5	5	0.000115308334486
TRBV12-2.TRBJ2-7	7	0.000161431668281
TRBV12-2.TRBJ2-6	4	9.22466675891e-05
TRBV12-2.TRBJ2-5	6	0.000138370001384
TRBV12-2.TRBJ2-4	1	2.30616668973e-05
TRBV12-2.TRBJ2-3	3	6.91850006919e-05
TRBV12-2.TRBJ2-2	1	2.30616668973e-05
TRBV12-2.TRBJ2-1	6	0.000138370001384
TRBV5-1.TRBJ1-1	378	0.00871731008717
TRBV5-1.TRBJ1-2	321	0.00740279507403
TRBV5-1.TRBJ1-3	89	0.00205248835386
TRBV5-1.TRBJ1-4	114	0.00262903002629
TRBV5-1.TRBJ1-5	86	0.00198330335317
TRBV5-1.TRBJ1-6	137	0.00315944836493
TRBV7-5.TRBJ2-5	1	2.30616668973e-05
TRBV7-5.TRBJ2-7	8	0.000184493335178
TRBV7-5.TRBJ2-3	1	2.30616668973e-05
TRBV7-5.TRBJ1-4	2	4.61233337946e-05
TRBV7-5.TRBJ1-5	2	4.61233337946e-05
TRBV7-5.TRBJ1-3	1	2.30616668973e-05
TRBV7-5.TRBJ1-1	2	4.61233337946e-05
TRBV5-1.TRBJ2-3	374	0.00862506341958
TRBV5-1.TRBJ2-2	188	0.00433559337669
TRBV5-1.TRBJ2-1	311	0.00717217840506
TRBV5-1.TRBJ2-7	489	0.0112771551128
TRBV5-1.TRBJ2-6	41	0.000945528342789
TRBV5-1.TRBJ2-5	306	0.00705687007057
TRBV5-1.TRBJ2-4	27	0.000622665006227
TRBV16-1.TRBJ1-2	2	4.61233337946e-05
TRBV11-1.TRBJ1-4	5	0.000115308334486
TRBV11-1.TRBJ1-5	4	9.22466675891e-05
TRBV11-1.TRBJ1-6	7	0.000161431668281
TRBV11-1.TRBJ1-1	44	0.00101471334348
TRBV11-1.TRBJ1-2	26	0.000599603339329
TRBV11-1.TRBJ1-3	5	0.000115308334486
TRBV11-1.TRBJ2-7	74	0.0017065633504
TRBV11-1.TRBJ2-6	7	0.000161431668281
TRBV11-1.TRBJ2-5	29	0.000668788340021
TRBV11-1.TRBJ2-4	5	0.000115308334486
TRBV11-1.TRBJ2-3	33	0.00076103500761
TRBV11-1.TRBJ2-2	26	0.000599603339329
TRBV11-1.TRBJ2-1	21	0.000484295004843
