SampleName	TotalReads	UserFilteredReads	VJcombos	aaCDR3	totCDR3	ntCDR3	Median_AAperVJ	Median_VJperAA	N50_vj	N50_aa	N50_tot	N50_nt	N90_vj	N90_aa	N90_tot	N90_nt	H_vj	H_aa	H_tot	H_nt	H_delta	Mean_Haa_perVJ	Mean_Hvj_perAA	Hmax_vj	Hmax_aa	Hmax_tot	Hmax_nt	FiltUnprodAA	FiltNotransAA	FiltUnresolvedVJ	FiltAmbigNT	RefDate	AnalysisNotes
EC08	74449	43362	607	32621	33301	33282	31.0	1.0	29	61	63	61	53	110	113	110	8.33526572663	14.7178763978	14.7614357823	14.7563505077	6.42617005566	4.39785958923	0.0185919022094	9.24555270626	14.9935133882	15.0232778804	15.0224545108	1201_aaCDR3,1850_reads	11992_aaCDR3,15945_reads	13114_aaCDR3,17394_reads	0_aaCDR3,0_reads	2017-9-5 16:28:28	 TCRseq_sample_report.py EC08.tsv -t IMSQ2 -vj -aa -nt -cl -ca -ac -j
