VJcombo	Pt70_on_Reads	Pt70_on_Freq
TRBV10-2.TRBJ2-5	171	0.000830266364987
TRBV10-2.TRBJ2-4	6	2.91321531574e-05
TRBV10-2.TRBJ2-7	859	0.00417075326037
TRBV10-2.TRBJ2-6	1	4.85535885957e-06
TRBV10-2.TRBJ2-1	322	0.00156342555278
TRBV10-2.TRBJ2-3	26	0.000126239330349
TRBV10-2.TRBJ2-2	2374	0.0115266219326
TRBV23-1.TRBJ1-2	3	1.45660765787e-05
TRBV12-3.TRBJ1-3	148	0.000718593111217
TRBV23-1.TRBJ1-4	2	9.71071771915e-06
TRBV5-8.TRBJ1-1	133	0.000645762728323
TRBV10-1.TRBJ2-1	453	0.00219947756339
TRBV10-1.TRBJ2-6	5	2.42767942979e-05
TRBV5-8.TRBJ1-4	22	0.000106817894911
TRBV4-1.TRBJ1-5	101	0.000490391244817
TRBV4-1.TRBJ1-4	75	0.000364151914468
TRBV4-1.TRBJ1-6	49	0.000237912584119
TRBV4-1.TRBJ1-1	149	0.000723448470076
TRBV4-1.TRBJ1-3	139	0.000674894881481
TRBV4-1.TRBJ1-2	319	0.0015488594762
TRBV4-1.TRBJ2-6	20	9.71071771915e-05
TRBV4-1.TRBJ2-7	4111	0.0199603802717
TRBV4-1.TRBJ2-4	21	0.000101962536051
TRBV4-1.TRBJ2-5	45	0.000218491148681
TRBV4-1.TRBJ2-2	512	0.0024859437361
TRBV4-1.TRBJ2-3	112	0.000543800192272
TRBV4-1.TRBJ2-1	144	0.000699171675779
TRBV14-1.TRBJ1-5	6	2.91321531574e-05
TRBV14-1.TRBJ1-4	5	2.42767942979e-05
TRBV14-1.TRBJ1-6	2	9.71071771915e-06
TRBV14-1.TRBJ1-1	107	0.000519523397974
TRBV14-1.TRBJ1-3	7	3.3987512017e-05
TRBV14-1.TRBJ1-2	26	0.000126239330349
TRBV9-1.TRBJ1-4	130	0.000631196651745
TRBV14-1.TRBJ2-7	118	0.00057293234543
TRBV9-1.TRBJ1-6	44	0.000213635789821
TRBV14-1.TRBJ2-5	39	0.000189358995523
TRBV14-1.TRBJ2-2	17	8.25411006127e-05
TRBV14-1.TRBJ2-3	62	0.000301032249294
